Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
IDBI,NSE:IDBI,180,PURE FIRST BREAK,0,06-03-2026,17-06-2026,78,91.97,84.08,9.39,10%,"517,139,867"
GENUSPOWER,NSE:GENUSPOWER,180,PURE FIRST BREAK,0,24-06-2026,02-07-2026,63,339.7,323.18,5.11,10%,"823,989,938"
USHAMART,NSE:USHAMART,180,PURE FIRST BREAK,0,04-06-2026,02-07-2026,63,515.65,506.21,1.87,10%,"469,454,486"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,51,126.18,123.05,2.54,10%,"115,396,784"
SOUTHBANK,NSE:SOUTHBANK,180,PURE FIRST BREAK,0,07-07-2026,21-07-2026,44,47.7,46.82,1.88,10%,"1,389,708,326"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,37,224.52,212.04,5.89,10%,"20,359,699"
SIRCA,NSE:SIRCA,180,PURE FIRST BREAK,0,20-04-2026,03-08-2026,30,431.25,430.6,0.15,10%,"75,240,619"
GRAPHITE,NSE:GRAPHITE,180,PURE FIRST BREAK,0,15-05-2026,04-08-2026,30,721.3,707.67,1.93,10%,"641,441,981"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,28,11532.0,11197.1,2.99,10%,"124,718,580"
ANDHRSUGAR,NSE:ANDHRSUGAR,180,PURE FIRST BREAK,0,06-05-2026,10-08-2026,24,101.29,97.07,4.35,10%,"117,155,155"
JSWDULUX,NSE:JSWDULUX,180,PURE FIRST BREAK,0,03-07-2026,11-08-2026,23,3167.6,3115.74,1.66,10%,"56,433,963"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,17-07-2026,11-08-2026,23,416.9,409.45,1.82,10%,"2,126,809,482"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,22,498.15,463.41,7.5,10%,"2,159,342,734"
EBGNG,NSE:EBGNG,180,PURE FIRST BREAK,0,02-07-2026,20-08-2026,14,622.1,612.62,1.55,10%,"635,893,176"
