Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
JUBLINGREA,NSE:JUBLINGREA,180,PURE FIRST BREAK,0,21-05-2026,03-07-2026,11,724.05,685.34,5.65,10%,"322,538,928"
ASTERDM,NSE:ASTERDM,180,PURE FIRST BREAK,0,12-06-2026,09-07-2026,5,813.2,806.8,0.79,10%,"424,304,184"
KCK,NSE:KCK,180,PURE FIRST BREAK,0,06-03-2026,10-07-2026,4,15.95,15.28,4.36,10%,"17,066,500"
MOBIKWIK,NSE:MOBIKWIK,180,PURE FIRST BREAK,0,28-04-2026,10-07-2026,4,230.31,219.08,5.12,10%,"1,384,422,414"
OMAXAUTO,NSE:OMAXAUTO,180,PURE FIRST BREAK,0,29-05-2026,10-07-2026,4,248.98,240.57,3.5,10%,"12,864,547"
SUDARSCHEM,NSE:SUDARSCHEM,180,PURE FIRST BREAK,0,26-05-2026,10-07-2026,4,1066.2,993.21,7.35,10%,"647,877,467"
JSFB,NSE:JSFB,180,PURE FIRST BREAK,0,27-05-2026,13-07-2026,2,488.9,482.18,1.39,10%,"585,035,822"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,2,120.54,120.36,0.15,10%,"398,084,317"
DJML,NSE:DJML,365,PURE FIRST BREAK,0,17-07-2025,02-02-2026,162,100.95,95.87,5.3,10%,"13,538,202"
IGPL,NSE:IGPL,365,PURE FIRST BREAK,0,21-07-2025,10-04-2026,95,437.3,422.65,3.47,10%,"11,258,288"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,93,1388.1,1271.28,9.19,10%,"386,077,799"
SOMANYCERA,NSE:SOMANYCERA,365,PURE FIRST BREAK,0,17-07-2025,16-04-2026,89,535.2,487.43,9.8,10%,"64,711,569"
ONESOURCE,NSE:ONESOURCE,365,PURE FIRST BREAK,0,16-07-2025,22-04-2026,83,1648.1,1639.9,0.5,10%,"555,356,953"
ARTEMISMED,NSE:ARTEMISMED,365,PURE FIRST BREAK,0,18-11-2025,06-05-2026,70,276.2,262.3,5.3,10%,"40,748,893"
CERA,NSE:CERA,365,PURE FIRST BREAK,0,17-07-2025,08-05-2026,67,6136.0,5709.63,7.47,10%,"52,929,136"
NIVABUPA,NSE:NIVABUPA,365,PURE FIRST BREAK,0,17-07-2025,08-05-2026,68,88.36,83.0,6.45,10%,"201,184,323"
INDIGOPNTS,NSE:INDIGOPNTS,365,PURE FIRST BREAK,0,18-11-2025,13-05-2026,62,1037.7,989.43,4.88,10%,"121,253,164"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,62,1438.0,1392.32,3.28,10%,"1,329,363,414"
MANBA,NSE:MANBA,365,PURE FIRST BREAK,0,03-11-2025,16-06-2026,28,135.05,128.73,4.91,10%,"11,107,863"
REDINGTON,NSE:REDINGTON,365,PURE FIRST BREAK,0,19-09-2025,18-06-2026,27,282.3,266.69,5.85,10%,"567,591,226"
GARFIBRES,NSE:GARFIBRES,365,PURE FIRST BREAK,0,23-07-2025,19-06-2026,25,755.15,738.98,2.19,10%,"80,011,166"
MEDANTA,NSE:MEDANTA,365,PURE FIRST BREAK,0,08-08-2025,19-06-2026,25,1320.9,1269.76,4.03,10%,"96,635,725"
NACLIND,NSE:NACLIND,365,PURE FIRST BREAK,0,01-08-2025,19-06-2026,26,222.96,203.91,9.34,10%,"382,739,167"
SPECIALITY,NSE:SPECIALITY,365,PURE FIRST BREAK,0,07-10-2025,19-06-2026,25,131.11,120.05,9.21,10%,"18,208,819"
SWSOLAR,NSE:SWSOLAR,365,PURE FIRST BREAK,0,17-07-2025,19-06-2026,25,242.07,232.75,4.0,10%,"861,810,862"
EMSLIMITED,NSE:EMSLIMITED,365,PURE FIRST BREAK,0,21-07-2025,22-06-2026,23,440.35,411.25,7.08,10%,"390,837,492"
MAHLIFE,NSE:MAHLIFE,365,PURE FIRST BREAK,0,01-12-2025,22-06-2026,22,372.4,358.61,3.84,10%,"45,904,630"
SUNDRMFAST,NSE:SUNDRMFAST,365,PURE FIRST BREAK,0,17-09-2025,25-06-2026,19,959.75,907.57,5.75,10%,"50,165,173"
JLHL,NSE:JLHL,365,PURE FIRST BREAK,0,30-10-2025,30-06-2026,14,1483.5,1412.31,5.04,10%,"32,785,350"
TASTYBITE,NSE:TASTYBITE,365,PURE FIRST BREAK,0,07-08-2025,01-07-2026,13,9072.5,8660.51,4.76,10%,"56,077,122"
TSFINV,NSE:TSFINV,365,PURE FIRST BREAK,0,14-10-2025,06-07-2026,8,475.05,456.83,3.99,10%,"24,137,290"
SHAREINDIA,NSE:SHAREINDIA,365,PURE FIRST BREAK,0,20-10-2025,07-07-2026,8,174.51,173.88,0.36,10%,"236,007,840"
JUSTDIAL,NSE:JUSTDIAL,365,PURE FIRST BREAK,0,16-07-2025,13-07-2026,2,804.05,755.86,6.38,10%,"18,974,032,720"
MAPMYINDIA,NSE:MAPMYINDIA,365,PURE FIRST BREAK,0,14-10-2025,13-07-2026,2,1175.8,1158.55,1.49,10%,"571,770,399"
JSFB,NSE:JSFB,550,PURE FIRST BREAK,0,10-06-2025,22-04-2026,84,488.9,454.2,7.64,10%,"585,035,822"
SOMANYCERA,NSE:SOMANYCERA,550,PURE FIRST BREAK,0,10-06-2025,19-05-2026,56,535.2,501.09,6.81,10%,"64,711,569"
QUESS,NSE:QUESS,550,PURE FIRST BREAK,0,02-04-2025,01-07-2026,13,292.55,270.4,8.19,10%,"53,984,249"
SUYOG,NSE:SUYOG,550,PURE FIRST BREAK,0,21-01-2025,02-07-2026,12,867.25,858.61,1.01,10%,"45,715,349"
SPANDANA,NSE:SPANDANA,550,PURE FIRST BREAK,0,10-01-2025,03-07-2026,11,303.05,291.1,4.1,10%,"77,238,047"
UNICHEMLAB,NSE:UNICHEMLAB,550,PURE FIRST BREAK,0,24-01-2025,08-07-2026,6,581.35,551.12,5.49,10%,"209,636,545"
FINCABLES,NSE:FINCABLES,730,PURE FIRST BREAK,0,16-07-2024,27-04-2026,78,1032.7,1020.39,1.21,10%,"244,622,866"
STEELXIND,NSE:STEELXIND,730,PURE FIRST BREAK,0,31-07-2024,27-05-2026,48,12.2,11.2,8.94,10%,"12,556,411"
RSWM,NSE:RSWM,730,PURE FIRST BREAK,0,31-07-2024,05-06-2026,39,206.68,190.35,8.58,10%,"30,948,882"
MSTCLTD,NSE:MSTCLTD,730,PURE FIRST BREAK,0,25-07-2024,15-06-2026,29,653.0,602.48,8.39,10%,"196,845,544"
PIXTRANS,NSE:PIXTRANS,730,PURE FIRST BREAK,0,02-12-2024,25-06-2026,19,1837.2,1783.4,3.02,10%,"17,504,841"
AUTOIND,NSE:AUTOIND,730,PURE FIRST BREAK,0,30-08-2024,08-07-2026,6,96.46,90.27,6.86,10%,"13,091,551"
UNICHEMLAB,NSE:UNICHEMLAB,730,PURE FIRST BREAK,0,08-11-2024,08-07-2026,6,581.35,562.07,3.43,10%,"209,636,545"
GREAVESCOT,NSE:GREAVESCOT,730,PURE FIRST BREAK,0,30-12-2024,10-07-2026,5,257.68,238.93,7.85,10%,"516,884,936"
FINCABLES,NSE:FINCABLES,900,PURE FIRST BREAK,0,25-06-2024,04-05-2026,71,1032.7,1027.68,0.49,10%,"244,622,866"
SOMANYCERA,NSE:SOMANYCERA,900,PURE FIRST BREAK,0,27-06-2024,01-07-2026,13,535.2,535.01,0.04,10%,"64,711,569"
