Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
IDBI,NSE:IDBI,180,PURE FIRST BREAK,0,06-03-2026,17-06-2026,77,91.55,84.05,8.92,10%,"990,840,465"
GENUSPOWER,NSE:GENUSPOWER,180,PURE FIRST BREAK,0,24-06-2026,02-07-2026,61,327.9,322.61,1.64,10%,"824,810,137"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,51,126.18,123.05,2.54,10%,"115,396,784"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,36,223.64,211.84,5.57,10%,"27,450,915"
SIRCA,NSE:SIRCA,180,PURE FIRST BREAK,0,20-04-2026,03-08-2026,29,431.0,430.59,0.1,10%,"95,805,697"
GRAPHITE,NSE:GRAPHITE,180,PURE FIRST BREAK,0,15-05-2026,04-08-2026,28,732.9,707.2,3.63,10%,"4,743,669,024"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,26,11678.0,11191.76,4.34,10%,"111,466,510"
JSWDULUX,NSE:JSWDULUX,180,PURE FIRST BREAK,0,03-07-2026,11-08-2026,22,3163.3,3114.23,1.58,10%,"92,485,404"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,22,498.15,463.41,7.5,10%,"2,159,342,734"
EBGNG,NSE:EBGNG,180,PURE FIRST BREAK,0,02-07-2026,20-08-2026,13,641.8,611.4,4.97,10%,"801,019,654"
AEROENTER,NSE:AEROENTER,180,PURE FIRST BREAK,0,23-06-2026,21-08-2026,11,143.39,136.65,4.93,10%,"191,599,438"
JUNIPER,NSE:JUNIPER,180,PURE FIRST BREAK,0,15-04-2026,21-08-2026,11,214.14,207.18,3.36,10%,"60,118,734"
EPIGRAL,NSE:EPIGRAL,180,PURE FIRST BREAK,0,04-05-2026,24-08-2026,8,1239.5,1201.44,3.17,10%,"82,534,586"
JINDALSTEL,NSE:JINDALSTEL,180,PURE FIRST BREAK,0,21-04-2026,26-08-2026,6,1160.0,1157.01,0.26,10%,"600,412,520"
MANYAVAR,NSE:MANYAVAR,180,PURE FIRST BREAK,0,21-08-2026,26-08-2026,6,546.85,544.68,0.4,10%,"113,866,196"
MANINFRA,NSE:MANINFRA,180,PURE FIRST BREAK,0,08-05-2026,27-08-2026,6,123.27,116.41,5.9,10%,"381,520,763"
METROPOLIS,NSE:METROPOLIS,180,PURE FIRST BREAK,0,30-07-2026,27-08-2026,5,582.25,579.95,0.4,10%,"219,203,151"
LT,NSE:LT,365,PURE FIRST BREAK,0,24-02-2026,08-04-2026,147,3981.0,3921.93,1.51,10%,"5,203,489,461"
GENUSPOWER,NSE:GENUSPOWER,365,PURE FIRST BREAK,0,07-11-2025,15-04-2026,139,327.9,316.67,3.55,10%,"824,810,137"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,05-09-2025,13-05-2026,111,699.95,666.35,5.04,10%,"47,182,230"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,110,1423.0,1398.63,1.74,10%,"1,252,382,300"
STALLION,NSE:STALLION,365,PURE FIRST BREAK,0,17-10-2025,25-05-2026,100,212.45,200.39,6.02,10%,"77,026,508"
NIITLTD,NSE:NIITLTD,365,PURE FIRST BREAK,0,10-09-2025,02-06-2026,91,101.25,93.29,8.53,10%,"37,579,950"
