Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
KAJARIACER,NSE:KAJARIACER,52,PURE FIRST BREAK,0,13-10-2025,06-04-2026,22,1226.4,1135.8,7.98,10%,"761,441,115"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,15-09-2025,08-06-2026,13,568.55,542.37,4.83,10%,"991,349,343"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,12,718.5,708.98,1.34,10%,"4,310,634,284"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,10,566.25,532.4,6.36,10%,"346,047,266"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,9,598.35,591.4,1.17,10%,"6,888,243,213"
NAUKRI,NSE:NAUKRI,52,PURE FIRST BREAK,0,22-09-2025,06-07-2026,9,1250.8,1183.02,5.73,10%,"7,491,410,478"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,8,1899.6,1793.93,5.89,10%,"832,535,782"
TECHM,NSE:TECHM,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,8,1541.0,1526.67,0.94,10%,"12,861,799,318"
HYUNDAI,NSE:HYUNDAI,52,PURE FIRST BREAK,0,22-09-2025,27-07-2026,6,2174.0,2150.87,1.08,10%,"6,465,412,954"
PERSISTENT,NSE:PERSISTENT,52,PURE FIRST BREAK,0,22-12-2025,27-07-2026,6,5516.0,5425.17,1.67,10%,"12,063,596,804"
CASTROLIND,NSE:CASTROLIND,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,5,188.03,184.33,2.01,10%,"2,198,765,457"
DEVYANI,NSE:DEVYANI,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,5,137.97,135.19,2.06,10%,"668,215,620"
PNB,NSE:PNB,52,PURE FIRST BREAK,0,19-01-2026,03-08-2026,5,116.75,114.15,2.28,10%,"7,523,174,210"
SAPPHIRE,NSE:SAPPHIRE,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,5,225.74,219.65,2.77,10%,"634,220,609"
APLAPOLLO,NSE:APLAPOLLO,52,PURE FIRST BREAK,0,09-02-2026,10-08-2026,4,2153.5,2043.97,5.36,10%,"5,999,446,418"
BRIGADE,NSE:BRIGADE,52,PURE FIRST BREAK,0,27-10-2025,10-08-2026,4,638.65,600.83,6.3,10%,"785,236,810"
MATRIMONY,NSE:MATRIMONY,52,PURE FIRST BREAK,0,19-01-2026,10-08-2026,4,514.8,504.87,1.97,10%,"24,212,073"
CPS,NSE:CPS,52,PURE FIRST BREAK,0,09-02-2026,17-08-2026,3,1224.5,1118.74,9.45,10%,"57,490,275"
MCX,NSE:MCX,52,PURE FIRST BREAK,0,18-05-2026,17-08-2026,3,3276.0,3071.43,6.66,10%,"27,822,622,464"
SAMBHV,NSE:SAMBHV,52,PURE FIRST BREAK,0,11-05-2026,17-08-2026,3,131.08,127.34,2.94,10%,"1,469,887,622"
