Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,21-07-2025,06-04-2026,12,451.0,431.8,4.45,10%,"67,252,218"
LT,NSE:LT,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,12,4059.4,3992.83,1.67,10%,"43,203,458,409"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,11,3090.6,2867.25,7.79,10%,"5,288,780,145"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,10,567.2,518.68,9.35,10%,"1,741,444,703"
SOMANYCERA,NSE:SOMANYCERA,52,PURE FIRST BREAK,0,07-07-2025,20-04-2026,10,535.65,503.03,6.48,10%,"501,650,710"
WEBELSOLAR,NSE:WEBELSOLAR,52,PURE FIRST BREAK,0,11-08-2025,20-04-2026,10,105.92,101.81,4.04,10%,"970,585,299"
MIDHANI,NSE:MIDHANI,52,PURE FIRST BREAK,0,14-07-2025,27-04-2026,9,429.95,394.83,8.9,10%,"1,401,106,481"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,8,2744.5,2616.09,4.91,10%,"29,999,201,859"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,8,974.95,949.14,2.72,10%,"12,922,484,686"
KANSAINER,NSE:KANSAINER,52,PURE FIRST BREAK,0,22-12-2025,04-05-2026,8,212.56,212.02,0.25,10%,"269,894,443"
SAMMAANCAP,NSE:SAMMAANCAP,52,PURE FIRST BREAK,0,03-11-2025,18-05-2026,6,173.94,163.63,6.3,10%,"21,766,482,979"
BOROSCI,NSE:BOROSCI,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,5,168.52,153.37,9.88,10%,"1,258,805,167"
DIAMONDYD,NSE:DIAMONDYD,52,PURE FIRST BREAK,0,29-12-2025,25-05-2026,5,1192.2,1114.45,6.98,10%,"441,878,182"
LMW,NSE:LMW,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,5,15786.0,15372.88,2.69,10%,"131,765,742"
MONARCH,NSE:MONARCH,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,5,347.8,330.22,5.32,10%,"101,857,052"
RBA,NSE:RBA,52,PURE FIRST BREAK,0,15-09-2025,25-05-2026,5,77.56,71.65,8.25,10%,"3,232,192,060"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,5,103.68,97.54,6.3,10%,"52,817,703"
FILATEX,NSE:FILATEX,52,PURE FIRST BREAK,0,03-11-2025,01-06-2026,4,52.42,51.87,1.07,10%,"132,619,607"
GREENPLY,NSE:GREENPLY,52,PURE FIRST BREAK,0,21-07-2025,01-06-2026,4,308.35,287.51,7.25,10%,"401,007,641"
RELIABLE,NSE:RELIABLE,52,PURE FIRST BREAK,0,02-02-2026,01-06-2026,4,146.16,142.31,2.7,10%,"38,967,572"
SSWL,NSE:SSWL,52,PURE FIRST BREAK,0,30-06-2025,01-06-2026,4,248.06,228.22,8.69,10%,"1,192,788,064"
ALKYLAMINE,NSE:ALKYLAMINE,52,PURE FIRST BREAK,0,07-07-2025,08-06-2026,3,1827.9,1784.78,2.42,10%,"960,466,412"
BANSWRAS,NSE:BANSWRAS,52,PURE FIRST BREAK,0,30-06-2025,08-06-2026,3,132.84,132.05,0.6,10%,"14,438,114"
CERA,NSE:CERA,52,PURE FIRST BREAK,0,14-07-2025,08-06-2026,3,6476.0,5957.09,8.71,10%,"383,275,584"
IDFCFIRSTB,NSE:IDFCFIRSTB,52,PURE FIRST BREAK,0,29-12-2025,08-06-2026,3,79.52,75.45,5.4,10%,"12,198,529,547"
MGEL,NSE:MGEL,52,PURE FIRST BREAK,0,22-09-2025,08-06-2026,3,16.57,15.77,5.08,10%,"16,203,123"
POWERMECH,NSE:POWERMECH,52,PURE FIRST BREAK,0,07-07-2025,08-06-2026,3,2739.4,2652.26,3.29,10%,"854,580,454"
SICALLOG,NSE:SICALLOG,52,PURE FIRST BREAK,0,14-07-2025,08-06-2026,3,93.09,85.18,9.29,10%,"33,391,940"
ANUP,NSE:ANUP,52,PURE FIRST BREAK,0,07-07-2025,15-06-2026,2,2267.6,2229.3,1.72,10%,"407,664,610"
CNL,NSE:CNL,52,PURE FIRST BREAK,0,15-12-2025,15-06-2026,2,738.55,718.58,2.78,10%,"32,493,984"
HEALTHX,NSE:HEALTHX,52,PURE FIRST BREAK,0,12-01-2026,15-06-2026,2,314.85,312.35,0.8,10%,"10,181,934"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,2,720.7,709.49,1.58,10%,"13,230,473,170"
JASH,NSE:JASH,52,PURE FIRST BREAK,0,14-07-2025,15-06-2026,2,506.0,488.56,3.57,10%,"1,000,858,892"
MANBA,NSE:MANBA,52,PURE FIRST BREAK,0,03-11-2025,15-06-2026,2,138.3,130.36,6.09,10%,"128,074,654"
NACLIND,NSE:NACLIND,52,PURE FIRST BREAK,0,28-07-2025,15-06-2026,2,214.72,204.8,4.85,10%,"5,421,056,913"
PAGEIND,NSE:PAGEIND,52,PURE FIRST BREAK,0,30-06-2025,15-06-2026,2,42885.0,39794.71,7.77,10%,"11,043,402,120"
PATINTLOG,NSE:PATINTLOG,52,PURE FIRST BREAK,0,21-07-2025,15-06-2026,2,15.19,14.23,6.74,10%,"16,048,113"
PRITIKAUTO,NSE:PRITIKAUTO,52,PURE FIRST BREAK,0,14-07-2025,15-06-2026,2,16.7,16.38,1.95,10%,"21,041,550"
RELIGARE,NSE:RELIGARE,52,PURE FIRST BREAK,0,21-07-2025,15-06-2026,2,262.65,252.89,3.86,10%,"816,343,234"
RELTD,NSE:RELTD,52,PURE FIRST BREAK,0,22-09-2025,15-06-2026,2,166.09,159.33,4.25,10%,"465,827,132"
TBZ,NSE:TBZ,52,PURE FIRST BREAK,0,04-08-2025,15-06-2026,2,191.7,185.17,3.53,10%,"513,636,946"
DBOL,NSE:DBOL,104,PURE FIRST BREAK,0,23-09-2024,30-03-2026,13,112.72,111.02,1.53,10%,"35,945,168"
HARDWYN,NSE:HARDWYN,104,PURE FIRST BREAK,0,23-09-2024,06-04-2026,12,24.43,22.63,7.96,10%,"502,078,795"
TIPSMUSIC,NSE:TIPSMUSIC,104,PURE FIRST BREAK,0,04-11-2024,20-04-2026,10,677.1,650.93,4.02,10%,"1,272,520,027"
SUPREMEPWR,NSE:SUPREMEPWR,104,PURE FIRST BREAK,0,01-07-2024,27-04-2026,9,247.8,230.17,7.66,10%,"23,169,300"
WALCHANNAG,NSE:WALCHANNAG,104,PURE FIRST BREAK,0,29-07-2024,27-04-2026,9,246.75,241.41,2.21,10%,"2,521,097,801"
ASHIANA,NSE:ASHIANA,104,PURE FIRST BREAK,0,01-07-2024,04-05-2026,8,384.75,351.43,9.48,10%,"196,532,608"
MSPL,NSE:MSPL,104,PURE FIRST BREAK,0,23-09-2024,04-05-2026,8,42.59,39.06,9.05,10%,"280,987,313"
TRITURBINE,NSE:TRITURBINE,104,PURE FIRST BREAK,0,25-11-2024,18-05-2026,6,664.8,658.07,1.02,10%,"3,113,376,012"
ATGL,NSE:ATGL,104,PURE FIRST BREAK,0,29-07-2024,25-05-2026,5,733.45,726.23,0.99,10%,"8,513,105,151"
STEELXIND,NSE:STEELXIND,104,PURE FIRST BREAK,0,29-07-2024,25-05-2026,5,12.39,11.52,7.59,10%,"169,538,879"
VINDHYATEL,NSE:VINDHYATEL,104,PURE FIRST BREAK,0,29-07-2024,25-05-2026,5,2069.9,1955.22,5.87,10%,"380,054,321"
VADILALIND,NSE:VADILALIND,104,PURE FIRST BREAK,0,12-05-2025,01-06-2026,4,6204.0,5673.78,9.35,10%,"366,842,520"
KPRMILL,NSE:KPRMILL,104,PURE FIRST BREAK,0,05-05-2025,15-06-2026,2,1180.8,1135.62,3.98,10%,"3,964,112,257"
PAGEIND,NSE:PAGEIND,104,PURE FIRST BREAK,0,23-06-2025,15-06-2026,2,42885.0,40132.31,6.86,10%,"11,043,402,120"
RANEHOLDIN,NSE:RANEHOLDIN,104,PURE FIRST BREAK,0,09-09-2024,15-06-2026,2,1735.2,1605.52,8.08,10%,"262,865,441"
MASFIN,NSE:MASFIN,156,PURE FIRST BREAK,0,19-02-2024,23-06-2025,53,318.7,307.01,3.81,10%,"261,960,574"
ASHIANA,NSE:ASHIANA,156,PURE FIRST BREAK,0,17-06-2024,04-05-2026,8,384.75,355.23,8.31,10%,"196,532,608"
SIS,NSE:SIS,156,PURE FIRST BREAK,0,22-01-2024,04-05-2026,8,425.45,398.64,6.72,10%,"517,571,852"
GOCLCORP,NSE:GOCLCORP,156,PURE FIRST BREAK,0,23-10-2023,01-06-2026,4,400.3,395.74,1.15,10%,"116,033,757"
CARBORUNIV,NSE:CARBORUNIV,156,PURE FIRST BREAK,0,17-06-2024,15-06-2026,2,1141.7,1123.18,1.65,10%,"892,102,650"
CGCL,NSE:CGCL,156,PURE FIRST BREAK,0,21-08-2023,15-06-2026,2,227.76,211.23,7.83,10%,"6,547,243,009"
YESBANK,NSE:YESBANK,156,PURE FIRST BREAK,0,05-02-2024,15-06-2026,2,24.25,23.81,1.85,10%,"13,385,764,193"
ZIMLAB,NSE:ZIMLAB,156,PURE FIRST BREAK,0,31-07-2023,15-06-2026,2,124.5,115.41,7.87,10%,"18,447,538"
CGCL,NSE:CGCL,208,PURE FIRST BREAK,0,12-06-2023,15-06-2026,2,227.76,214.35,6.26,10%,"6,547,243,009"
