Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
FTS,NYSE:FTS,180,PURE FIRST BREAK,0,16-03-2026,07-04-2026,86,57.98,56.62,2.4,10%,"31,355,584"
BOND,NYSE:BOND,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,85,91.8,91.68,0.13,10%,"45,698,042"
EVR,NYSE:EVR,180,PURE FIRST BREAK,0,16-01-2026,08-04-2026,85,342.64,332.49,3.05,10%,"129,483,662"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,85,49.81,49.07,1.51,10%,"19,236,623"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,85,53.8,52.94,1.63,10%,"20,454,760"
GBCI,NYSE:GBCI,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,85,51.78,48.4,6.98,10%,"40,921,733"
RF,NYSE:RF,180,PURE FIRST BREAK,0,12-02-2026,08-04-2026,85,30.28,27.95,8.32,10%,"249,495,094"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,85,50.98,49.01,4.02,10%,"349,656,523"
FCPT,NYSE:FCPT,180,PURE FIRST BREAK,0,13-03-2026,09-04-2026,84,25.11,24.7,1.67,10%,"18,845,055"
MC,NYSE:MC,180,PURE FIRST BREAK,0,16-01-2026,09-04-2026,84,68.55,64.19,6.79,10%,"71,689,593"
NLY,NYSE:NLY,180,PURE FIRST BREAK,0,28-01-2026,09-04-2026,84,22.56,21.45,5.16,10%,"199,351,435"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,84,70.9,69.62,1.83,10%,"337,108,237"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,15-01-2026,15-04-2026,78,15.96,15.27,4.55,10%,"15,414,168"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,76,82.16,81.19,1.19,10%,"82,201,084"
DX,NYSE:DX,180,PURE FIRST BREAK,0,28-01-2026,17-04-2026,76,13.01,12.97,0.28,10%,"50,962,773"
HRI,NYSE:HRI,180,PURE FIRST BREAK,0,11-02-2026,28-04-2026,65,134.91,133.23,1.26,10%,"66,173,357"
PSX,NYSE:PSX,180,PURE FIRST BREAK,0,30-03-2026,29-04-2026,64,176.42,174.1,1.33,10%,"345,342,146"
MMM,NYSE:MMM,180,PURE FIRST BREAK,0,12-02-2026,26-05-2026,37,160.44,154.78,3.66,10%,"294,824,548"
A,NYSE:A,180,PURE FIRST BREAK,0,13-01-2026,28-05-2026,35,130.69,125.08,4.49,10%,"286,760,003"
HEI-A,NYSE:HEI-A,180,PURE FIRST BREAK,0,13-01-2026,28-05-2026,35,261.7,239.96,9.06,10%,"97,300,065"
WFG,NYSE:WFG,180,PURE FIRST BREAK,0,04-02-2026,28-05-2026,35,69.64,67.07,3.83,10%,"16,135,588"
DV,NYSE:DV,180,PURE FIRST BREAK,0,05-05-2026,01-06-2026,31,11.44,10.47,9.23,10%,"25,416,247"
ABM,NYSE:ABM,180,PURE FIRST BREAK,0,06-02-2026,05-06-2026,27,44.27,41.72,6.12,10%,"16,831,454"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,22,30.22,29.94,0.94,10%,"19,908,936"
FLXR,NYSE:FLXR,180,PURE FIRST BREAK,0,29-05-2026,11-06-2026,21,39.05,38.96,0.22,10%,"24,070,420"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,21,72.49,72.42,0.09,10%,"16,810,431"
OPY,NYSE:OPY,180,PURE FIRST BREAK,0,22-04-2026,12-06-2026,20,109.46,105.33,3.92,10%,"16,265,756"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,16,283.36,270.05,4.93,10%,"352,131,454"
LNN,NYSE:LNN,180,PURE FIRST BREAK,0,17-02-2026,16-06-2026,16,122.12,116.69,4.66,10%,"46,478,873"
GEV,NYSE:GEV,180,PURE FIRST BREAK,0,23-04-2026,17-06-2026,15,1113.11,1058.14,5.2,10%,"2,627,273,498"
NUVB,NYSE:NUVB,180,PURE FIRST BREAK,0,07-01-2026,18-06-2026,14,5.7,5.53,3.1,10%,"36,067,319"
ANRO,NYSE:ANRO,180,PURE FIRST BREAK,0,22-04-2026,23-06-2026,9,24.78,24.45,1.35,10%,"10,866,030"
CMS,NYSE:CMS,180,PURE FIRST BREAK,0,09-04-2026,23-06-2026,9,77.73,75.14,3.44,10%,"148,052,337"
NJR,NYSE:NJR,180,PURE FIRST BREAK,0,19-05-2026,23-06-2026,9,57.49,56.27,2.16,10%,"38,822,998"
SLGN,NYSE:SLGN,180,PURE FIRST BREAK,0,06-02-2026,23-06-2026,9,46.39,42.58,8.96,10%,"50,555,821"
LPX,NYSE:LPX,180,PURE FIRST BREAK,0,10-02-2026,24-06-2026,8,79.31,78.19,1.43,10%,"82,950,326"
MTG,NYSE:MTG,180,PURE FIRST BREAK,0,28-04-2026,24-06-2026,8,28.23,26.78,5.42,10%,"48,112,388"
NNI,NYSE:NNI,180,PURE FIRST BREAK,0,28-04-2026,24-06-2026,8,135.26,132.5,2.08,10%,"15,541,373"
PPL,NYSE:PPL,180,PURE FIRST BREAK,0,13-04-2026,24-06-2026,8,36.89,36.83,0.15,10%,"387,297,037"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,8,217.34,212.75,2.16,10%,"204,234,395"
SAH,NYSE:SAH,180,PURE FIRST BREAK,0,15-06-2026,24-06-2026,8,83.73,83.45,0.33,10%,"13,053,508"
FND,NYSE:FND,180,PURE FIRST BREAK,0,16-01-2026,25-06-2026,7,59.04,57.28,3.08,10%,"117,436,466"
HNI,NYSE:HNI,180,PURE FIRST BREAK,0,06-02-2026,25-06-2026,7,41.43,37.81,9.58,10%,"23,155,227"
SRE,NYSE:SRE,180,PURE FIRST BREAK,0,09-04-2026,25-06-2026,7,93.06,92.65,0.44,10%,"201,930,889"
MFA,NYSE:MFA,180,PURE FIRST BREAK,0,01-05-2026,26-06-2026,6,9.48,9.35,1.37,10%,"18,630,095"
