Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
TWO,NYSE:TWO,180,PURE FIRST BREAK,0,28-01-2026,23-03-2026,120,12.1,11.07,9.33,10%,"17,985,441"
CUBI,NYSE:CUBI,180,PURE FIRST BREAK,0,03-02-2026,06-04-2026,106,77.05,74.81,3.0,10%,"23,400,086"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,104,49.66,49.16,1.01,10%,"13,929,630"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,104,53.95,53.06,1.67,10%,"18,779,995"
MC,NYSE:MC,180,PURE FIRST BREAK,0,05-02-2026,08-04-2026,104,67.85,63.77,6.39,10%,"43,186,524"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,104,51.38,49.35,4.1,10%,"467,131,556"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,103,73.16,69.98,4.55,10%,"72,640,568"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,23-01-2026,15-04-2026,97,16.13,15.28,5.55,10%,"29,584,031"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,97,47.94,44.81,6.98,10%,"32,071,859"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,95,83.55,81.36,2.69,10%,"52,878,797"
DX,NYSE:DX,180,PURE FIRST BREAK,0,28-01-2026,17-04-2026,95,13.02,13.02,0.02,10%,"111,380,896"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,95,150.92,143.06,5.5,10%,"12,888,568"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,88,14.25,13.08,8.93,10%,"25,359,300"
RVTY,NYSE:RVTY,180,PURE FIRST BREAK,0,26-01-2026,06-05-2026,76,110.52,100.69,9.76,10%,"182,822,178"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,41,30.53,30.03,1.65,10%,"16,806,765"
BH-A,NYSE:BH-A,180,PURE FIRST BREAK,0,26-01-2026,11-06-2026,40,1947.07,1773.56,9.78,10%,"95,048,166"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,40,74.8,72.8,2.75,10%,"17,211,481"
W,NYSE:W,180,PURE FIRST BREAK,0,27-01-2026,15-06-2026,36,84.81,80.41,5.48,10%,"237,959,891"
SLGN,NYSE:SLGN,180,PURE FIRST BREAK,0,06-02-2026,23-06-2026,28,45.62,42.92,6.29,10%,"89,798,406"
BKD,NYSE:BKD,180,PURE FIRST BREAK,0,17-02-2026,24-06-2026,27,15.19,14.48,4.93,10%,"56,634,394"
NNI,NYSE:NNI,180,PURE FIRST BREAK,0,28-04-2026,24-06-2026,27,133.17,132.67,0.38,10%,"11,212,914"
