Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
KERNEX,NSE:KERNEX,DAILY,180d,1751.7,1744.36,0.42,27256.3,30-03-2026,850.0,140,0
MANKIND,NSE:MANKIND,DAILY,180d,2380.9,2343.03,1.62,19297.9,23-03-2026,1909.7,147,0
VEDL,NSE:VEDL,DAILY,180d,269.7,265.31,1.65,17904.3,17-07-2026,249.7,31,0
LUPIN,NSE:LUPIN,DAILY,180d,2259.0,2233.66,1.13,16496.0,24-11-2025,1969.22,266,0
BIOCON,NSE:BIOCON,DAILY,180d,412.0,404.24,1.92,13143.7,07-04-2026,337.3,132,0
TENNIND,NSE:TENNIND,DAILY,180d,548.45,539.56,1.65,11906.4,18-12-2025,438.05,242,7
GUJGASLTD,NSE:GUJGASLTD,DAILY,180d,276.5,271.92,1.68,3931.9,20-07-2026,269.15,28,2
SENCO,NSE:SENCO,DAILY,180d,341.55,339.0,0.75,3758.1,30-03-2026,276.0,140,0
MOSCHIP,NSE:MOSCHIP,DAILY,180d,211.72,211.29,0.21,3549.2,30-03-2026,146.8,140,15
ICRA,NSE:ICRA,DAILY,180d,5052.7,5028.71,0.48,3505.4,02-04-2026,4863.82,137,12
VINCOFE,NSE:VINCOFE,DAILY,180d,146.28,144.65,1.13,3160.1,16-03-2026,120.24,154,6
JKCEMENT,NSE:JKCEMENT,DAILY,180d,5340.0,5324.03,0.3,2899.2,12-06-2026,4654.18,66,1
FIEMIND,NSE:FIEMIND,DAILY,180d,2281.7,2243.9,1.68,2511.6,30-03-2026,1838.32,140,1
EPACKPEB,NSE:EPACKPEB,DAILY,180d,221.55,220.07,0.67,2473.1,30-03-2026,132.17,140,1
AIAENG,NSE:AIAENG,DAILY,180d,4383.6,4324.38,1.37,2258.9,24-03-2026,3252.7,146,0
EMAMILTD,NSE:EMAMILTD,DAILY,180d,404.5,400.63,0.97,1622.0,08-06-2026,376.4,70,1
RELIGARE,NSE:RELIGARE,DAILY,180d,231.1,228.31,1.22,1340.4,09-03-2026,196.51,161,1
HDBFS,NSE:HDBFS,DAILY,180d,683.9,673.99,1.47,1283.1,30-03-2026,553.72,140,9
KRISHNADEF,NSE:KRISHNADEF,DAILY,180d,1062.5,1055.64,0.65,1273.7,18-12-2025,664.35,242,16
FUSION,NSE:FUSION,DAILY,180d,195.58,194.79,0.41,951.9,30-03-2026,136.5,140,18
PNCINFRA,NSE:PNCINFRA,DAILY,180d,215.17,214.72,0.21,885.4,30-03-2026,158.17,140,5
AHLUCONT,NSE:AHLUCONT,DAILY,180d,793.85,790.17,0.47,770.9,30-03-2026,645.15,140,1
LATENTVIEW,NSE:LATENTVIEW,DAILY,180d,285.5,281.87,1.29,716.3,23-03-2026,248.0,147,4
SHARDACROP,NSE:SHARDACROP,DAILY,550d,787.1,783.31,0.48,636.9,04-06-2024,333.91,804,72
EIHOTEL,NSE:EIHOTEL,DAILY,180d,296.0,292.69,1.13,544.9,02-04-2026,269.93,137,1
DICIND,NSE:DICIND,DAILY,550d,591.95,583.74,1.41,350.7,04-06-2024,430.67,804,251
PRAVEG,NSE:PRAVEG,DAILY,180d,258.9,255.88,1.18,247.0,11-06-2026,210.4,67,1
HARDWYN,NSE:HARDWYN,DAILY,180d,10.95,10.83,1.12,238.7,16-07-2026,10.26,32,0
REMSONSIND,NSE:REMSONSIND,DAILY,180d,81.89,81.7,0.23,235.8,15-07-2026,75.23,33,0
SILGO,NSE:SILGO,DAILY,550d,68.79,68.21,0.85,134.8,28-01-2025,26.21,566,2
