Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ATUL,NSE:ATUL,52,PURE FIRST BREAK,0,07-07-2025,09-02-2026,19,6670.5,6603.51,1.01,10%,"344,491,302"
DEEPINDS,NSE:DEEPINDS,52,PURE FIRST BREAK,0,01-09-2025,06-04-2026,11,474.8,470.72,0.87,10%,"279,768,296"
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,21-07-2025,06-04-2026,11,450.05,430.84,4.46,10%,"40,767,778"
LT,NSE:LT,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,11,4216.4,3981.19,5.91,10%,"33,054,041,178"
PHOENIXLTD,NSE:PHOENIXLTD,52,PURE FIRST BREAK,0,12-01-2026,06-04-2026,11,1904.6,1775.93,7.25,10%,"3,751,018,231"
SUVEN,NSE:SUVEN,52,PURE FIRST BREAK,0,14-07-2025,06-04-2026,11,267.25,243.57,9.72,10%,"1,581,622,380"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,10,3054.0,2861.39,6.73,10%,"4,112,574,426"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,9,534.2,517.5,3.23,10%,"586,747,665"
SOMANYCERA,NSE:SOMANYCERA,52,PURE FIRST BREAK,0,07-07-2025,20-04-2026,9,513.95,500.48,2.69,10%,"340,863,983"
AERONEU,NSE:AERONEU,52,PURE FIRST BREAK,0,08-09-2025,27-04-2026,8,90.01,89.16,0.96,10%,"20,079,251"
MIDHANI,NSE:MIDHANI,52,PURE FIRST BREAK,0,14-07-2025,27-04-2026,8,413.05,394.32,4.75,10%,"1,416,580,955"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,7,2622.45,2606.71,0.6,10%,"14,504,526,401"
FOCUS,NSE:FOCUS,52,PURE FIRST BREAK,0,28-07-2025,04-05-2026,7,88.7,84.79,4.61,10%,"58,063,373"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,7,954.8,948.13,0.7,10%,"3,896,861,473"
NEULANDLAB,NSE:NEULANDLAB,52,PURE FIRST BREAK,0,10-11-2025,04-05-2026,7,17961.0,16441.52,9.24,10%,"6,546,461,202"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,7,234.37,217.39,7.81,10%,"319,952,074"
RITCO,NSE:RITCO,52,PURE FIRST BREAK,0,14-07-2025,11-05-2026,6,265.25,262.02,1.23,10%,"49,015,017"
