Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.71,99.49,1.23,28342.0,11-11-2025,98.1,262,0
T,NYSE:T,DAILY,550d,23.25,23.13,0.5,13515.9,29-05-2024,15.38,793,35
MCD,NYSE:MCD,DAILY,180d,270.64,267.91,1.02,13431.6,25-06-2026,264.53,36,6
FICO,NYSE:FICO,DAILY,180d,1122.97,1121.45,0.14,10405.4,22-04-2026,870.01,100,0
NKE,NYSE:NKE,DAILY,180d,41.71,41.64,0.18,9425.8,26-06-2026,40.0,35,1
AMT,NYSE:AMT,DAILY,180d,173.36,172.66,0.4,7457.1,25-03-2026,161.9,128,21
GDDY,NYSE:GDDY,DAILY,180d,82.74,82.38,0.44,5518.8,12-06-2026,71.59,49,0
DUK,NYSE:DUK,DAILY,180d,125.43,123.12,1.88,5408.4,10-12-2025,111.97,233,4
PGR,NYSE:PGR,DAILY,180d,211.42,208.25,1.52,4985.7,29-05-2026,189.12,63,3
CCJ,NYSE:CCJ,DAILY,365d,86.38,85.85,0.62,4835.1,07-04-2025,34.93,480,2
AEM,NYSE:AEM,DAILY,180d,145.27,142.71,1.8,4164.6,02-07-2026,148.13,29,8
FN,NYSE:FN,DAILY,365d,435.41,428.06,1.72,3854.7,04-04-2025,148.55,483,1
CCI,NYSE:CCI,DAILY,180d,76.3,75.94,0.47,3818.9,01-07-2026,74.33,30,4
SHV,NYSE:SHV,DAILY,180d,110.4,109.01,1.27,3647.4,11-11-2025,107.6,262,0
NRG,NYSE:NRG,DAILY,180d,134.29,134.16,0.09,3619.0,10-06-2026,120.11,51,4
KR,NYSE:KR,DAILY,180d,57.74,57.49,0.43,3416.0,01-07-2026,54.15,30,3
CNP,NYSE:CNP,DAILY,180d,42.04,41.49,1.32,2999.0,11-12-2025,36.81,232,1
PEG,NYSE:PEG,DAILY,730d,76.68,75.63,1.39,2811.7,24-01-2024,52.47,919,0
ETR,NYSE:ETR,DAILY,180d,107.62,106.42,1.12,2801.1,22-12-2025,89.79,221,2
OTIS,NYSE:OTIS,DAILY,180d,71.95,71.35,0.84,2434.7,01-06-2026,69.16,60,2
RSG,NYSE:RSG,DAILY,180d,210.55,208.47,1.0,2421.5,11-05-2026,195.84,81,4
MKL,NYSE:MKL,DAILY,180d,1882.34,1855.48,1.45,2311.5,30-04-2026,1719.41,92,4
RBC,NYSE:RBC,DAILY,180d,551.31,545.8,1.01,2278.0,21-11-2025,418.05,252,0
DTE,NYSE:DTE,DAILY,180d,141.87,140.53,0.95,2265.2,22-12-2025,124.26,221,0
EVR,NYSE:EVR,DAILY,180d,320.56,320.03,0.16,1999.3,12-03-2026,265.19,141,2
TXT,NYSE:TXT,DAILY,365d,85.26,83.86,1.67,1920.9,07-04-2025,57.63,480,0
TOL,NYSE:TOL,DAILY,180d,145.89,145.14,0.52,1595.9,19-05-2026,122.93,73,0
EXP,NYSE:EXP,DAILY,180d,204.94,203.56,0.68,1314.1,20-03-2026,171.79,133,1
BYD,NYSE:BYD,DAILY,180d,85.06,83.71,1.62,971.8,09-03-2026,76.5,144,10
GXO,NYSE:GXO,DAILY,180d,50.16,49.33,1.69,956.8,19-05-2026,45.4,73,1
BCE,NYSE:BCE,DAILY,180d,21.68,21.33,1.63,946.2,01-07-2026,21.0,30,1
AXS,NYSE:AXS,DAILY,180d,105.32,105.01,0.3,910.1,01-06-2026,93.61,60,1
WHR,NYSE:WHR,DAILY,180d,37.5,37.18,0.86,909.0,23-06-2026,36.06,38,4
KEX,NYSE:KEX,DAILY,180d,131.14,128.6,1.98,885.6,14-11-2025,105.1,259,1
BOND,NYSE:BOND,DAILY,365d,90.49,89.85,0.71,735.5,11-04-2025,83.42,476,2
PRIM,NYSE:PRIM,DAILY,180d,84.41,82.96,1.75,729.1,23-06-2026,64.95,38,2
