Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.55,99.33,1.23,15043.4,27-10-2025,97.93,262,0
PFE,NYSE:PFE,DAILY,180d,25.14,24.94,0.79,11175.7,30-10-2025,22.96,259,16
GTLS,NYSE:GTLS,DAILY,180d,209.9,206.84,1.48,9766.6,04-11-2025,198.91,253,2
VST,NYSE:VST,DAILY,180d,152.56,152.07,0.32,9201.5,19-05-2026,132.47,58,5
LOW,NYSE:LOW,DAILY,180d,216.16,214.04,0.99,8795.8,03-06-2026,203.4,43,6
DIS,NYSE:DIS,DAILY,180d,99.71,99.27,0.44,7302.8,27-03-2026,91.49,111,14
HCA,NYSE:HCA,DAILY,180d,385.74,380.97,1.25,7020.6,08-06-2026,356.18,38,2
CCJ,NYSE:CCJ,DAILY,365d,87.36,85.86,1.75,4004.7,07-04-2025,34.93,465,0
CPNG,NYSE:CPNG,DAILY,180d,16.86,16.83,0.16,3311.3,08-06-2026,14.92,38,0
MSI,NYSE:MSI,DAILY,180d,414.19,411.77,0.59,3169.6,16-12-2025,357.34,212,17
EME,NYSE:EME,DAILY,180d,750.04,746.47,0.48,2889.9,21-11-2025,564.01,237,1
XYL,NYSE:XYL,DAILY,365d,125.3,125.11,0.15,2812.9,07-04-2025,98.87,465,63
PEG,NYSE:PEG,DAILY,180d,79.53,79.04,0.62,2643.1,18-05-2026,75.39,59,1
HAL,NYSE:HAL,DAILY,180d,35.04,34.48,1.62,2538.0,21-11-2025,24.54,237,7
BP,NYSE:BP,DAILY,180d,41.08,40.46,1.52,2530.9,18-12-2025,32.42,210,16
PBR,NYSE:PBR,DAILY,180d,17.47,17.21,1.51,2398.6,26-12-2025,11.28,202,14
CMS,NYSE:CMS,DAILY,180d,74.39,73.46,1.26,2203.3,05-01-2026,67.61,192,11
TOST,NYSE:TOST,DAILY,730d,30.33,30.09,0.8,2175.1,22-11-2023,13.77,967,111
CNQ,NYSE:CNQ,DAILY,180d,42.86,42.38,1.14,2073.4,07-01-2026,29.54,190,13
TMHC,NYSE:TMHC,DAILY,180d,72.18,70.86,1.87,1900.2,19-05-2026,54.15,58,0
TKO,NYSE:TKO,DAILY,365d,184.78,184.32,0.25,1643.0,07-04-2025,130.73,465,1
NI,NYSE:NI,DAILY,180d,46.27,45.61,1.45,1635.8,22-12-2025,40.22,206,1
SHV,NYSE:SHV,DAILY,180d,110.21,108.84,1.26,1600.1,27-10-2025,107.45,262,0
BWXT,NYSE:BWXT,DAILY,365d,173.74,172.11,0.95,1429.4,07-04-2025,83.55,465,0
