Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
WAL,NYSE:WAL,180,PURE FIRST BREAK,0,23-02-2026,09-04-2026,133,79.15,78.69,0.59,10%,"99,003,909"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,127,46.81,45.14,3.7,10%,"26,979,085"
NOMD,NYSE:NOMD,180,PURE FIRST BREAK,0,20-02-2026,18-05-2026,94,11.61,10.56,9.91,10%,"12,352,134"
FBIN,NYSE:FBIN,180,PURE FIRST BREAK,0,23-02-2026,11-06-2026,70,44.98,44.85,0.28,10%,"163,612,814"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,65,281.48,272.29,3.37,10%,"524,341,527"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,57,219.5,214.26,2.45,10%,"305,687,114"
BFAM,NYSE:BFAM,180,PURE FIRST BREAK,0,22-04-2026,26-06-2026,55,73.61,71.55,2.87,10%,"51,305,655"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,45,314.69,301.97,4.21,10%,"369,998,029"
AORT,NYSE:AORT,180,PURE FIRST BREAK,0,21-04-2026,16-07-2026,35,27.98,25.65,9.07,10%,"22,924,405"
PBR,NYSE:PBR,180,PURE FIRST BREAK,0,04-05-2026,22-07-2026,29,19.01,18.66,1.9,10%,"510,809,048"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,23-07-2026,28,90.9,85.0,6.94,10%,"131,841,544"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,27,25.15,23.85,5.46,10%,"634,489,422"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,27-07-2026,24,158.61,147.7,7.39,10%,"717,278,041"
JBS,NYSE:JBS,180,PURE FIRST BREAK,0,10-04-2026,27-07-2026,24,13.55,13.44,0.82,10%,"76,590,170"
AVY,NYSE:AVY,180,PURE FIRST BREAK,0,24-02-2026,28-07-2026,23,182.68,169.02,8.08,10%,"101,341,909"
G,NYSE:G,180,PURE FIRST BREAK,0,05-03-2026,28-07-2026,23,36.93,33.95,8.79,10%,"189,148,851"
EW,NYSE:EW,180,PURE FIRST BREAK,0,07-07-2026,04-08-2026,16,89.83,89.76,0.08,10%,"236,972,623"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,16,52.89,52.06,1.59,10%,"590,028,457"
DIS,NYSE:DIS,180,PURE FIRST BREAK,0,07-05-2026,05-08-2026,15,107.32,101.31,5.93,10%,"855,314,748"
UHS,NYSE:UHS,180,PURE FIRST BREAK,0,25-02-2026,05-08-2026,15,172.87,169.76,1.83,10%,"96,032,740"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,03-03-2026,06-08-2026,14,141.37,133.33,6.03,10%,"164,061,717"
TIC,NYSE:TIC,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,14,9.02,8.79,2.56,10%,"15,156,884"
HASI,NYSE:HASI,180,PURE FIRST BREAK,0,08-05-2026,07-08-2026,13,40.62,39.81,2.03,10%,"37,964,142"
AR,NYSE:AR,180,PURE FIRST BREAK,0,30-03-2026,10-08-2026,10,37.66,37.11,1.49,10%,"112,059,100"
FDX,NYSE:FDX,180,PURE FIRST BREAK,0,15-06-2026,10-08-2026,10,326.04,324.09,0.6,10%,"543,157,223"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,10,46.98,43.23,8.69,10%,"33,569,183"
RIG,NYSE:RIG,180,PURE FIRST BREAK,0,19-05-2026,10-08-2026,10,6.01,5.68,5.72,10%,"218,276,351"
CVI,NYSE:CVI,180,PURE FIRST BREAK,0,30-07-2026,12-08-2026,8,35.83,35.41,1.17,10%,"25,678,252"
DX,NYSE:DX,180,PURE FIRST BREAK,0,16-07-2026,13-08-2026,7,13.25,13.04,1.62,10%,"74,395,756"
EVH,NYSE:EVH,180,PURE FIRST BREAK,0,14-07-2026,13-08-2026,7,4.7,4.43,6.21,10%,"13,084,118"
SKM,NYSE:SKM,180,PURE FIRST BREAK,0,02-06-2026,13-08-2026,7,38.31,36.11,6.1,10%,"55,729,444"
MATX,NYSE:MATX,180,PURE FIRST BREAK,0,16-07-2026,14-08-2026,6,216.77,216.73,0.02,10%,"41,637,833"
GSL,NYSE:GSL,180,PURE FIRST BREAK,0,30-07-2026,17-08-2026,3,43.38,43.17,0.49,10%,"12,887,591"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,29-07-2026,18-08-2026,2,261.83,254.99,2.68,10%,"1,368,497,889"
CPK,NYSE:CPK,180,PURE FIRST BREAK,0,28-07-2026,18-08-2026,2,137.58,136.37,0.88,10%,"20,708,955"
EIX,NYSE:EIX,180,PURE FIRST BREAK,0,28-07-2026,18-08-2026,2,74.66,73.13,2.09,10%,"273,328,556"
OGS,NYSE:OGS,180,PURE FIRST BREAK,0,09-04-2026,18-08-2026,2,81.39,80.88,0.63,10%,"26,111,051"
SOBO,NYSE:SOBO,180,PURE FIRST BREAK,0,24-07-2026,18-08-2026,2,38.41,37.21,3.21,10%,"19,953,150"
WEAV,NYSE:WEAV,180,PURE FIRST BREAK,0,15-07-2026,18-08-2026,2,7.29,6.99,4.28,10%,"47,469,002"
KVUE,NYSE:KVUE,365,PURE FIRST BREAK,0,22-08-2025,26-11-2025,267,18.93,17.24,9.8,10%,"335,182,195"
TFC,NYSE:TFC,365,PURE FIRST BREAK,0,06-02-2026,08-04-2026,134,50.23,49.25,2.0,10%,"276,487,115"
MC,NYSE:MC,365,PURE FIRST BREAK,0,16-01-2026,09-04-2026,133,66.87,64.32,3.96,10%,"46,988,280"
DX,NYSE:DX,365,PURE FIRST BREAK,0,28-01-2026,17-04-2026,125,13.25,12.87,2.98,10%,"74,395,756"
NVO,NYSE:NVO,365,PURE FIRST BREAK,0,23-01-2026,01-05-2026,111,46.14,43.59,5.84,10%,"445,820,823"
HEI-A,NYSE:HEI-A,365,PURE FIRST BREAK,0,13-01-2026,28-05-2026,84,257.92,243.24,6.04,10%,"56,770,516"
BH-A,NYSE:BH-A,365,PURE FIRST BREAK,0,22-01-2026,11-06-2026,70,1988.42,1829.73,8.67,10%,"46,793,489"
BH,NYSE:BH,365,PURE FIRST BREAK,0,22-01-2026,24-06-2026,57,390.9,365.7,6.89,10%,"41,433,054"
CAG,NYSE:CAG,365,PURE FIRST BREAK,0,12-02-2026,27-07-2026,24,16.27,14.86,9.48,10%,"141,723,288"
ABT,NYSE:ABT,365,PURE FIRST BREAK,0,22-09-2025,28-07-2026,23,114.14,105.78,7.9,10%,"660,282,091"
