Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
ICICIBANK,NSE:ICICIBANK,DAILY,180d,1340.0,1319.21,1.58,63761.4,02-04-2026,1177.67,174,18
IFCI,NSE:IFCI,DAILY,180d,79.49,78.96,0.67,61615.1,30-03-2026,46.4,177,11
HINDALCO,NSE:HINDALCO,DAILY,180d,1003.8,993.22,1.07,51781.2,23-03-2026,831.61,184,28
TRANSRAILL,NSE:TRANSRAILL,DAILY,180d,488.9,483.23,1.17,50830.8,27-01-2026,445.23,239,55
LT,NSE:LT,DAILY,180d,3929.9,3876.42,1.38,37155.7,23-03-2026,3256.29,184,11
BEL,NSE:BEL,DAILY,365d,396.05,392.85,0.82,26661.5,07-04-2025,254.18,534,7
PERSISTENT,NSE:PERSISTENT,DAILY,180d,5240.0,5147.06,1.81,20377.8,30-06-2026,4229.81,85,0
MUTHOOTFIN,NSE:MUTHOOTFIN,DAILY,180d,2856.5,2853.76,0.1,20311.5,03-08-2026,2671.0,51,9
POLYCAB,NSE:POLYCAB,DAILY,180d,8417.0,8305.74,1.34,19045.6,27-01-2026,6631.53,239,18
TATACAP,NSE:TATACAP,DAILY,180d,350.05,346.49,1.03,11660.2,02-06-2026,295.51,113,2
HINDPETRO,NSE:HINDPETRO,DAILY,180d,360.0,354.5,1.55,7085.7,23-03-2026,300.71,184,7
ASHOKLEY,NSE:ASHOKLEY,DAILY,180d,162.89,160.65,1.39,6533.5,11-06-2026,138.03,104,4
FORCEMOT,NSE:FORCEMOT,DAILY,365d,17352.0,17097.22,1.49,5513.6,07-04-2025,8009.48,534,0
VIYASH,NSE:VIYASH,DAILY,180d,253.75,252.09,0.66,4914.4,23-03-2026,178.13,184,6
JBMA,NSE:JBMA,DAILY,180d,601.8,590.59,1.9,3369.3,16-03-2026,476.34,191,1
HCC,NSE:HCC,DAILY,180d,22.17,22.01,0.72,2659.6,30-03-2026,13.65,177,22
DECNGOLD,NSE:DECNGOLD,DAILY,180d,222.44,219.94,1.14,2302.8,25-08-2026,231.1,29,6
ITCHOTELS,NSE:ITCHOTELS,DAILY,180d,161.23,158.91,1.46,2211.7,30-03-2026,136.41,177,11
TORNTPOWER,NSE:TORNTPOWER,DAILY,180d,1259.4,1253.18,0.5,1971.4,24-08-2026,1233.0,30,4
ZAGGLE,NSE:ZAGGLE,DAILY,180d,179.86,178.36,0.84,1632.1,18-08-2026,154.36,36,1
EQUITASBNK,NSE:EQUITASBNK,DAILY,180d,72.27,70.92,1.9,1135.9,30-03-2026,51.25,177,0
CMSINFO,NSE:CMSINFO,DAILY,180d,234.12,232.79,0.57,1128.5,19-08-2026,237.86,35,10
FMGOETZE,NSE:FMGOETZE,DAILY,180d,453.55,453.33,0.05,908.4,23-03-2026,303.17,184,6
JISLJALEQS,NSE:JISLJALEQS,DAILY,180d,28.9,28.83,0.25,693.7,17-08-2026,26.11,37,0
REFEX,NSE:REFEX,DAILY,180d,286.65,284.54,0.74,666.7,23-03-2026,187.4,184,14
UTKARSHBNK,NSE:UTKARSHBNK,DAILY,180d,14.07,14.0,0.52,621.8,30-03-2026,10.12,177,10
HEXT,NSE:HEXT,DAILY,180d,500.0,496.42,0.72,620.4,12-03-2026,392.78,195,0
BCLIND,NSE:BCLIND,DAILY,180d,34.14,33.79,1.03,426.2,23-03-2026,25.26,184,6
FERMENTA,NSE:FERMENTA,DAILY,180d,475.5,471.31,0.89,331.9,18-08-2026,442.05,36,3
DECCANCE,NSE:DECCANCE,DAILY,180d,560.45,554.13,1.14,278.9,12-08-2026,524.54,42,0
STARCEMENT,NSE:STARCEMENT,DAILY,180d,189.23,185.56,1.98,160.1,20-08-2026,191.5,34,3
VPRPL,NSE:VPRPL,DAILY,180d,32.83,32.48,1.09,117.1,12-06-2026,23.94,103,10
