Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,21-07-2025,06-04-2026,12,449.35,431.75,4.08,10%,"62,205,319"
LT,NSE:LT,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,12,4092.6,3989.49,2.58,10%,"29,134,184,667"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,11,3097.0,2866.13,8.05,10%,"4,576,037,387"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,10,545.75,518.32,5.29,10%,"1,246,478,810"
SOMANYCERA,NSE:SOMANYCERA,52,PURE FIRST BREAK,0,07-07-2025,20-04-2026,10,539.25,503.0,7.21,10%,"497,570,289"
AERONEU,NSE:AERONEU,52,PURE FIRST BREAK,0,08-09-2025,27-04-2026,9,95.11,89.83,5.88,10%,"40,306,287"
MIDHANI,NSE:MIDHANI,52,PURE FIRST BREAK,0,14-07-2025,27-04-2026,9,422.55,394.7,7.06,10%,"1,168,045,213"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,8,2716.4,2612.76,3.97,10%,"23,819,923,312"
FOCUS,NSE:FOCUS,52,PURE FIRST BREAK,0,28-07-2025,04-05-2026,8,86.69,84.99,2.0,10%,"41,949,552"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,8,949.05,948.72,0.03,10%,"11,577,178,933"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,8,237.57,217.6,9.18,10%,"123,641,885"
SAMMAANCAP,NSE:SAMMAANCAP,52,PURE FIRST BREAK,0,03-11-2025,18-05-2026,6,176.29,163.67,7.71,10%,"22,957,873,501"
BOROSCI,NSE:BOROSCI,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,5,168.58,153.52,9.81,10%,"1,294,131,188"
DIAMONDYD,NSE:DIAMONDYD,52,PURE FIRST BREAK,0,29-12-2025,25-05-2026,5,1130.8,1110.42,1.84,10%,"73,379,877"
EXIDEIND,NSE:EXIDEIND,52,PURE FIRST BREAK,0,08-09-2025,25-05-2026,5,390.35,373.49,4.52,10%,"3,401,504,879"
LMW,NSE:LMW,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,5,15894.0,15372.24,3.39,10%,"122,161,284"
MONARCH,NSE:MONARCH,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,5,342.7,330.17,3.8,10%,"73,647,603"
RBA,NSE:RBA,52,PURE FIRST BREAK,0,15-09-2025,25-05-2026,5,77.09,71.53,7.77,10%,"2,270,778,350"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,5,99.31,97.43,1.93,10%,"23,102,783"
FILATEX,NSE:FILATEX,52,PURE FIRST BREAK,0,03-11-2025,01-06-2026,4,51.89,51.86,0.06,10%,"84,776,117"
GREENPLY,NSE:GREENPLY,52,PURE FIRST BREAK,0,21-07-2025,01-06-2026,4,307.7,287.67,6.96,10%,"587,877,797"
SSWL,NSE:SSWL,52,PURE FIRST BREAK,0,30-06-2025,01-06-2026,4,246.98,228.33,8.17,10%,"1,434,705,807"
CERA,NSE:CERA,52,PURE FIRST BREAK,0,14-07-2025,08-06-2026,3,6441.0,5955.18,8.16,10%,"284,672,877"
IDFCFIRSTB,NSE:IDFCFIRSTB,52,PURE FIRST BREAK,0,29-12-2025,08-06-2026,3,78.93,75.42,4.66,10%,"9,486,025,599"
MGEL,NSE:MGEL,52,PURE FIRST BREAK,0,22-09-2025,08-06-2026,3,16.52,15.77,4.77,10%,"17,238,488"
POWERMECH,NSE:POWERMECH,52,PURE FIRST BREAK,0,07-07-2025,08-06-2026,3,2736.8,2651.74,3.21,10%,"631,538,506"
ANUP,NSE:ANUP,52,PURE FIRST BREAK,0,07-07-2025,15-06-2026,2,2307.7,2228.78,3.54,10%,"338,569,583"
CNL,NSE:CNL,52,PURE FIRST BREAK,0,15-12-2025,15-06-2026,2,742.7,718.28,3.4,10%,"26,738,686"
GLOSTERLTD,NSE:GLOSTERLTD,52,PURE FIRST BREAK,0,30-06-2025,15-06-2026,2,741.75,678.42,9.33,10%,"27,889,800"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,2,718.75,709.27,1.34,10%,"10,807,454,906"
JASH,NSE:JASH,52,PURE FIRST BREAK,0,14-07-2025,15-06-2026,2,504.1,488.49,3.2,10%,"978,534,231"
KIRLOSBROS,NSE:KIRLOSBROS,52,PURE FIRST BREAK,0,30-06-2025,15-06-2026,2,1984.5,1965.87,0.95,10%,"2,233,532,920"
MANBA,NSE:MANBA,52,PURE FIRST BREAK,0,03-11-2025,15-06-2026,2,138.88,130.04,6.8,10%,"93,726,643"
NACLIND,NSE:NACLIND,52,PURE FIRST BREAK,0,28-07-2025,15-06-2026,2,222.39,205.6,8.17,10%,"6,310,261,302"
PAGEIND,NSE:PAGEIND,52,PURE FIRST BREAK,0,30-06-2025,15-06-2026,2,43610.0,39795.87,9.58,10%,"11,311,169,310"
PATINTLOG,NSE:PATINTLOG,52,PURE FIRST BREAK,0,21-07-2025,15-06-2026,2,14.76,14.23,3.72,10%,"15,564,051"
RELIGARE,NSE:RELIGARE,52,PURE FIRST BREAK,0,21-07-2025,15-06-2026,2,264.4,252.9,4.55,10%,"841,477,041"
RELTD,NSE:RELTD,52,PURE FIRST BREAK,0,22-09-2025,15-06-2026,2,164.23,159.23,3.14,10%,"456,654,642"
TBZ,NSE:TBZ,52,PURE FIRST BREAK,0,04-08-2025,15-06-2026,2,191.27,185.19,3.28,10%,"550,405,641"
VARROC,NSE:VARROC,52,PURE FIRST BREAK,0,01-12-2025,15-06-2026,2,637.15,593.63,7.33,10%,"589,365,047"
HARDWYN,NSE:HARDWYN,104,PURE FIRST BREAK,0,23-09-2024,06-04-2026,12,24.07,22.62,6.43,10%,"427,635,510"
TIPSMUSIC,NSE:TIPSMUSIC,104,PURE FIRST BREAK,0,04-11-2024,20-04-2026,10,657.95,650.38,1.16,10%,"761,190,265"
SUPREMEPWR,NSE:SUPREMEPWR,104,PURE FIRST BREAK,0,01-07-2024,27-04-2026,9,247.1,230.15,7.36,10%,"17,049,900"
WALCHANNAG,NSE:WALCHANNAG,104,PURE FIRST BREAK,0,29-07-2024,27-04-2026,9,242.05,241.44,0.25,10%,"2,549,853,973"
MSPL,NSE:MSPL,104,PURE FIRST BREAK,0,23-09-2024,04-05-2026,8,42.61,39.03,9.18,10%,"182,384,736"
TRITURBINE,NSE:TRITURBINE,104,PURE FIRST BREAK,0,25-11-2024,18-05-2026,6,677.35,658.01,2.94,10%,"2,555,026,424"
ATGL,NSE:ATGL,104,PURE FIRST BREAK,0,29-07-2024,25-05-2026,5,734.0,726.22,1.07,10%,"7,888,980,620"
STEELXIND,NSE:STEELXIND,104,PURE FIRST BREAK,0,29-07-2024,25-05-2026,5,12.43,11.52,7.91,10%,"209,748,561"
VINDHYATEL,NSE:VINDHYATEL,104,PURE FIRST BREAK,0,29-07-2024,25-05-2026,5,2091.2,1954.65,6.99,10%,"281,396,048"
VADILALIND,NSE:VADILALIND,104,PURE FIRST BREAK,0,12-05-2025,01-06-2026,4,6085.5,5673.96,7.25,10%,"367,053,018"
ADOR,NSE:ADOR,104,PURE FIRST BREAK,0,08-07-2024,08-06-2026,3,1248.4,1143.23,9.2,10%,"107,887,979"
ORCHPHARMA,NSE:ORCHPHARMA,104,PURE FIRST BREAK,0,30-12-2024,08-06-2026,3,974.8,889.21,9.63,10%,"256,145,268"
KPRMILL,NSE:KPRMILL,104,PURE FIRST BREAK,0,05-05-2025,15-06-2026,2,1191.6,1135.77,4.92,10%,"4,324,372,317"
PAGEIND,NSE:PAGEIND,104,PURE FIRST BREAK,0,23-06-2025,15-06-2026,2,43610.0,40133.33,8.66,10%,"11,311,169,310"
RANEHOLDIN,NSE:RANEHOLDIN,104,PURE FIRST BREAK,0,09-09-2024,15-06-2026,2,1720.3,1605.68,7.14,10%,"277,468,915"
MASFIN,NSE:MASFIN,156,PURE FIRST BREAK,0,19-02-2024,23-06-2025,53,309.85,306.93,0.95,10%,"104,536,266"
SIS,NSE:SIS,156,PURE FIRST BREAK,0,22-01-2024,04-05-2026,8,420.3,398.64,5.43,10%,"507,189,865"
GOCLCORP,NSE:GOCLCORP,156,PURE FIRST BREAK,0,23-10-2023,01-06-2026,4,402.1,395.72,1.61,10%,"76,226,902"
CARBORUNIV,NSE:CARBORUNIV,156,PURE FIRST BREAK,0,17-06-2024,15-06-2026,2,1163.9,1123.1,3.63,10%,"798,246,865"
CGCL,NSE:CGCL,156,PURE FIRST BREAK,0,21-08-2023,15-06-2026,2,226.82,211.23,7.38,10%,"6,535,579,443"
YESBANK,NSE:YESBANK,156,PURE FIRST BREAK,0,05-02-2024,15-06-2026,2,24.58,23.81,3.24,10%,"13,057,477,080"
ZIMLAB,NSE:ZIMLAB,156,PURE FIRST BREAK,0,31-07-2023,15-06-2026,2,122.5,115.41,6.15,10%,"10,550,925"
CGCL,NSE:CGCL,208,PURE FIRST BREAK,0,12-06-2023,15-06-2026,2,226.82,214.35,5.82,10%,"6,535,579,443"
