Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
BEL,NSE:BEL,DAILY,550d,385.75,380.59,1.36,39108.9,19-02-2025,237.04,574,1
SWIGGY,NSE:SWIGGY,DAILY,180d,270.5,268.57,0.72,25343.9,30-06-2026,235.75,78,1
CANBK,NSE:CANBK,DAILY,365d,123.2,122.0,0.99,17181.1,07-04-2025,78.22,527,2
OLAELEC,NSE:OLAELEC,DAILY,180d,37.24,37.0,0.66,15774.7,16-03-2026,22.25,184,1
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,375.6,371.74,1.04,15214.8,31-07-2026,357.93,47,1
CDSL,NSE:CDSL,DAILY,180d,1299.0,1280.73,1.43,13710.3,30-03-2026,1106.21,170,13
CIPLA,NSE:CIPLA,DAILY,180d,1358.0,1346.41,0.86,12379.1,02-04-2026,1154.87,167,0
MAZDOCK,NSE:MAZDOCK,DAILY,730d,2231.9,2211.03,0.94,12171.0,14-03-2024,881.83,916,2
BHARATFORG,NSE:BHARATFORG,DAILY,180d,1885.0,1859.78,1.36,12034.4,21-01-2026,1361.01,238,5
BAJAJFINSV,NSE:BAJAJFINSV,DAILY,180d,1837.0,1826.57,0.57,11275.3,02-04-2026,1595.64,167,8
MANAPPURAM,NSE:MANAPPURAM,DAILY,180d,319.9,317.26,0.83,9983.1,23-03-2026,244.06,177,0
FORCEMOT,NSE:FORCEMOT,DAILY,365d,17383.0,17095.23,1.68,9880.7,07-04-2025,8009.48,527,0
LTM,NSE:LTM,DAILY,180d,4233.0,4228.08,0.12,9734.1,30-06-2026,3528.0,78,0
USHAMART,NSE:USHAMART,DAILY,180d,478.85,472.77,1.29,5049.4,23-03-2026,377.17,177,0
PGEL,NSE:PGEL,DAILY,180d,523.85,523.02,0.16,4025.9,06-04-2026,436.55,163,16
POONAWALLA,NSE:POONAWALLA,DAILY,180d,432.45,427.66,1.12,2936.6,30-03-2026,361.2,170,22
RAYMONDREL,NSE:RAYMONDREL,DAILY,180d,565.35,560.71,0.83,2883.4,16-03-2026,347.9,184,7
HDBFS,NSE:HDBFS,DAILY,180d,678.0,674.85,0.47,1997.1,30-03-2026,553.72,170,9
ZAGGLE,NSE:ZAGGLE,DAILY,180d,177.81,176.71,0.62,1392.2,17-08-2026,160.48,30,0
EPACKPEB,NSE:EPACKPEB,DAILY,180d,221.47,220.63,0.38,949.0,30-03-2026,132.17,170,1
TVSSCS,NSE:TVSSCS,DAILY,180d,126.28,124.59,1.36,688.4,30-03-2026,90.32,170,6
UNITECH,NSE:UNITECH,DAILY,180d,4.46,4.41,1.09,635.0,30-03-2026,3.1,170,40
SHILCTECH,NSE:SHILCTECH,DAILY,180d,4016.5,3992.28,0.61,490.9,27-01-2026,2844.56,232,11
TIRUMALCHM,NSE:TIRUMALCHM,DAILY,180d,154.19,153.86,0.22,436.8,17-08-2026,151.73,30,1
GALAPREC,NSE:GALAPREC,DAILY,180d,999.9,981.12,1.91,309.0,02-03-2026,671.2,198,2
NIITLTD,NSE:NIITLTD,DAILY,180d,85.35,85.14,0.25,300.4,30-03-2026,48.47,170,4
INDOSTAR,NSE:INDOSTAR,DAILY,180d,226.17,222.98,1.43,272.9,23-03-2026,179.03,177,0
KOLTEPATIL,NSE:KOLTEPATIL,DAILY,180d,429.05,425.48,0.84,216.4,30-03-2026,292.25,170,2
KKCL,NSE:KKCL,DAILY,180d,485.55,483.18,0.49,162.6,23-03-2026,406.58,177,13
