Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
DJML,NSE:DJML,52,PURE FIRST BREAK,0,14-07-2025,02-02-2026,23,105.21,99.25,6.01,10%,"148,356,304"
DEEPINDS,NSE:DEEPINDS,52,PURE FIRST BREAK,0,01-09-2025,06-04-2026,14,474.6,470.89,0.79,10%,"474,441,490"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,13,2932.7,2870.6,2.16,10%,"1,646,775,542"
BHAGCHEM,NSE:BHAGCHEM,52,PURE FIRST BREAK,0,28-07-2025,20-04-2026,12,277.1,258.41,7.23,10%,"102,009,934"
SOMANYCERA,NSE:SOMANYCERA,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,12,522.75,504.36,3.65,10%,"218,245,511"
AERONEU,NSE:AERONEU,52,PURE FIRST BREAK,0,08-09-2025,27-04-2026,11,90.28,90.07,0.24,10%,"15,848,022"
MIDHANI,NSE:MIDHANI,52,PURE FIRST BREAK,0,14-07-2025,27-04-2026,11,412.25,395.69,4.18,10%,"838,450,952"
ARTEMISMED,NSE:ARTEMISMED,52,PURE FIRST BREAK,0,17-11-2025,04-05-2026,10,275.4,267.93,2.79,10%,"201,829,915"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,10,2674.7,2619.96,2.09,10%,"10,169,987,552"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,10,963.1,950.96,1.28,10%,"3,845,524,332"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,10,226.14,220.79,2.42,10%,"171,868,209"
RITCO,NSE:RITCO,52,PURE FIRST BREAK,0,14-07-2025,11-05-2026,9,271.55,262.69,3.37,10%,"158,201,764"
BOROSCI,NSE:BOROSCI,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,7,160.77,153.83,4.51,10%,"92,362,850"
LMW,NSE:LMW,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,7,15970.0,15378.17,3.85,10%,"296,483,050"
MONARCH,NSE:MONARCH,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,7,362.45,331.23,9.43,10%,"169,118,451"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,7,98.01,97.89,0.12,10%,"70,511,140"
RELIABLE,NSE:RELIABLE,52,PURE FIRST BREAK,0,02-02-2026,01-06-2026,6,145.37,142.65,1.9,10%,"15,821,925"
CERA,NSE:CERA,52,PURE FIRST BREAK,0,14-07-2025,08-06-2026,5,6116.5,5901.89,3.64,10%,"263,749,596"
IDFCFIRSTB,NSE:IDFCFIRSTB,52,PURE FIRST BREAK,0,29-12-2025,08-06-2026,5,79.28,75.66,4.78,10%,"3,924,179,578"
SICALLOG,NSE:SICALLOG,52,PURE FIRST BREAK,0,14-07-2025,08-06-2026,5,93.5,85.72,9.07,10%,"27,070,026"
COFORGE,NSE:COFORGE,52,PURE FIRST BREAK,0,08-12-2025,15-06-2026,4,1530.7,1465.58,4.44,10%,"19,472,741,262"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,4,731.45,711.28,2.84,10%,"7,943,394,260"
JASH,NSE:JASH,52,PURE FIRST BREAK,0,14-07-2025,15-06-2026,4,525.25,491.97,6.77,10%,"408,440,703"
MANBA,NSE:MANBA,52,PURE FIRST BREAK,0,03-11-2025,15-06-2026,4,136.2,130.97,4.0,10%,"36,230,970"
NACLIND,NSE:NACLIND,52,PURE FIRST BREAK,0,28-07-2025,15-06-2026,4,216.83,210.43,3.04,10%,"2,134,955,901"
PRITIKAUTO,NSE:PRITIKAUTO,52,PURE FIRST BREAK,0,14-07-2025,15-06-2026,4,17.73,16.54,7.2,10%,"25,898,352"
