Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
BAJAJHFL,NSE:BAJAJHFL,180,PURE FIRST BREAK,0,03-02-2026,08-04-2026,93,88.07,86.48,1.84,10%,"224,649,043"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,93,3945.8,3910.34,0.91,10%,"5,066,367,805"
OSWALPUMPS,NSE:OSWALPUMPS,180,PURE FIRST BREAK,0,14-01-2026,08-04-2026,93,410.3,383.63,6.95,10%,"150,130,407"
AARTIDRUGS,NSE:AARTIDRUGS,180,PURE FIRST BREAK,0,03-02-2026,15-04-2026,86,396.8,377.79,5.03,10%,"30,476,620"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,14-01-2026,15-04-2026,86,2677.8,2514.04,6.51,10%,"2,629,854,039"
JUBLPHARMA,NSE:JUBLPHARMA,180,PURE FIRST BREAK,0,14-01-2026,15-04-2026,86,964.2,937.97,2.8,10%,"106,370,545"
ROSSARI,NSE:ROSSARI,180,PURE FIRST BREAK,0,30-01-2026,16-04-2026,85,524.2,517.29,1.34,10%,"31,438,372"
BAJAJHLDNG,NSE:BAJAJHLDNG,180,PURE FIRST BREAK,0,23-02-2026,17-04-2026,84,10654.0,10338.68,3.05,10%,"248,973,326"
AGARWALEYE,NSE:AGARWALEYE,180,PURE FIRST BREAK,0,14-01-2026,21-04-2026,80,481.55,460.71,4.52,10%,"36,871,319"
IIFLCAPS,NSE:IIFLCAPS,180,PURE FIRST BREAK,0,16-01-2026,21-04-2026,80,338.3,329.45,2.69,10%,"113,895,795"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,14-01-2026,04-05-2026,67,666.4,607.61,9.68,10%,"182,251,077"
SUNDRMFAST,NSE:SUNDRMFAST,180,PURE FIRST BREAK,0,30-01-2026,04-05-2026,67,940.8,862.76,9.05,10%,"43,616,428"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,04-02-2026,05-05-2026,66,1377.4,1346.01,2.33,10%,"96,828,467"
SHOPERSTOP,NSE:SHOPERSTOP,180,PURE FIRST BREAK,0,12-02-2026,06-05-2026,65,365.25,353.9,3.21,10%,"1,587,521,504"
SRF,NSE:SRF,180,PURE FIRST BREAK,0,03-02-2026,06-05-2026,65,2774.6,2668.51,3.98,10%,"289,504,549"
