Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
PDO,NYSE:PDO,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,132,12.82,12.78,0.3,10%,"13,428,552"
WAL,NYSE:WAL,180,PURE FIRST BREAK,0,23-02-2026,09-04-2026,131,80.75,78.72,2.58,10%,"39,330,418"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,125,46.0,45.16,1.87,10%,"20,048,502"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,123,90.98,82.89,9.75,10%,"52,149,465"
NOMD,NYSE:NOMD,180,PURE FIRST BREAK,0,20-02-2026,18-05-2026,92,11.42,10.54,8.33,10%,"21,893,122"
MRP,NYSE:MRP,180,PURE FIRST BREAK,0,17-04-2026,05-06-2026,74,29.94,28.65,4.51,10%,"24,165,473"
FBIN,NYSE:FBIN,180,PURE FIRST BREAK,0,23-02-2026,11-06-2026,68,45.3,44.8,1.11,10%,"126,019,705"
IP,NYSE:IP,180,PURE FIRST BREAK,0,20-02-2026,12-06-2026,67,40.05,36.44,9.91,10%,"76,118,187"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,63,280.0,271.99,2.95,10%,"581,110,040"
KMI,NYSE:KMI,180,PURE FIRST BREAK,0,19-05-2026,23-06-2026,56,32.87,32.23,1.99,10%,"382,324,204"
QGEN,NYSE:QGEN,180,PURE FIRST BREAK,0,27-02-2026,24-06-2026,55,42.32,39.68,6.64,10%,"100,149,729"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,55,216.97,214.15,1.32,10%,"370,016,084"
BFAM,NYSE:BFAM,180,PURE FIRST BREAK,0,22-04-2026,26-06-2026,53,72.52,71.49,1.44,10%,"34,370,345"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,43,316.13,301.82,4.74,10%,"211,514,367"
FNB,NYSE:FNB,180,PURE FIRST BREAK,0,02-07-2026,15-07-2026,34,19.22,19.19,0.17,10%,"52,965,782"
CAG,NYSE:CAG,180,PURE FIRST BREAK,0,02-03-2026,20-07-2026,29,15.52,14.54,6.71,10%,"135,404,523"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,27,89.29,84.75,5.36,10%,"77,960,886"
CLF,NYSE:CLF,180,PURE FIRST BREAK,0,02-06-2026,24-07-2026,25,11.88,11.77,0.89,10%,"144,109,842"
LMT,NYSE:LMT,180,PURE FIRST BREAK,0,02-03-2026,24-07-2026,25,607.17,572.76,6.01,10%,"548,295,138"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,25,24.9,23.83,4.48,10%,"853,706,198"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,27-07-2026,22,156.18,147.4,5.96,10%,"445,397,695"
JBS,NYSE:JBS,180,PURE FIRST BREAK,0,10-04-2026,27-07-2026,22,13.66,13.42,1.76,10%,"66,681,562"
AVY,NYSE:AVY,180,PURE FIRST BREAK,0,24-02-2026,28-07-2026,21,177.71,168.67,5.36,10%,"73,258,462"
G,NYSE:G,180,PURE FIRST BREAK,0,05-03-2026,28-07-2026,21,34.65,33.84,2.39,10%,"69,990,578"
EW,NYSE:EW,180,PURE FIRST BREAK,0,07-07-2026,03-08-2026,15,90.98,89.29,1.9,10%,"181,394,293"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,14,55.69,51.99,7.11,10%,"1,073,314,569"
KEYS,NYSE:KEYS,180,PURE FIRST BREAK,0,22-06-2026,04-08-2026,14,341.0,339.09,0.56,10%,"875,680,157"
NVT,NYSE:NVT,180,PURE FIRST BREAK,0,22-06-2026,04-08-2026,14,164.63,163.08,0.95,10%,"284,201,601"
PFE,NYSE:PFE,180,PURE FIRST BREAK,0,02-04-2026,04-08-2026,14,27.25,25.5,6.86,10%,"814,556,700"
DIS,NYSE:DIS,180,PURE FIRST BREAK,0,07-05-2026,05-08-2026,13,103.95,101.17,2.75,10%,"629,250,704"
UHS,NYSE:UHS,180,PURE FIRST BREAK,0,25-02-2026,05-08-2026,13,173.09,169.46,2.14,10%,"112,919,586"
WTS,NYSE:WTS,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,13,375.8,368.93,1.86,10%,"55,073,864"
HCC,NYSE:HCC,180,PURE FIRST BREAK,0,02-06-2026,06-08-2026,12,97.74,90.38,8.15,10%,"31,695,713"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,03-03-2026,06-08-2026,12,143.48,132.71,8.12,10%,"119,685,273"
VOYG,NYSE:VOYG,180,PURE FIRST BREAK,0,28-05-2026,06-08-2026,12,42.24,38.89,8.6,10%,"67,667,807"
APD,NYSE:APD,180,PURE FIRST BREAK,0,06-07-2026,07-08-2026,11,303.23,302.82,0.14,10%,"130,706,690"
GD,NYSE:GD,180,PURE FIRST BREAK,0,29-07-2026,07-08-2026,11,393.48,391.92,0.4,10%,"142,518,066"
HASI,NYSE:HASI,180,PURE FIRST BREAK,0,08-05-2026,07-08-2026,11,41.36,39.71,4.15,10%,"27,673,521"
FDX,NYSE:FDX,180,PURE FIRST BREAK,0,15-06-2026,10-08-2026,8,328.38,323.69,1.45,10%,"351,994,796"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,8,45.25,43.15,4.87,10%,"23,454,614"
RIG,NYSE:RIG,180,PURE FIRST BREAK,0,19-05-2026,10-08-2026,8,5.82,5.67,2.57,10%,"225,025,907"
VAL,NYSE:VAL,180,PURE FIRST BREAK,0,18-05-2026,10-08-2026,8,86.37,85.39,1.15,10%,"47,563,874"
FLOC,NYSE:FLOC,180,PURE FIRST BREAK,0,20-05-2026,11-08-2026,7,22.92,22.63,1.27,10%,"18,735,427"
MUFG,NYSE:MUFG,180,PURE FIRST BREAK,0,27-07-2026,12-08-2026,6,22.72,22.7,0.07,10%,"43,425,325"
DX,NYSE:DX,180,PURE FIRST BREAK,0,16-07-2026,13-08-2026,5,13.18,13.01,1.34,10%,"68,917,853"
PARR,NYSE:PARR,180,PURE FIRST BREAK,0,03-08-2026,13-08-2026,5,80.51,79.2,1.65,10%,"92,826,503"
SKM,NYSE:SKM,180,PURE FIRST BREAK,0,02-06-2026,13-08-2026,5,38.41,36.04,6.57,10%,"64,784,764"
LTH,NYSE:LTH,180,PURE FIRST BREAK,0,30-07-2026,14-08-2026,4,45.4,45.16,0.52,10%,"83,857,389"
MATX,NYSE:MATX,180,PURE FIRST BREAK,0,16-07-2026,14-08-2026,4,218.28,216.38,0.88,10%,"22,605,295"
MTG,NYSE:MTG,180,PURE FIRST BREAK,0,30-07-2026,14-08-2026,4,31.12,30.94,0.57,10%,"29,477,176"
