Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
EQR,NYSE:EQR,DAILY,180d,65.09,64.29,1.25,1066.8,20-03-2026,56.3,144,0
TRP,NYSE:TRP,DAILY,180d,63.64,62.79,1.36,1044.8,07-01-2026,51.71,216,0
OGE,NYSE:OGE,DAILY,180d,46.32,46.13,0.41,941.0,05-01-2026,40.98,218,1
ORA,NYSE:ORA,DAILY,180d,114.46,114.32,0.12,906.8,27-02-2026,100.64,165,31
AVB,NYSE:AVB,DAILY,180d,181.76,179.77,1.11,837.6,27-03-2026,157.12,137,1
WRB,NYSE:WRB,DAILY,180d,70.09,69.22,1.26,760.2,01-06-2026,62.31,71,0
MAA,NYSE:MAA,DAILY,180d,131.74,129.36,1.84,752.1,27-03-2026,117.48,137,0
FCN,NYSE:FCN,DAILY,180d,152.83,151.39,0.95,711.4,22-06-2026,137.65,50,3
RBC,NYSE:RBC,DAILY,180d,552.48,546.29,1.13,685.5,21-11-2025,418.05,263,0
CPT,NYSE:CPT,DAILY,180d,108.29,106.19,1.98,655.3,27-03-2026,94.62,137,0
ABG,NYSE:ABG,DAILY,180d,207.75,204.04,1.82,635.3,19-05-2026,172.01,84,0
PEN,NYSE:PEN,DAILY,365d,326.28,325.34,0.29,595.7,03-11-2025,221.26,281,51
ACI,NYSE:ACI,DAILY,180d,12.25,12.23,0.2,575.6,30-06-2026,12.97,42,13
ENS,NYSE:ENS,DAILY,180d,186.21,183.79,1.32,555.7,20-11-2025,131.56,264,2
ATMU,NYSE:ATMU,DAILY,365d,49.46,48.81,1.34,539.9,07-04-2025,30.76,491,11
AAP,NYSE:AAP,DAILY,180d,52.95,52.03,1.77,511.8,02-01-2026,37.33,221,3
ARE,NYSE:ARE,DAILY,180d,48.12,47.64,1.01,459.6,28-04-2026,38.9,105,0
MUR,NYSE:MUR,DAILY,180d,35.72,35.54,0.49,457.3,02-02-2026,28.16,190,16
UDR,NYSE:UDR,DAILY,180d,37.3,37.06,0.64,445.7,30-03-2026,32.95,134,0
BOND,NYSE:BOND,DAILY,365d,90.48,89.48,1.12,430.8,11-04-2025,83.05,487,2
JBND,NYSE:JBND,DAILY,365d,52.62,52.35,0.52,410.4,11-04-2025,48.98,487,3
WTM,NYSE:WTM,DAILY,180d,2112.01,2095.78,0.77,398.5,20-11-2025,1874.65,264,21
FNF,NYSE:FNF,DAILY,180d,47.57,47.42,0.33,341.3,20-03-2026,42.32,144,4
AQN,NYSE:AQN,DAILY,180d,5.81,5.7,1.85,320.2,02-07-2026,5.44,40,1
IDA,NYSE:IDA,DAILY,180d,140.15,138.24,1.38,315.6,09-12-2025,121.82,245,1
TDAY,NYSE:TDAY,DAILY,180d,6.84,6.77,0.96,314.9,21-11-2025,4.33,263,0
BMA,NYSE:BMA,DAILY,180d,80.4,80.26,0.18,273.6,19-03-2026,63.07,145,5
PUMP,NYSE:PUMP,DAILY,365d,11.65,11.53,1.06,254.8,21-08-2025,4.51,355,10
PUK,NYSE:PUK,DAILY,365d,27.38,26.91,1.76,229.6,08-04-2025,17.46,490,7
NTST,NYSE:NTST,DAILY,180d,19.89,19.6,1.46,229.0,17-12-2025,16.65,237,2
EVTR,NYSE:EVTR,DAILY,365d,50.1,49.8,0.6,224.3,11-04-2025,46.55,487,1
AROC,NYSE:AROC,DAILY,180d,32.99,32.9,0.27,217.2,24-11-2025,22.47,260,0
TXNM,NYSE:TXNM,DAILY,180d,57.31,56.51,1.41,210.8,02-07-2026,55.23,40,0
PAM,NYSE:PAM,DAILY,365d,79.81,78.32,1.9,163.4,19-09-2025,54.95,326,3
EMA,NYSE:EMA,DAILY,180d,51.22,50.71,1.01,143.7,08-12-2025,45.95,246,1
PLOW,NYSE:PLOW,DAILY,180d,42.44,41.96,1.15,137.5,20-11-2025,29.18,264,0
MWA,NYSE:MWA,DAILY,180d,26.22,26.01,0.79,129.7,18-11-2025,22.57,266,31
FLXR,NYSE:FLXR,DAILY,180d,38.87,38.44,1.12,126.8,20-11-2025,37.88,264,7
GPGI,NYSE:GPGI,DAILY,180d,14.17,14.04,0.9,123.2,10-06-2026,11.22,62,3
PMMF,NYSE:PMMF,DAILY,180d,100.32,99.18,1.15,113.6,20-11-2025,97.71,264,0
