Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,117,46.4,45.08,2.93,10%,"29,510,726"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,61,31.54,30.22,4.36,10%,"13,543,655"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,60,77.04,73.45,4.88,10%,"12,950,039"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,55,284.4,271.59,4.71,10%,"204,546,732"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,47,214.62,214.01,0.29,10%,"228,080,103"
BFAM,NYSE:BFAM,180,PURE FIRST BREAK,0,22-04-2026,26-06-2026,45,72.48,71.63,1.19,10%,"31,650,278"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,35,325.0,301.48,7.8,10%,"412,461,400"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,05-05-2026,08-07-2026,33,62.83,60.1,4.55,10%,"112,354,180"
DG,NYSE:DG,180,PURE FIRST BREAK,0,26-02-2026,13-07-2026,28,122.42,120.82,1.33,10%,"271,582,278"
NOV,NYSE:NOV,180,PURE FIRST BREAK,0,04-06-2026,21-07-2026,20,20.7,19.88,4.14,10%,"55,184,981"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,19,87.96,84.48,4.12,10%,"87,318,683"
CLF,NYSE:CLF,180,PURE FIRST BREAK,0,02-06-2026,24-07-2026,17,12.49,11.73,6.5,10%,"136,504,357"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,17,150.54,146.97,2.43,10%,"261,245,749"
LMT,NYSE:LMT,180,PURE FIRST BREAK,0,02-03-2026,24-07-2026,17,603.16,571.53,5.53,10%,"712,240,248"
PVH,NYSE:PVH,180,PURE FIRST BREAK,0,03-06-2026,24-07-2026,17,87.13,81.95,6.33,10%,"50,001,727"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,17,24.05,23.79,1.08,10%,"883,970,252"
ARLO,NYSE:ARLO,180,PURE FIRST BREAK,0,08-05-2026,27-07-2026,14,14.73,13.92,5.79,10%,"49,551,895"
JBS,NYSE:JBS,180,PURE FIRST BREAK,0,10-04-2026,27-07-2026,14,13.41,13.4,0.05,10%,"104,925,391"
AVY,NYSE:AVY,180,PURE FIRST BREAK,0,24-02-2026,28-07-2026,13,178.35,168.02,6.15,10%,"84,877,125"
G,NYSE:G,180,PURE FIRST BREAK,0,05-03-2026,28-07-2026,13,34.13,33.81,0.94,10%,"63,340,947"
FSS,NYSE:FSS,180,PURE FIRST BREAK,0,06-07-2026,30-07-2026,11,126.77,124.18,2.08,10%,"27,508,836"
GL,NYSE:GL,180,PURE FIRST BREAK,0,17-07-2026,30-07-2026,11,183.26,182.08,0.65,10%,"70,653,325"
APH,NYSE:APH,180,PURE FIRST BREAK,0,30-06-2026,03-08-2026,7,167.7,164.1,2.19,10%,"631,702,243"
EW,NYSE:EW,180,PURE FIRST BREAK,0,07-07-2026,03-08-2026,7,92.03,88.79,3.65,10%,"321,586,499"
AYI,NYSE:AYI,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,6,353.4,348.53,1.4,10%,"69,864,705"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,6,54.68,51.35,6.48,10%,"856,880,552"
NVT,NYSE:NVT,180,PURE FIRST BREAK,0,22-06-2026,04-08-2026,6,162.33,161.69,0.4,10%,"156,960,288"
PFE,NYSE:PFE,180,PURE FIRST BREAK,0,02-04-2026,04-08-2026,6,27.05,25.42,6.42,10%,"1,162,847,846"
SPHR,NYSE:SPHR,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,6,162.49,153.67,5.74,10%,"65,748,818"
SXI,NYSE:SXI,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,6,328.14,323.74,1.36,10%,"24,565,218"
VNT,NYSE:VNT,180,PURE FIRST BREAK,0,12-02-2026,04-08-2026,6,34.24,33.32,2.75,10%,"47,850,128"
DIS,NYSE:DIS,180,PURE FIRST BREAK,0,07-05-2026,05-08-2026,5,103.18,100.9,2.26,10%,"706,311,882"
OC,NYSE:OC,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,5,153.8,148.37,3.66,10%,"80,739,003"
WTS,NYSE:WTS,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,5,384.1,366.44,4.82,10%,"55,018,485"
DGX,NYSE:DGX,180,PURE FIRST BREAK,0,28-07-2026,06-08-2026,4,237.63,237.2,0.18,10%,"157,951,476"
HCC,NYSE:HCC,180,PURE FIRST BREAK,0,02-06-2026,06-08-2026,4,95.37,89.1,7.03,10%,"44,229,937"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,03-03-2026,06-08-2026,4,139.1,132.12,5.28,10%,"214,611,557"
TFC,NYSE:TFC,365,PURE FIRST BREAK,0,06-02-2026,08-04-2026,124,51.86,49.62,4.5,10%,"226,323,525"
NVO,NYSE:NVO,365,PURE FIRST BREAK,0,23-01-2026,01-05-2026,101,47.73,44.04,8.39,10%,"444,741,454"
DEI,NYSE:DEI,365,PURE FIRST BREAK,0,11-09-2025,05-05-2026,97,11.54,11.41,1.12,10%,"26,480,146"
HEI-A,NYSE:HEI-A,365,PURE FIRST BREAK,0,13-01-2026,28-05-2026,74,265.08,242.1,9.49,10%,"31,938,957"
BH-A,NYSE:BH-A,365,PURE FIRST BREAK,0,22-01-2026,11-06-2026,60,1931.5,1821.32,6.05,10%,"44,816,594"
