Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.6,99.36,1.24,24083.9,02-01-2026,98.06,262,0
UNH,NYSE:UNH,DAILY,180d,377.56,370.5,1.91,21527.0,27-03-2026,252.96,178,0
TJX,NYSE:TJX,DAILY,180d,130.96,130.28,0.52,14940.0,20-08-2026,139.31,32,17
NEE,NYSE:NEE,DAILY,365d,79.63,78.59,1.32,7405.3,09-04-2025,59.06,530,1
SO,NYSE:SO,DAILY,730d,85.46,84.19,1.51,6688.8,15-02-2024,60.19,949,1
FDX,NYSE:FDX,DAILY,180d,295.79,294.38,0.48,6460.6,02-01-2026,229.17,262,1
PH,NYSE:PH,DAILY,180d,958.17,948.24,1.05,6200.3,01-06-2026,813.37,112,8
RTX,NYSE:RTX,DAILY,180d,194.34,194.09,0.13,5677.1,15-05-2026,169.51,129,2
NSC,NYSE:NSC,DAILY,180d,309.07,308.76,0.1,5375.3,20-01-2026,274.3,244,21
APD,NYSE:APD,DAILY,365d,279.46,276.0,1.25,4866.5,10-12-2025,224.64,285,0
TFC,NYSE:TFC,DAILY,180d,49.0,48.44,1.16,4825.2,19-03-2026,42.26,186,5
RSG,NYSE:RSG,DAILY,180d,213.93,211.61,1.09,4453.6,11-05-2026,195.84,133,4
HUBS,NYSE:HUBS,DAILY,180d,213.86,213.54,0.15,3311.8,25-06-2026,169.63,88,1
SMR,NYSE:SMR,DAILY,180d,8.79,8.73,0.63,3108.7,17-07-2026,7.21,66,4
CCJ,NYSE:CCJ,DAILY,180d,93.23,92.62,0.66,2850.1,17-07-2026,83.15,66,2
DTE,NYSE:DTE,DAILY,730d,126.13,123.95,1.76,2749.0,24-01-2024,93.03,971,3
CAH,NYSE:CAH,DAILY,180d,225.75,221.71,1.82,2684.2,13-05-2026,180.06,131,0
OC,NYSE:OC,DAILY,365d,121.59,119.83,1.47,2365.7,20-11-2025,95.63,305,23
ALLE,NYSE:ALLE,DAILY,365d,151.36,149.3,1.38,2312.8,08-04-2025,114.82,531,96
CCI,NYSE:CCI,DAILY,180d,73.22,72.66,0.77,2300.7,05-08-2026,68.72,47,0
CTVA,NYSE:CTVA,DAILY,180d,79.11,78.28,1.06,2279.6,02-01-2026,65.89,262,8
SHV,NYSE:SHV,DAILY,180d,110.22,108.85,1.26,2189.6,02-01-2026,107.58,262,0
AFL,NYSE:AFL,DAILY,180d,115.18,113.62,1.37,2172.6,23-01-2026,104.69,241,16
ECL,NYSE:ECL,DAILY,180d,269.98,268.1,0.7,2169.8,19-05-2026,241.85,125,1
