Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.57,99.34,1.23,18604.5,28-11-2025,97.98,263,0
LHX,NYSE:LHX,DAILY,550d,279.54,278.21,0.48,5064.4,20-02-2025,188.04,544,3
AZN,NYSE:AZN,DAILY,180d,160.1,160.08,0.01,4804.9,20-07-2026,164.06,29,5
SO,NYSE:SO,DAILY,180d,92.07,90.79,1.41,3846.0,10-12-2025,81.79,251,3
SHV,NYSE:SHV,DAILY,180d,110.26,108.84,1.3,3798.7,28-11-2025,107.49,263,0
UPS,NYSE:UPS,DAILY,180d,101.93,100.7,1.23,3687.7,04-12-2025,90.22,257,27
ZTS,NYSE:ZTS,DAILY,180d,73.96,73.66,0.41,2411.7,30-06-2026,70.98,49,1
SMR,NYSE:SMR,DAILY,180d,8.64,8.53,1.28,2411.5,17-07-2026,7.21,32,1
CTVA,NYSE:CTVA,DAILY,180d,77.91,76.81,1.43,2353.4,10-12-2025,63.81,251,7
PAAS,NYSE:PAAS,DAILY,180d,46.6,45.7,1.98,1893.0,17-07-2026,40.76,32,1
NVR,NYSE:NVR,DAILY,180d,6248.37,6243.01,0.09,1790.4,15-05-2026,5501.01,95,1
FE,NYSE:FE,DAILY,180d,47.26,46.5,1.64,1545.6,16-12-2025,42.6,245,30
PNR,NYSE:PNR,DAILY,180d,63.55,63.36,0.3,1532.0,15-07-2026,57.35,34,0
EVTR,NYSE:EVTR,DAILY,365d,50.1,49.81,0.59,1530.2,11-04-2025,46.55,494,1
PHM,NYSE:PHM,DAILY,180d,126.05,124.23,1.46,1527.9,19-05-2026,108.26,91,0
WEC,NYSE:WEC,DAILY,180d,111.05,109.6,1.32,1498.3,12-12-2025,100.35,249,11
STZ,NYSE:STZ,DAILY,180d,131.0,130.15,0.65,1461.2,06-07-2026,127.67,43,3
GNRC,NYSE:GNRC,DAILY,180d,211.56,208.13,1.65,1439.9,18-12-2025,134.8,243,7
UDR,NYSE:UDR,DAILY,180d,37.09,36.91,0.5,1419.9,30-03-2026,32.82,141,0
NI,NYSE:NI,DAILY,365d,42.12,42.06,0.14,1417.1,07-04-2025,34.24,498,3
ELAN,NYSE:ELAN,DAILY,180d,23.64,23.41,0.96,1200.9,19-05-2026,19.4,91,5
SNAP,NYSE:SNAP,DAILY,180d,5.11,5.09,0.43,1190.9,27-03-2026,3.81,144,33
RRC,NYSE:RRC,DAILY,180d,39.86,39.18,1.73,1061.1,15-01-2026,32.52,215,36
MAA,NYSE:MAA,DAILY,180d,130.17,129.45,0.56,1016.9,27-03-2026,117.48,144,0
H,NYSE:H,DAILY,180d,178.72,175.66,1.74,1014.3,31-03-2026,137.42,140,3
DTM,NYSE:DTM,DAILY,180d,135.71,134.4,0.97,845.0,06-01-2026,114.61,224,4
WRB,NYSE:WRB,DAILY,180d,70.17,69.37,1.15,782.4,01-06-2026,62.31,78,0
BOOT,NYSE:BOOT,DAILY,180d,158.09,156.05,1.31,779.1,02-04-2026,133.18,138,8
AN,NYSE:AN,DAILY,180d,196.9,195.41,0.76,749.6,20-05-2026,176.62,90,3
BG,NYSE:BG,DAILY,180d,114.36,114.01,0.31,658.1,23-12-2025,86.67,238,16
RYN,NYSE:RYN,DAILY,180d,20.77,20.72,0.26,584.8,20-03-2026,19.25,151,12
PUK,NYSE:PUK,DAILY,180d,28.08,27.55,1.94,548.9,09-06-2026,24.61,70,2
MIR,NYSE:MIR,DAILY,180d,15.33,15.15,1.18,537.8,17-07-2026,15.57,32,3
OGE,NYSE:OGE,DAILY,180d,47.06,46.14,1.99,519.1,05-01-2026,40.98,225,1
JBND,NYSE:JBND,DAILY,365d,52.64,52.35,0.55,517.5,11-04-2025,48.98,494,3
WPC,NYSE:WPC,DAILY,180d,71.04,70.01,1.46,515.8,22-12-2025,61.29,239,8
CPT,NYSE:CPT,DAILY,180d,107.28,106.13,1.08,501.0,27-03-2026,94.62,144,0
BEPC,NYSE:BEPC,DAILY,180d,33.52,33.06,1.4,483.3,21-07-2026,33.6,28,1
SARO,NYSE:SARO,DAILY,180d,26.99,26.63,1.35,461.7,23-04-2026,23.83,117,2
WHR,NYSE:WHR,DAILY,180d,39.27,38.89,0.98,454.1,08-07-2026,36.01,41,3
IBP,NYSE:IBP,DAILY,365d,238.59,236.21,1.01,407.3,22-05-2025,148.6,453,53
FCN,NYSE:FCN,DAILY,180d,151.45,151.19,0.17,381.3,22-06-2026,137.65,57,3
BMI,NYSE:BMI,DAILY,180d,125.89,125.8,0.07,380.4,20-04-2026,111.72,120,3
CPA,NYSE:CPA,DAILY,180d,129.46,128.82,0.5,372.7,30-03-2026,106.15,141,2
SAM,NYSE:SAM,DAILY,180d,178.65,175.78,1.63,362.1,04-06-2026,158.68,75,3
BOND,NYSE:BOND,DAILY,365d,90.5,89.5,1.11,339.0,11-04-2025,83.05,494,2
IRT,NYSE:IRT,DAILY,180d,16.38,16.19,1.2,319.1,02-04-2026,14.44,138,3
ALG,NYSE:ALG,DAILY,180d,159.25,157.43,1.16,302.1,18-05-2026,145.46,92,0
ATMU,NYSE:ATMU,DAILY,180d,49.89,49.86,0.05,291.3,01-06-2026,44.13,78,4
ULS,NYSE:ULS,DAILY,365d,75.96,75.01,1.26,287.3,12-03-2025,48.92,524,1
OGS,NYSE:OGS,DAILY,180d,81.05,79.83,1.53,281.2,05-01-2026,73.45,225,43
TDOC,NYSE:TDOC,DAILY,180d,6.47,6.38,1.39,273.6,12-02-2026,4.4,187,0
BCO,NYSE:BCO,DAILY,180d,109.14,109.11,0.03,221.7,29-06-2026,90.86,50,0
AKR,NYSE:AKR,DAILY,180d,21.05,21.03,0.12,213.1,27-03-2026,18.38,144,8
LCII,NYSE:LCII,DAILY,365d,103.27,102.13,1.11,181.1,09-04-2025,68.54,496,17
ENOV,NYSE:ENOV,DAILY,180d,25.64,25.15,1.96,168.9,30-06-2026,19.14,49,3
AQN,NYSE:AQN,DAILY,180d,5.79,5.71,1.38,166.6,02-07-2026,5.44,47,1
DEC,NYSE:DEC,DAILY,180d,14.4,14.15,1.77,166.4,16-01-2026,11.84,214,47
TXNM,NYSE:TXNM,DAILY,180d,57.49,56.81,1.19,161.2,02-07-2026,55.64,47,0
GRBK,NYSE:GRBK,DAILY,180d,69.35,69.03,0.47,158.1,20-03-2026,60.97,151,7
PMMF,NYSE:PMMF,DAILY,180d,100.34,99.18,1.17,153.9,28-11-2025,97.73,263,0
FLXR,NYSE:FLXR,DAILY,180d,38.96,38.62,0.89,149.2,27-03-2026,37.95,144,3
TDS,NYSE:TDS,DAILY,180d,34.17,33.52,1.94,143.8,13-07-2026,33.37,36,2
ABR,NYSE:ABR,DAILY,180d,4.9,4.85,1.12,143.7,08-07-2026,4.7,41,1
ADNT,NYSE:ADNT,DAILY,180d,19.48,19.39,0.45,134.8,01-07-2026,17.68,48,5
PDO,NYSE:PDO,DAILY,180d,12.82,12.67,1.21,134.3,30-03-2026,11.78,141,10
HOV,NYSE:HOV,DAILY,180d,124.5,123.61,0.72,130.0,19-05-2026,91.52,91,0
PAM,NYSE:PAM,DAILY,365d,79.0,78.32,0.86,124.5,19-09-2025,54.95,333,3
ECVT,NYSE:ECVT,DAILY,365d,10.31,10.27,0.42,123.7,09-04-2025,5.24,496,4
MTX,NYSE:MTX,DAILY,180d,71.72,70.39,1.89,115.6,02-12-2025,57.28,259,1
