Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
HINDPETRO,NSE:HINDPETRO,180,PURE FIRST BREAK,0,27-02-2026,16-04-2026,133,371.0,364.81,1.7,10%,"1,436,696,758"
SHRINGARMS,NSE:SHRINGARMS,180,PURE FIRST BREAK,0,27-02-2026,17-04-2026,131,220.78,214.5,2.93,10%,"94,085,176"
GENUSPOWER,NSE:GENUSPOWER,180,PURE FIRST BREAK,0,24-06-2026,02-07-2026,56,332.2,320.28,3.72,10%,"521,777,258"
HEIDELBERG,NSE:HEIDELBERG,180,PURE FIRST BREAK,0,25-05-2026,06-07-2026,51,161.86,159.17,1.69,10%,"17,079,791"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,45,124.14,122.76,1.13,10%,"103,265,983"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,30,220.31,209.68,5.07,10%,"43,633,276"
ICICIBANK,NSE:ICICIBANK,180,PURE FIRST BREAK,0,20-07-2026,03-08-2026,24,1443.0,1440.96,0.14,10%,"16,651,810,188"
LT,NSE:LT,180,PURE FIRST BREAK,0,25-06-2026,03-08-2026,23,4038.1,4006.66,0.78,10%,"5,591,432,024"
NATIONALUM,NSE:NATIONALUM,180,PURE FIRST BREAK,0,02-06-2026,03-08-2026,24,389.3,375.27,3.74,10%,"1,130,214,557"
HINDALCO,NSE:HINDALCO,180,PURE FIRST BREAK,0,29-05-2026,04-08-2026,23,1024.0,1023.4,0.06,10%,"3,722,682,368"
BIL,NSE:BIL,180,PURE FIRST BREAK,0,08-04-2026,05-08-2026,22,867.15,821.91,5.5,10%,"31,102,070"
HINDZINC,NSE:HINDZINC,180,PURE FIRST BREAK,0,14-05-2026,05-08-2026,22,610.1,589.11,3.56,10%,"2,952,254,259"
ZFCVINDIA,NSE:ZFCVINDIA,180,PURE FIRST BREAK,0,24-06-2026,05-08-2026,21,2588.4,2577.45,0.42,10%,"196,845,224"
AWL,NSE:AWL,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,21,199.74,195.6,2.12,10%,"687,290,179"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,20,11510.0,11167.83,3.06,10%,"117,632,200"
GRAVITA,NSE:GRAVITA,180,PURE FIRST BREAK,0,13-07-2026,10-08-2026,17,1824.5,1782.04,2.38,10%,"210,196,996"
VMARCIND,NSE:VMARCIND,180,PURE FIRST BREAK,0,17-06-2026,10-08-2026,16,381.2,351.37,8.49,10%,"90,344,403"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,17-07-2026,11-08-2026,16,413.95,408.57,1.32,10%,"2,244,489,952"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,16,469.85,461.89,1.72,10%,"679,256,046"
ZIMLAB,NSE:ZIMLAB,180,PURE FIRST BREAK,0,25-06-2026,20-08-2026,6,126.4,120.73,4.7,10%,"11,115,743"
AEROENTER,NSE:AEROENTER,180,PURE FIRST BREAK,0,23-06-2026,21-08-2026,5,143.64,135.9,5.7,10%,"130,454,997"
JAYNECOIND,NSE:JAYNECOIND,180,PURE FIRST BREAK,0,08-05-2026,21-08-2026,5,102.23,96.88,5.52,10%,"539,655,422"
BANG,NSE:BANG,180,PURE FIRST BREAK,0,04-05-2026,24-08-2026,2,33.83,33.65,0.54,10%,"21,005,014"
EPIGRAL,NSE:EPIGRAL,180,PURE FIRST BREAK,0,04-05-2026,24-08-2026,2,1249.2,1199.92,4.11,10%,"70,062,628"
GUJALKALI,NSE:GUJALKALI,180,PURE FIRST BREAK,0,05-05-2026,24-08-2026,2,719.85,714.78,0.71,10%,"60,312,630"
KAMDHENU,NSE:KAMDHENU,180,PURE FIRST BREAK,0,28-07-2026,25-08-2026,2,35.63,35.37,0.73,10%,"15,400,035"
NIITLTD,NSE:NIITLTD,180,PURE FIRST BREAK,0,07-07-2026,25-08-2026,2,102.94,101.22,1.7,10%,"62,925,885"
KAJARIACER,NSE:KAJARIACER,365,PURE FIRST BREAK,0,17-10-2025,08-04-2026,140,1209.5,1109.35,9.03,10%,"118,423,354"
LT,NSE:LT,365,PURE FIRST BREAK,0,24-02-2026,08-04-2026,140,4038.1,3919.89,3.02,10%,"5,591,432,024"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,135,1326.4,1277.77,3.81,10%,"1,725,387,784"
GENUSPOWER,NSE:GENUSPOWER,365,PURE FIRST BREAK,0,07-11-2025,15-04-2026,134,332.2,314.87,5.5,10%,"521,777,258"
POWERMECH,NSE:POWERMECH,365,PURE FIRST BREAK,0,02-09-2025,21-04-2026,128,2547.4,2530.3,0.68,10%,"127,194,225"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,05-09-2025,13-05-2026,105,711.1,665.65,6.83,10%,"219,826,602"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,105,1420.0,1398.45,1.54,10%,"757,161,040"
