Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
RELIANCE,NSE:RELIANCE,DAILY,180d,1313.1,1288.33,1.92,177240.1,24-07-2026,1249.8,40,3
SBIN,NSE:SBIN,DAILY,180d,1020.9,1009.08,1.17,141330.1,18-05-2026,933.9,107,0
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,180d,5300.0,5215.95,1.61,92578.7,30-06-2026,4603.78,64,0
BHARTIARTL,NSE:BHARTIARTL,DAILY,180d,1862.8,1851.63,0.6,76858.0,13-05-2026,1718.87,112,11
HINDPETRO,NSE:HINDPETRO,DAILY,180d,359.0,354.87,1.16,27662.8,23-03-2026,300.71,163,1
ULTRACEMCO,NSE:ULTRACEMCO,DAILY,180d,11393.0,11212.82,1.61,26069.5,23-03-2026,10118.47,163,10
TRENT,NSE:TRENT,DAILY,180d,2852.3,2827.08,0.89,24918.9,30-03-2026,2180.44,156,0
WIPRO,NSE:WIPRO,DAILY,180d,177.09,176.59,0.28,21351.1,02-07-2026,167.09,62,1
VEDL,NSE:VEDL,DAILY,180d,270.7,268.14,0.95,20520.6,17-07-2026,249.7,47,2
SBICARD,NSE:SBICARD,DAILY,180d,635.15,625.91,1.48,12507.8,11-06-2026,565.45,83,3
NESTLEIND,NSE:NESTLEIND,DAILY,180d,1425.0,1406.0,1.35,12469.0,02-04-2026,1153.85,153,1
YESBANK,NSE:YESBANK,DAILY,180d,22.15,22.0,0.66,9919.2,30-03-2026,17.2,156,0
TIINDIA,NSE:TIINDIA,DAILY,180d,2720.0,2681.74,1.43,7570.7,27-01-2026,2161.89,218,1
TATAELXSI,NSE:TATAELXSI,DAILY,180d,3609.0,3592.43,0.46,6547.3,24-07-2026,3353.9,40,1
KPITTECH,NSE:KPITTECH,DAILY,180d,588.0,582.75,0.9,4206.2,15-07-2026,538.45,49,0
CCAVENUE,NSE:CCAVENUE,DAILY,180d,15.5,15.37,0.83,2203.6,30-03-2026,12.92,156,35
MGL,NSE:MGL,DAILY,180d,1065.2,1057.3,0.75,1879.3,23-03-2026,885.65,163,0
HDBFS,NSE:HDBFS,DAILY,180d,675.2,674.92,0.04,1372.3,30-03-2026,553.72,156,9
CANFINHOME,NSE:CANFINHOME,DAILY,365d,795.3,789.88,0.69,1365.0,12-03-2025,581.24,539,2
SFL,NSE:SFL,DAILY,180d,646.85,645.23,0.25,1186.2,30-03-2026,456.18,156,4
FIEMIND,NSE:FIEMIND,DAILY,365d,2052.0,2020.5,1.56,1136.7,07-04-2025,1215.36,513,3
TCC,NSE:TCC,DAILY,180d,233.31,229.24,1.78,624.0,28-07-2026,260.45,36,14
IGARASHI,NSE:IGARASHI,DAILY,180d,415.0,409.95,1.23,135.4,30-03-2026,270.26,156,0
