Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ALKYLAMINE,NSE:ALKYLAMINE,52,PURE FIRST BREAK,0,25-08-2025,04-05-2026,14,1889.8,1767.91,6.89,10%,"473,678,382"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,14,2740.0,2635.87,3.95,10%,"7,060,843,000"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,18-08-2025,11-05-2026,13,100.44,94.48,6.31,10%,"14,055,875"
IZMO,NSE:IZMO,52,PURE FIRST BREAK,0,29-09-2025,01-06-2026,10,954.1,933.45,2.21,10%,"262,357,457"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,10,1537.2,1493.16,2.95,10%,"336,636,029"
CARTRADE,NSE:CARTRADE,52,PURE FIRST BREAK,0,17-11-2025,08-06-2026,9,2714.6,2499.08,8.62,10%,"1,331,611,788"
ACE,NSE:ACE,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,8,1096.1,998.25,9.8,10%,"1,300,188,311"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,8,724.0,713.62,1.45,10%,"3,740,236,852"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,18-08-2025,22-06-2026,7,5333.0,5187.75,2.8,10%,"5,786,630,313"
KICL,NSE:KICL,52,PURE FIRST BREAK,0,27-10-2025,22-06-2026,7,5419.0,5338.57,1.51,10%,"41,059,763"
3MINDIA,NSE:3MINDIA,52,PURE FIRST BREAK,0,09-02-2026,29-06-2026,6,35935.0,34393.93,4.48,10%,"281,047,635"
AVG,NSE:AVG,52,PURE FIRST BREAK,0,06-10-2025,29-06-2026,6,201.8,193.54,4.27,10%,"23,492,749"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,11-08-2025,29-06-2026,6,587.1,559.61,4.91,10%,"754,765,748"
CHOICEIN,NSE:CHOICEIN,52,PURE FIRST BREAK,0,05-01-2026,29-06-2026,6,814.5,762.63,6.8,10%,"1,252,839,465"
IKIO,NSE:IKIO,52,PURE FIRST BREAK,0,18-08-2025,29-06-2026,6,214.9,206.82,3.91,10%,"399,607,613"
MAHLIFE,NSE:MAHLIFE,52,PURE FIRST BREAK,0,01-12-2025,29-06-2026,6,382.85,372.16,2.87,10%,"108,627,564"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,6,558.25,524.35,6.47,10%,"360,023,799"
TASTYBITE,NSE:TASTYBITE,52,PURE FIRST BREAK,0,11-08-2025,29-06-2026,6,9505.5,8726.91,8.92,10%,"226,886,780"
