Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
GFL,NYSE:GFL,180,PURE FIRST BREAK,0,08-04-2026,06-07-2026,77,42.76,39.87,7.24,10%,"98,540,416"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,62,58.57,57.72,1.48,10%,"109,490,757"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,61,90.06,86.28,4.38,10%,"142,799,132"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,59,155.37,149.05,4.24,10%,"464,074,638"
T,NYSE:T,180,PURE FIRST BREAK,0,30-03-2026,24-07-2026,59,25.45,24.01,6.0,10%,"897,921,837"
TM,NYSE:TM,180,PURE FIRST BREAK,0,17-04-2026,28-07-2026,55,192.5,186.87,3.01,10%,"43,158,500"
FIGS,NYSE:FIGS,180,PURE FIRST BREAK,0,24-04-2026,07-08-2026,45,13.13,12.87,2.03,10%,"18,880,940"
AG,NYSE:AG,180,PURE FIRST BREAK,0,12-05-2026,10-08-2026,42,19.31,19.13,0.94,10%,"202,461,482"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,42,44.2,43.49,1.63,10%,"50,776,961"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,29-07-2026,18-08-2026,34,264.48,258.55,2.29,10%,"908,462,390"
OR,NYSE:OR,180,PURE FIRST BREAK,0,17-04-2026,19-08-2026,33,36.11,35.01,3.13,10%,"24,746,183"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,28-07-2026,01-09-2026,20,25.17,24.51,2.71,10%,"49,821,498"
HMC,NYSE:HMC,180,PURE FIRST BREAK,0,21-08-2026,02-09-2026,19,32.53,32.45,0.25,10%,"48,694,155"
BE,NYSE:BE,180,PURE FIRST BREAK,0,25-06-2026,04-09-2026,17,272.89,249.35,9.44,10%,"3,958,979,177"
REXR,NYSE:REXR,180,PURE FIRST BREAK,0,24-07-2026,11-09-2026,10,38.72,38.1,1.64,10%,"106,847,843"
BZH,NYSE:BZH,180,PURE FIRST BREAK,0,05-08-2026,15-09-2026,6,33.36,33.29,0.2,10%,"11,662,656"
A,NYSE:A,180,PURE FIRST BREAK,0,27-08-2026,16-09-2026,5,161.94,154.42,4.87,10%,"438,905,989"
GME,NYSE:GME,180,PURE FIRST BREAK,0,01-05-2026,16-09-2026,5,22.76,21.88,4.04,10%,"218,225,158"
PRLB,NYSE:PRLB,180,PURE FIRST BREAK,0,14-08-2026,16-09-2026,5,87.68,83.68,4.78,10%,"23,033,536"
SB,NYSE:SB,180,PURE FIRST BREAK,0,04-09-2026,16-09-2026,5,8.87,8.82,0.57,10%,"22,389,654"
FTK,NYSE:FTK,180,PURE FIRST BREAK,0,12-08-2026,17-09-2026,4,30.71,29.52,4.04,10%,"11,761,930"
NATL,NYSE:NATL,365,PURE FIRST BREAK,0,04-03-2026,15-04-2026,159,46.08,45.33,1.66,10%,"17,897,473"
DEO,NYSE:DEO,365,PURE FIRST BREAK,0,24-02-2026,17-04-2026,157,86.82,83.72,3.71,10%,"69,065,310"
KWR,NYSE:KWR,365,PURE FIRST BREAK,0,18-02-2026,17-04-2026,157,155.42,148.93,4.36,10%,"28,115,478"
HRI,NYSE:HRI,365,PURE FIRST BREAK,0,11-02-2026,28-04-2026,146,140.74,139.55,0.85,10%,"96,969,864"
COR,NYSE:COR,365,PURE FIRST BREAK,0,02-03-2026,06-07-2026,77,316.49,304.83,3.82,10%,"332,282,841"
ALLE,NYSE:ALLE,365,PURE FIRST BREAK,0,12-02-2026,23-07-2026,60,151.36,147.99,2.28,10%,"231,278,081"
T,NYSE:T,365,PURE FIRST BREAK,0,24-03-2026,24-07-2026,59,25.45,24.12,5.53,10%,"897,921,837"
SAP,NYSE:SAP,365,PURE FIRST BREAK,0,23-10-2025,04-08-2026,48,209.22,194.15,7.76,10%,"381,742,814"
ACN,NYSE:ACN,365,PURE FIRST BREAK,0,14-01-2026,19-08-2026,33,186.11,181.38,2.61,10%,"1,380,619,818"
VNO,NYSE:VNO,550,PURE FIRST BREAK,0,15-09-2025,26-05-2026,118,35.58,34.19,4.08,10%,"53,320,191"
GRND,NYSE:GRND,550,PURE FIRST BREAK,0,02-06-2025,01-07-2026,82,15.89,15.27,4.06,10%,"21,659,659"
HRB,NYSE:HRB,550,PURE FIRST BREAK,0,08-05-2025,16-07-2026,67,44.5,42.02,5.9,10%,"81,470,600"
PRGO,NYSE:PRGO,550,PURE FIRST BREAK,0,25-07-2025,19-08-2026,33,14.13,13.44,5.16,10%,"24,152,409"
