Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
LT,NSE:LT,180,PURE FIRST BREAK,0,25-02-2026,08-04-2026,135,4093.0,3912.23,4.62,10%,"5,152,726,816"
MARUTI,NSE:MARUTI,180,PURE FIRST BREAK,0,26-02-2026,08-04-2026,135,13565.0,13499.74,0.48,10%,"3,051,460,315"
HINDPETRO,NSE:HINDPETRO,180,PURE FIRST BREAK,0,25-02-2026,16-04-2026,130,371.95,365.3,1.82,10%,"1,670,497,431"
ABREL,NSE:ABREL,180,PURE FIRST BREAK,0,07-05-2026,01-07-2026,51,1406.3,1390.0,1.17,10%,"561,531,391"
GENUSPOWER,NSE:GENUSPOWER,180,PURE FIRST BREAK,0,24-06-2026,02-07-2026,53,339.6,319.35,6.34,10%,"928,522,111"
KARNIKA,NSE:KARNIKA,180,PURE FIRST BREAK,0,27-05-2026,09-07-2026,43,112.35,110.84,1.37,10%,"13,144,950"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,39,129.35,122.49,5.6,10%,"251,632,199"
SHIVALIK,NSE:SHIVALIK,180,PURE FIRST BREAK,0,29-05-2026,24-07-2026,28,270.49,254.31,6.36,10%,"13,025,175"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,25,217.19,208.92,3.96,10%,"23,844,639"
KAYNES,NSE:KAYNES,180,PURE FIRST BREAK,0,08-05-2026,29-07-2026,26,3840.2,3561.76,7.82,10%,"4,807,646,164"
RAMRAT,NSE:RAMRAT,180,PURE FIRST BREAK,0,27-05-2026,29-07-2026,23,477.35,453.83,5.18,10%,"77,382,732"
NATIONALUM,NSE:NATIONALUM,180,PURE FIRST BREAK,0,02-06-2026,03-08-2026,21,403.3,374.82,7.6,10%,"2,938,054,527"
GRAPHITE,NSE:GRAPHITE,180,PURE FIRST BREAK,0,15-05-2026,04-08-2026,20,718.75,703.66,2.14,10%,"374,453,656"
HINDALCO,NSE:HINDALCO,180,PURE FIRST BREAK,0,29-05-2026,04-08-2026,20,1058.5,1022.42,3.53,10%,"4,289,210,302"
BIL,NSE:BIL,180,PURE FIRST BREAK,0,08-04-2026,05-08-2026,16,831.1,817.89,1.61,10%,"20,385,220"
HINDZINC,NSE:HINDZINC,180,PURE FIRST BREAK,0,14-05-2026,05-08-2026,19,604.0,585.5,3.16,10%,"7,714,660,668"
ZFCVINDIA,NSE:ZFCVINDIA,180,PURE FIRST BREAK,0,24-06-2026,05-08-2026,16,2662.0,2570.32,3.57,10%,"241,496,640"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,15,11588.0,11153.67,3.89,10%,"149,913,956"
GRETEX,NSE:GRETEX,180,PURE FIRST BREAK,0,15-07-2026,06-08-2026,6,300.0,289.85,3.5,10%,"10,350,000"
ANDHRSUGAR,NSE:ANDHRSUGAR,180,PURE FIRST BREAK,0,06-05-2026,10-08-2026,14,99.28,96.74,2.63,10%,"141,159,281"
GRAVITA,NSE:GRAVITA,180,PURE FIRST BREAK,0,13-07-2026,10-08-2026,11,1821.7,1776.22,2.56,10%,"614,632,455"
JSWDULUX,NSE:JSWDULUX,180,PURE FIRST BREAK,0,03-07-2026,11-08-2026,10,3118.8,3105.66,0.42,10%,"45,921,212"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,17-07-2026,11-08-2026,13,421.85,407.08,3.63,10%,"4,576,430,511"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,13,477.0,461.72,3.31,10%,"425,608,020"
DCI,NSE:DCI,180,PURE FIRST BREAK,0,08-04-2026,13-08-2026,8,381.35,359.08,6.2,10%,"11,505,711"
PRINCEPIPE,NSE:PRINCEPIPE,180,PURE FIRST BREAK,0,24-06-2026,13-08-2026,8,283.3,282.43,0.31,10%,"32,770,443"
HAPPSTMNDS,NSE:HAPPSTMNDS,180,PURE FIRST BREAK,0,11-03-2026,14-08-2026,7,444.55,413.8,7.43,10%,"3,123,662,941"
MANAKCOAT,NSE:MANAKCOAT,180,PURE FIRST BREAK,0,21-07-2026,18-08-2026,3,125.37,124.43,0.75,10%,"120,872,605"
MSTCLTD,NSE:MSTCLTD,180,PURE FIRST BREAK,0,06-07-2026,18-08-2026,6,730.6,675.27,8.19,10%,"663,287,608"
RENUKA,NSE:RENUKA,180,PURE FIRST BREAK,0,06-05-2026,19-08-2026,5,25.47,25.13,1.35,10%,"3,069,772,966"
RGL,NSE:RGL,180,PURE FIRST BREAK,0,26-02-2026,19-08-2026,5,132.32,129.35,2.29,10%,"63,446,650"
ZIMLAB,NSE:ZIMLAB,180,PURE FIRST BREAK,0,25-06-2026,20-08-2026,4,123.95,120.22,3.1,10%,"16,307,109"
KAJARIACER,NSE:KAJARIACER,365,PURE FIRST BREAK,0,17-10-2025,08-04-2026,135,1208.5,1108.69,9.0,10%,"98,212,378"
LT,NSE:LT,365,PURE FIRST BREAK,0,24-02-2026,08-04-2026,135,4093.0,3917.49,4.48,10%,"5,152,726,816"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,133,1297.6,1276.98,1.62,10%,"342,101,853"
GENUSPOWER,NSE:GENUSPOWER,365,PURE FIRST BREAK,0,07-11-2025,15-04-2026,131,339.6,314.16,8.1,10%,"928,522,111"
BERGEPAINT,NSE:BERGEPAINT,365,PURE FIRST BREAK,0,21-11-2025,07-05-2026,106,524.4,512.06,2.41,10%,"82,568,357"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,05-09-2025,13-05-2026,100,708.95,664.21,6.74,10%,"243,243,585"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,102,1437.9,1398.27,2.83,10%,"1,755,166,913"
NIITLTD,NSE:NIITLTD,365,PURE FIRST BREAK,0,10-09-2025,02-06-2026,80,93.62,93.04,0.63,10%,"17,118,886"
NPST,NSE:NPST,365,PURE FIRST BREAK,0,22-08-2025,03-06-2026,79,1588.5,1447.4,9.75,10%,"13,616,622"
MAHLIFE,NSE:MAHLIFE,365,PURE FIRST BREAK,0,01-12-2025,22-06-2026,60,379.8,367.53,3.34,10%,"31,200,569"
ECLERX,NSE:ECLERX,365,PURE FIRST BREAK,0,03-02-2026,13-07-2026,39,1815.7,1709.83,6.19,10%,"141,604,623"
SMCGLOBAL,NSE:SMCGLOBAL,365,PURE FIRST BREAK,0,02-01-2026,13-07-2026,42,79.73,77.19,3.29,10%,"12,553,808"
LXCHEM,NSE:LXCHEM,365,PURE FIRST BREAK,0,15-09-2025,15-07-2026,40,173.18,172.77,0.24,10%,"183,152,043"
BALKRISIND,NSE:BALKRISIND,365,PURE FIRST BREAK,0,10-02-2026,30-07-2026,22,2350.8,2318.17,1.41,10%,"194,817,852"
HYUNDAI,NSE:HYUNDAI,365,PURE FIRST BREAK,0,22-09-2025,31-07-2026,24,2207.0,2109.81,4.61,10%,"1,095,256,855"
ASHOKLEY,NSE:ASHOKLEY,365,PURE FIRST BREAK,0,11-02-2026,03-08-2026,21,173.29,168.19,3.03,10%,"1,554,836,320"
LTM,NSE:LTM,365,PURE FIRST BREAK,0,19-01-2026,03-08-2026,18,4487.8,4484.58,0.07,10%,"2,783,750,804"
EMUDHRA,NSE:EMUDHRA,365,PURE FIRST BREAK,0,22-08-2025,05-08-2026,16,540.85,520.94,3.82,10%,"46,182,098"
MANYAVAR,NSE:MANYAVAR,365,PURE FIRST BREAK,0,25-08-2025,05-08-2026,16,544.15,496.33,9.63,10%,"219,452,984"
WESTLIFE,NSE:WESTLIFE,365,PURE FIRST BREAK,0,04-09-2025,05-08-2026,16,588.15,554.22,6.12,10%,"101,449,998"
GMMPFAUDLR,NSE:GMMPFAUDLR,365,PURE FIRST BREAK,0,03-11-2025,06-08-2026,18,989.3,983.58,0.58,10%,"79,583,248"
DEVYANI,NSE:DEVYANI,365,PURE FIRST BREAK,0,11-09-2025,07-08-2026,14,144.4,132.46,9.01,10%,"428,666,544"
MATRIMONY,NSE:MATRIMONY,365,PURE FIRST BREAK,0,23-01-2026,07-08-2026,14,537.05,489.68,9.67,10%,"14,540,091"
TNPETRO,NSE:TNPETRO,365,PURE FIRST BREAK,0,03-11-2025,12-08-2026,12,116.34,107.01,8.72,10%,"51,247,187"
HAPPSTMNDS,NSE:HAPPSTMNDS,365,PURE FIRST BREAK,0,25-08-2025,14-08-2026,7,444.55,420.36,5.75,10%,"3,123,662,941"
JUBLFOOD,NSE:JUBLFOOD,365,PURE FIRST BREAK,0,10-09-2025,14-08-2026,7,506.75,499.23,1.51,10%,"475,046,200"
LLOYDSENT,NSE:LLOYDSENT,550,PURE FIRST BREAK,0,04-07-2025,20-04-2026,126,74.06,69.62,6.37,10%,"334,652,393"
MOLDTKPAC,NSE:MOLDTKPAC,550,PURE FIRST BREAK,0,30-07-2025,14-05-2026,99,708.95,682.8,3.83,10%,"243,243,585"
SOMANYCERA,NSE:SOMANYCERA,550,PURE FIRST BREAK,0,10-06-2025,19-05-2026,94,520.15,506.66,2.66,10%,"85,279,637"
GPTHEALTH,NSE:GPTHEALTH,550,PURE FIRST BREAK,0,05-08-2025,02-06-2026,80,150.64,148.88,1.18,10%,"13,187,327"
NELCO,NSE:NELCO,550,PURE FIRST BREAK,0,17-06-2025,18-06-2026,67,915.3,893.39,2.45,10%,"232,675,664"
TASTYBITE,NSE:TASTYBITE,550,PURE FIRST BREAK,0,07-08-2025,01-07-2026,51,10135.5,9230.82,9.8,10%,"30,832,191"
COSMOFIRST,NSE:COSMOFIRST,550,PURE FIRST BREAK,0,23-06-2025,03-07-2026,49,922.95,842.69,9.52,10%,"31,488,286"
MOTISONS,NSE:MOTISONS,550,PURE FIRST BREAK,0,08-07-2025,14-08-2026,10,16.46,15.98,3.01,10%,"1,664,346,191"
EXPLEOSOL,NSE:EXPLEOSOL,550,PURE FIRST BREAK,0,01-07-2025,17-08-2026,4,898.75,883.43,1.73,10%,"39,850,575"
MAGADSUGAR,NSE:MAGADSUGAR,550,PURE FIRST BREAK,0,13-05-2025,17-08-2026,4,601.3,559.04,7.56,10%,"86,153,661"
EXCELINDUS,NSE:EXCELINDUS,550,PURE FIRST BREAK,0,30-07-2025,19-08-2026,2,1089.0,1084.12,0.45,10%,"26,656,542"
YUKEN,NSE:YUKEN,550,PURE FIRST BREAK,0,19-06-2025,19-08-2026,2,964.6,888.93,8.51,10%,"33,330,788"
TIPSMUSIC,NSE:TIPSMUSIC,730,PURE FIRST BREAK,0,06-11-2024,23-04-2026,120,650.95,650.22,0.11,10%,"108,028,409"
RANEHOLDIN,NSE:RANEHOLDIN,730,PURE FIRST BREAK,0,09-09-2024,17-06-2026,68,1613.4,1544.15,4.48,10%,"63,269,482"
IGPL,NSE:IGPL,730,PURE FIRST BREAK,0,27-08-2024,31-07-2026,24,501.05,474.4,5.62,10%,"212,459,224"
BOSCH-HCIL,NSE:BOSCH-HCIL,730,PURE FIRST BREAK,0,16-10-2024,07-08-2026,14,1725.3,1667.17,3.49,10%,"67,973,371"
PPLPHARMA,NSE:PPLPHARMA,730,PURE FIRST BREAK,0,06-11-2024,07-08-2026,14,213.67,209.12,2.18,10%,"977,027,647"
AARTISURF,NSE:AARTISURF,730,PURE FIRST BREAK,0,18-09-2024,11-08-2026,10,572.95,559.4,2.42,10%,"14,741,431"
BECTORFOOD,NSE:BECTORFOOD,730,PURE FIRST BREAK,0,20-09-2024,11-08-2026,13,257.29,240.18,7.13,10%,"524,612,269"
PITTIENG,NSE:PITTIENG,730,PURE FIRST BREAK,0,05-12-2024,12-08-2026,12,1098.25,1028.08,6.83,10%,"322,694,404"
UFLEX,NSE:UFLEX,730,PURE FIRST BREAK,0,23-08-2024,17-08-2026,4,614.6,565.79,8.63,10%,"162,766,355"
SUBEXLTD,NSE:SUBEXLTD,730,PURE FIRST BREAK,0,28-08-2024,20-08-2026,4,18.25,17.0,7.35,10%,"184,406,249"
GNFC,NSE:GNFC,900,PURE FIRST BREAK,0,20-06-2024,17-08-2026,7,593.0,590.43,0.43,10%,"189,797,952"
