Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
FAST,NASDAQ:FAST,52,PURE FIRST BREAK,0,25-08-2025,02-02-2026,17,46.79,45.23,3.46,10%,"1,961,276,957"
DTIL,NASDAQ:DTIL,52,PURE FIRST BREAK,0,27-10-2025,09-03-2026,12,6.5,6.32,2.82,10%,"11,131,393"
ANGL,NASDAQ:ANGL,52,PURE FIRST BREAK,0,16-02-2026,06-04-2026,8,28.94,28.85,0.3,10%,"106,531,644"
AVBH,NASDAQ:AVBH,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,8,31.17,30.13,3.44,10%,"18,941,884"
FTXO,NASDAQ:FTXO,52,PURE FIRST BREAK,0,02-02-2026,06-04-2026,8,39.38,38.25,2.95,10%,"34,010,251"
FULT,NASDAQ:FULT,52,PURE FIRST BREAK,0,09-02-2026,06-04-2026,8,21.95,21.52,2.0,10%,"211,011,394"
COFS,NASDAQ:COFS,52,PURE FIRST BREAK,0,15-12-2025,13-04-2026,7,31.78,30.7,3.51,10%,"17,376,129"
AIRJ,NASDAQ:AIRJ,52,PURE FIRST BREAK,0,13-10-2025,18-05-2026,2,4.87,4.51,8.05,10%,"103,123,197"
CLSK,NASDAQ:CLSK,52,PURE FIRST BREAK,0,13-10-2025,18-05-2026,2,15.59,14.78,5.46,10%,"2,668,154,458"
FONR,NASDAQ:FONR,156,PURE FIRST BREAK,0,19-02-2024,29-12-2025,22,19.09,17.73,7.7,10%,"39,419,915"
GPRE,NASDAQ:GPRE,156,PURE FIRST BREAK,0,31-07-2023,02-03-2026,13,14.97,14.52,3.1,10%,"113,989,845"
GOOD,NASDAQ:GOOD,156,PURE FIRST BREAK,0,25-11-2024,13-04-2026,7,12.75,12.41,2.71,10%,"43,731,250"
FCEL,NASDAQ:FCEL,156,PURE FIRST BREAK,0,12-06-2023,11-05-2026,3,17.33,16.52,4.89,10%,"931,623,571"
DMRC,NASDAQ:DMRC,156,PURE FIRST BREAK,0,06-01-2025,18-05-2026,2,13.63,13.51,0.92,10%,"25,466,061"
FIXD,NASDAQ:FIXD,260,PURE FIRST BREAK,0,02-08-2021,08-07-2024,99,43.44,40.8,6.47,10%,"78,911,475"
BLDP,NASDAQ:BLDP,260,PURE FIRST BREAK,0,08-11-2021,11-05-2026,3,4.92,4.47,9.97,10%,"314,982,306"
