Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
AARTIDRUGS,NSE:AARTIDRUGS,180,PURE FIRST BREAK,0,03-02-2026,15-04-2026,83,388.95,376.78,3.23,10%,"80,963,446"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,83,2731.4,2512.12,8.73,10%,"1,335,834,825"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,09-02-2026,15-04-2026,84,427.9,408.66,4.71,10%,"1,707,375,319"
KANSAINER,NSE:KANSAINER,180,PURE FIRST BREAK,0,02-02-2026,16-04-2026,82,207.84,205.12,1.33,10%,"19,660,417"
BAJAJHLDNG,NSE:BAJAJHLDNG,180,PURE FIRST BREAK,0,23-02-2026,17-04-2026,81,10759.0,10329.71,4.16,10%,"406,593,369"
PARADEEP,NSE:PARADEEP,180,PURE FIRST BREAK,0,09-01-2026,17-04-2026,82,139.87,128.73,8.66,10%,"1,388,448,879"
AGARWALEYE,NSE:AGARWALEYE,180,PURE FIRST BREAK,0,09-01-2026,21-04-2026,77,472.55,460.81,2.55,10%,"36,050,839"
IIFLCAPS,NSE:IIFLCAPS,180,PURE FIRST BREAK,0,16-01-2026,21-04-2026,77,338.95,329.34,2.92,10%,"34,531,210"
WEL,NSE:WEL,180,PURE FIRST BREAK,0,16-01-2026,21-04-2026,77,103.35,96.95,6.6,10%,"16,391,000"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,13-01-2026,04-05-2026,64,647.65,605.87,6.9,10%,"263,618,818"
SUNDRMFAST,NSE:SUNDRMFAST,180,PURE FIRST BREAK,0,30-01-2026,04-05-2026,64,930.1,860.65,8.07,10%,"72,985,875"
TEAMLEASE,NSE:TEAMLEASE,180,PURE FIRST BREAK,0,04-02-2026,05-05-2026,64,1380.2,1344.78,2.63,10%,"33,188,288"
SHOPERSTOP,NSE:SHOPERSTOP,180,PURE FIRST BREAK,0,12-02-2026,06-05-2026,62,355.95,343.23,3.71,10%,"15,623,714"
SRF,NSE:SRF,180,PURE FIRST BREAK,0,03-02-2026,06-05-2026,62,2810.6,2666.52,5.4,10%,"685,480,068"
VINCOFE,NSE:VINCOFE,180,PURE FIRST BREAK,0,09-01-2026,26-05-2026,43,154.93,150.25,3.12,10%,"355,751,334"
VAIBHAVGBL,NSE:VAIBHAVGBL,180,PURE FIRST BREAK,0,03-02-2026,15-06-2026,23,242.77,238.13,1.95,10%,"791,267,558"
KAJARIACER,NSE:KAJARIACER,180,PURE FIRST BREAK,0,28-04-2026,17-06-2026,20,1211.2,1160.62,4.36,10%,"174,915,441"
SCODATUBES,NSE:SCODATUBES,180,PURE FIRST BREAK,0,11-05-2026,17-06-2026,20,150.7,141.52,6.49,10%,"28,918,124"
MAHLIFE,NSE:MAHLIFE,180,PURE FIRST BREAK,0,03-02-2026,18-06-2026,19,370.9,345.97,7.21,10%,"32,453,008"
