Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.44,99.48,0.96,20706.1,15-10-2025,98.1,264,0
UBER,NYSE:UBER,DAILY,180d,72.42,71.98,0.61,11421.9,27-03-2026,68.46,101,9
NKE,NYSE:NKE,DAILY,180d,43.34,42.71,1.46,9514.2,18-05-2026,41.35,49,7
RCL,NYSE:RCL,DAILY,180d,287.78,282.93,1.72,6177.2,20-05-2026,232.1,47,0
IONQ,NYSE:IONQ,DAILY,180d,48.87,48.11,1.58,6097.4,30-03-2026,25.89,98,0
COR,NYSE:COR,DAILY,365d,298.55,297.51,0.35,5887.7,18-02-2025,235.48,503,40
CLS,NYSE:CLS,DAILY,180d,350.2,346.89,0.95,5271.2,09-03-2026,244.51,119,2
GTLS,NYSE:GTLS,DAILY,180d,208.73,206.69,0.99,2718.9,04-11-2025,198.91,244,2
CAVA,NYSE:CAVA,DAILY,180d,71.91,70.91,1.41,2626.0,20-11-2025,43.41,228,0
PPL,NYSE:PPL,DAILY,180d,36.11,35.96,0.41,2250.5,10-12-2025,32.66,208,25
SHV,NYSE:SHV,DAILY,180d,110.11,109.04,0.98,2225.9,15-10-2025,107.62,264,0
TMHC,NYSE:TMHC,DAILY,180d,71.85,70.74,1.57,2223.8,19-05-2026,54.15,48,0
HUBS,NYSE:HUBS,DAILY,180d,193.84,191.88,1.02,2099.3,13-05-2026,173.25,54,16
BR,NYSE:BR,DAILY,180d,144.77,142.12,1.86,1911.3,13-05-2026,138.85,54,15
BJ,NYSE:BJ,DAILY,180d,87.53,86.39,1.32,1904.0,27-05-2026,83.65,40,4
ULS,NYSE:ULS,DAILY,180d,89.27,88.58,0.77,1888.3,13-02-2026,68.16,143,0
BN,NYSE:BN,DAILY,180d,43.96,43.38,1.35,1850.2,20-03-2026,37.87,108,6
BOOT,NYSE:BOOT,DAILY,180d,158.77,156.42,1.5,1194.4,02-04-2026,133.18,95,8
WPC,NYSE:WPC,DAILY,180d,70.55,69.54,1.45,1157.2,22-12-2025,61.29,196,8
AN,NYSE:AN,DAILY,180d,190.72,187.39,1.78,1076.8,20-05-2026,176.62,47,3
INGR,NYSE:INGR,DAILY,180d,99.29,97.6,1.73,1035.4,21-05-2026,97.44,46,11
BWXT,NYSE:BWXT,DAILY,180d,196.89,196.02,0.44,974.6,21-11-2025,163.56,227,12
GGG,NYSE:GGG,DAILY,180d,75.67,74.49,1.59,968.3,03-06-2026,73.48,33,1
REXR,NYSE:REXR,DAILY,180d,34.26,33.9,1.05,755.9,27-03-2026,31.48,101,11
MTDR,NYSE:MTDR,DAILY,180d,49.86,49.61,0.5,740.6,05-11-2025,36.26,243,1
EMN,NYSE:EMN,DAILY,180d,68.9,67.88,1.5,731.0,20-11-2025,54.12,228,3
GGB,NYSE:GGB,DAILY,180d,4.23,4.2,0.65,633.4,19-03-2026,3.12,109,8
BTU,NYSE:BTU,DAILY,365d,22.68,22.45,1.04,612.6,07-04-2025,9.45,455,2
GPOR,NYSE:GPOR,DAILY,180d,165.22,163.78,0.88,581.2,03-06-2026,165.11,33,8
UWMC,NYSE:UWMC,DAILY,180d,2.2,2.18,0.92,568.8,04-06-2026,2.48,32,8
NOV,NYSE:NOV,DAILY,180d,17.79,17.75,0.23,565.0,17-10-2025,12.33,262,1
BDC,NYSE:BDC,DAILY,180d,113.24,111.07,1.95,559.4,19-05-2026,100.96,48,1
CC,NYSE:CC,DAILY,180d,18.19,18.13,0.3,542.7,20-11-2025,10.35,228,5
BOND,NYSE:BOND,DAILY,365d,91.84,90.11,1.92,501.4,11-04-2025,83.79,451,2
BOND,NYSE:BOND,DAILY,180d,91.84,91.31,0.58,501.4,19-05-2026,90.14,48,2
VNT,NYSE:VNT,DAILY,180d,29.07,28.61,1.6,491.1,20-05-2026,27.25,47,1
TDW,NYSE:TDW,DAILY,180d,68.19,67.13,1.57,452.4,20-10-2025,46.65,259,9
DNOW,NYSE:DNOW,DAILY,180d,12.81,12.6,1.68,423.3,17-03-2026,10.94,111,1
JBND,NYSE:JBND,DAILY,180d,53.28,53.05,0.43,377.8,19-05-2026,52.51,48,2
BXDC,NYSE:BXDC,DAILY,180d,21.15,20.75,1.93,321.0,14-05-2026,19.6,53,0
NUVB,NYSE:NUVB,DAILY,180d,5.6,5.5,1.81,308.1,17-10-2025,3.36,262,102
KT,NYSE:KT,DAILY,730d,17.64,17.41,1.33,291.6,27-10-2023,10.45,983,20
APAM,NYSE:APAM,DAILY,180d,36.18,35.68,1.39,278.1,27-03-2026,34.27,101,8
BCC,NYSE:BCC,DAILY,180d,75.28,74.73,0.74,248.0,19-11-2025,64.78,229,32
GNL,NYSE:GNL,DAILY,180d,9.0,8.88,1.4,243.7,03-11-2025,7.18,245,0
OTF,NYSE:OTF,DAILY,180d,10.37,10.31,0.59,215.4,27-05-2026,10.09,40,7
CGAU,NYSE:CGAU,DAILY,180d,16.51,16.23,1.74,169.8,27-10-2025,10.4,252,7
ECVT,NYSE:ECVT,DAILY,180d,11.81,11.61,1.72,151.8,04-11-2025,7.41,244,1
EPAC,NYSE:EPAC,DAILY,180d,35.21,34.6,1.78,149.3,01-06-2026,32.35,35,0
CPK,NYSE:CPK,DAILY,180d,122.02,121.25,0.63,136.5,01-06-2026,118.42,35,1
BRSL,NYSE:BRSL,DAILY,180d,11.12,10.99,1.16,120.2,20-05-2026,10.2,47,4
RQI,NYSE:RQI,DAILY,180d,12.23,12.03,1.7,111.2,15-12-2025,10.63,203,3
PSUS,NYSE:PSUS,DAILY,180d,38.06,37.81,0.66,103.1,03-06-2026,38.15,33,6
PMMF,NYSE:PMMF,DAILY,365d,100.31,98.36,1.98,102.9,06-02-2025,94.9,515,1
PMMF,NYSE:PMMF,DAILY,180d,100.31,99.25,1.07,102.9,15-10-2025,97.73,264,0
