Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,17-07-2026,19-08-2026,22,221.08,219.98,0.5,10%,"369,689,979"
CRCL,NYSE:CRCL,180,PURE FIRST BREAK,0,12-05-2026,21-08-2026,20,90.32,87.04,3.77,10%,"745,961,909"
MOS,NYSE:MOS,180,PURE FIRST BREAK,0,13-03-2026,21-08-2026,20,25.4,23.77,6.87,10%,"198,191,117"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,28-07-2026,01-09-2026,9,24.36,24.34,0.09,10%,"13,756,092"
GGB,NYSE:GGB,180,PURE FIRST BREAK,0,05-08-2026,02-09-2026,8,5.1,4.82,5.88,10%,"58,103,789"
OSCR,NYSE:OSCR,180,PURE FIRST BREAK,0,24-08-2026,03-09-2026,7,32.58,32.12,1.44,10%,"134,037,386"
BE,NYSE:BE,180,PURE FIRST BREAK,0,25-06-2026,04-09-2026,6,258.49,243.7,6.07,10%,"2,969,119,424"
GRDN,NYSE:GRDN,180,PURE FIRST BREAK,0,07-08-2026,04-09-2026,6,43.83,41.0,6.9,10%,"30,619,639"
NRGV,NYSE:NRGV,180,PURE FIRST BREAK,0,04-06-2026,08-09-2026,2,4.21,4.08,3.28,10%,"15,406,074"
SMR,NYSE:SMR,180,PURE FIRST BREAK,0,02-06-2026,08-09-2026,2,10.21,10.16,0.52,10%,"234,782,014"
UMC,NYSE:UMC,180,PURE FIRST BREAK,0,25-06-2026,08-09-2026,2,22.12,21.76,1.66,10%,"224,013,672"
TFC,NYSE:TFC,365,PURE FIRST BREAK,0,06-02-2026,08-04-2026,155,50.33,49.38,1.92,10%,"416,047,927"
NATL,NYSE:NATL,365,PURE FIRST BREAK,0,04-03-2026,15-04-2026,148,46.25,45.27,2.16,10%,"35,806,750"
DEO,NYSE:DEO,365,PURE FIRST BREAK,0,24-02-2026,17-04-2026,146,86.31,83.57,3.28,10%,"76,953,994"
KWR,NYSE:KWR,365,PURE FIRST BREAK,0,18-02-2026,17-04-2026,146,155.0,148.55,4.34,10%,"34,162,000"
HRI,NYSE:HRI,365,PURE FIRST BREAK,0,11-02-2026,28-04-2026,135,142.04,139.25,2.0,10%,"88,121,612"
NVO,NYSE:NVO,365,PURE FIRST BREAK,0,23-01-2026,01-05-2026,132,44.01,43.76,0.57,10%,"289,053,268"
VNO,NYSE:VNO,365,PURE FIRST BREAK,0,15-09-2025,26-05-2026,107,34.37,34.15,0.64,10%,"53,046,656"
RSG,NYSE:RSG,365,PURE FIRST BREAK,0,03-03-2026,24-06-2026,78,221.08,215.25,2.71,10%,"369,689,979"
COR,NYSE:COR,365,PURE FIRST BREAK,0,02-03-2026,06-07-2026,66,320.95,304.22,5.5,10%,"432,095,001"
DG,NYSE:DG,365,PURE FIRST BREAK,0,26-02-2026,13-07-2026,59,122.99,121.7,1.06,10%,"259,742,576"
ALLE,NYSE:ALLE,365,PURE FIRST BREAK,0,12-02-2026,23-07-2026,49,151.27,148.14,2.11,10%,"122,906,878"
EFOR,NYSE:EFOR,365,PURE FIRST BREAK,0,05-02-2026,31-07-2026,41,30.39,28.29,7.43,10%,"13,417,185"
SAP,NYSE:SAP,365,PURE FIRST BREAK,0,23-10-2025,04-08-2026,37,205.95,193.76,6.29,10%,"461,245,613"
UTL,NYSE:UTL,550,PURE FIRST BREAK,0,07-05-2025,20-10-2025,325,53.13,50.3,5.62,10%,"10,525,053"
GRND,NYSE:GRND,550,PURE FIRST BREAK,0,02-06-2025,01-07-2026,71,15.38,15.26,0.78,10%,"20,047,830"
HRB,NYSE:HRB,550,PURE FIRST BREAK,0,08-05-2025,16-07-2026,56,44.88,41.94,7.02,10%,"85,568,210"
AVTR,NYSE:AVTR,730,PURE FIRST BREAK,0,19-09-2024,29-07-2026,43,14.88,13.55,9.84,10%,"112,163,953"
