Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.43,99.21,1.23,24660.5,13-11-2025,97.82,264,0
MCD,NYSE:MCD,DAILY,180d,268.34,267.6,0.28,16775.6,25-06-2026,264.53,40,6
UBER,NYSE:UBER,DAILY,180d,71.99,70.66,1.88,13798.0,11-06-2026,67.19,54,4
T,NYSE:T,DAILY,550d,23.38,23.13,1.06,12893.9,29-05-2024,15.38,797,35
ROK,NYSE:ROK,DAILY,180d,445.23,437.51,1.76,9513.8,30-03-2026,346.46,127,0
RDDT,NYSE:RDDT,DAILY,180d,159.97,158.13,1.16,8797.7,30-03-2026,119.27,127,2
SO,NYSE:SO,DAILY,180d,93.25,91.52,1.89,8518.6,10-12-2025,82.46,237,3
CI,NYSE:CI,DAILY,365d,274.05,271.65,0.88,5591.7,03-11-2025,235.5,274,6
DUK,NYSE:DUK,DAILY,180d,124.27,123.11,0.94,4855.9,10-12-2025,111.97,237,4
CPNG,NYSE:CPNG,DAILY,180d,16.78,16.54,1.46,4395.2,08-06-2026,14.92,57,12
KR,NYSE:KR,DAILY,180d,57.79,57.49,0.53,3811.7,01-07-2026,54.15,34,3
SHV,NYSE:SHV,DAILY,180d,110.09,108.71,1.27,3457.3,13-11-2025,107.29,264,0
PEG,NYSE:PEG,DAILY,730d,76.27,75.62,0.85,3438.2,24-01-2024,52.47,923,0
PGR,NYSE:PGR,DAILY,180d,210.75,208.25,1.2,2876.2,29-05-2026,189.12,67,3
CNP,NYSE:CNP,DAILY,180d,41.58,41.49,0.21,2841.9,11-12-2025,36.81,236,1
BWXT,NYSE:BWXT,DAILY,365d,172.4,171.95,0.26,2453.5,07-04-2025,83.55,484,4
DTE,NYSE:DTE,DAILY,180d,141.72,140.52,0.85,2127.1,22-12-2025,124.26,225,0
NVR,NYSE:NVR,DAILY,180d,6267.35,6242.02,0.41,2083.8,15-05-2026,5501.01,81,2
LVS,NYSE:LVS,DAILY,180d,46.02,45.67,0.76,2074.0,01-07-2026,45.33,34,2
JBTM,NYSE:JBTM,DAILY,180d,132.47,131.28,0.9,1513.3,04-05-2026,113.58,92,8
PNR,NYSE:PNR,DAILY,180d,68.48,67.81,0.99,1425.0,01-06-2026,69.63,64,14
BLDR,NYSE:BLDR,DAILY,180d,75.37,74.41,1.29,1259.7,20-05-2026,65.1,76,12
MKL,NYSE:MKL,DAILY,180d,1887.65,1855.68,1.72,1173.1,30-04-2026,1719.41,96,4
AGCO,NYSE:AGCO,DAILY,365d,107.2,107.14,0.05,948.3,04-04-2025,72.85,487,3
CRGY,NYSE:CRGY,DAILY,180d,11.28,11.06,2.0,938.0,07-01-2026,7.53,209,25
SNN,NYSE:SNN,DAILY,180d,30.44,30.39,0.16,888.2,30-06-2026,28.56,35,1
BOND,NYSE:BOND,DAILY,180d,90.84,90.69,0.16,883.4,19-05-2026,89.35,77,11
BOND,NYSE:BOND,DAILY,365d,90.84,89.46,1.54,883.4,11-04-2025,83.05,480,2
RRC,NYSE:RRC,DAILY,180d,39.71,39.19,1.32,666.3,15-01-2026,32.52,201,36
IBP,NYSE:IBP,DAILY,365d,237.85,236.06,0.76,644.3,22-05-2025,148.6,439,55
JBND,NYSE:JBND,DAILY,180d,52.79,52.73,0.11,598.1,19-05-2026,52.12,77,10
JBND,NYSE:JBND,DAILY,365d,52.79,52.34,0.86,598.1,11-04-2025,48.98,480,3
WTM,NYSE:WTM,DAILY,180d,2117.86,2094.03,1.14,424.9,19-11-2025,1869.15,258,21
LAC,NYSE:LAC,DAILY,180d,3.08,3.05,0.98,400.1,07-07-2026,3.55,28,17
ORC,NYSE:ORC,DAILY,365d,6.38,6.28,1.54,374.7,09-04-2025,4.39,482,0
SR,NYSE:SR,DAILY,180d,79.56,79.16,0.5,328.4,22-06-2026,75.85,43,0
BTU,NYSE:BTU,DAILY,180d,22.36,22.08,1.25,287.6,07-07-2026,21.96,28,4
AVA,NYSE:AVA,DAILY,365d,39.21,38.65,1.46,239.1,06-08-2025,34.16,363,3
CRK,NYSE:CRK,DAILY,180d,13.3,13.14,1.19,235.2,09-06-2026,12.44,56,5
EVTR,NYSE:EVTR,DAILY,365d,50.24,49.8,0.89,221.9,11-04-2025,46.55,480,1
MPT,NYSE:MPT,DAILY,180d,4.65,4.58,1.6,218.6,26-06-2026,4.29,39,0
DBD,NYSE:DBD,DAILY,180d,76.84,76.32,0.68,215.9,20-11-2025,59.76,257,8
AQN,NYSE:AQN,DAILY,180d,5.79,5.72,1.24,203.4,02-07-2026,5.44,33,0
PMMF,NYSE:PMMF,DAILY,180d,100.33,99.18,1.16,192.1,13-11-2025,97.71,264,0
NHI,NYSE:NHI,DAILY,180d,74.56,74.46,0.13,190.4,04-06-2026,67.13,61,0
HE,NYSE:HE,DAILY,365d,12.76,12.55,1.67,183.2,09-04-2025,9.06,482,0
FUL,NYSE:FUL,DAILY,180d,58.9,58.27,1.09,174.9,20-03-2026,48.3,137,25
FLXR,NYSE:FLXR,DAILY,180d,38.89,38.42,1.23,169.4,14-11-2025,37.84,263,7
WWW,NYSE:WWW,DAILY,365d,19.35,19.0,1.85,144.4,09-04-2025,9.33,482,176
VTS,NYSE:VTS,DAILY,180d,15.67,15.41,1.69,133.6,06-07-2026,15.01,29,4
SBXD,NYSE:SBXD,DAILY,180d,10.86,10.71,1.44,121.8,08-12-2025,10.41,239,0
LPL,NYSE:LPL,DAILY,180d,3.23,3.23,0.09,110.7,07-07-2026,3.49,28,13
PDO,NYSE:PDO,DAILY,180d,13.02,12.77,1.92,102.7,30-03-2026,11.9,127,10
