Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
GENUSPOWER,NSE:GENUSPOWER,180,PURE FIRST BREAK,0,24-06-2026,02-07-2026,67,336.4,323.8,3.89,10%,"934,180,765"
ESCORTS,NSE:ESCORTS,180,PURE FIRST BREAK,0,07-05-2026,03-07-2026,67,3013.2,3000.88,0.41,10%,"196,864,406"
HEIDELBERG,NSE:HEIDELBERG,180,PURE FIRST BREAK,0,25-05-2026,06-07-2026,64,159.72,159.6,0.08,10%,"54,466,756"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,57,128.67,123.5,4.19,10%,"196,912,448"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,39,234.97,213.91,9.85,10%,"91,794,790"
KAYNES,NSE:KAYNES,180,PURE FIRST BREAK,0,08-05-2026,29-07-2026,41,3610.0,3591.92,0.5,10%,"2,479,449,080"
SIRCA,NSE:SIRCA,180,PURE FIRST BREAK,0,20-04-2026,03-08-2026,32,439.25,430.81,1.96,10%,"68,828,718"
GRAPHITE,NSE:GRAPHITE,180,PURE FIRST BREAK,0,15-05-2026,04-08-2026,35,734.25,708.43,3.64,10%,"887,620,140"
HINDZINC,NSE:HINDZINC,180,PURE FIRST BREAK,0,14-05-2026,05-08-2026,34,595.5,590.9,0.78,10%,"4,104,897,027"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,33,11584.0,11212.14,3.32,10%,"116,083,264"
ANDHRSUGAR,NSE:ANDHRSUGAR,180,PURE FIRST BREAK,0,06-05-2026,10-08-2026,28,99.4,97.14,2.33,10%,"44,121,871"
JSWDULUX,NSE:JSWDULUX,180,PURE FIRST BREAK,0,03-07-2026,11-08-2026,24,3174.5,3118.31,1.8,10%,"76,483,228"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,17-07-2026,11-08-2026,28,410.75,409.71,0.25,10%,"2,811,283,902"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,28,495.4,463.39,6.91,10%,"1,297,904,389"
EBGNG,NSE:EBGNG,180,PURE FIRST BREAK,0,02-07-2026,20-08-2026,19,665.15,616.48,7.89,10%,"1,119,990,254"
KRISHIVAL,NSE:KRISHIVAL,180,PURE FIRST BREAK,0,12-08-2026,21-08-2026,14,416.3,405.12,2.76,10%,"13,046,842"
EPIGRAL,NSE:EPIGRAL,180,PURE FIRST BREAK,0,04-05-2026,24-08-2026,11,1219.7,1202.24,1.45,10%,"58,774,901"
MANINFRA,NSE:MANINFRA,180,PURE FIRST BREAK,0,08-05-2026,27-08-2026,11,124.42,116.73,6.58,10%,"180,183,673"
METROPOLIS,NSE:METROPOLIS,180,PURE FIRST BREAK,0,30-07-2026,27-08-2026,8,588.7,580.85,1.35,10%,"140,889,453"
ARROWGREEN,NSE:ARROWGREEN,180,PURE FIRST BREAK,0,14-08-2026,02-09-2026,2,814.1,767.06,6.13,10%,"34,035,892"
SPAL,NSE:SPAL,180,PURE FIRST BREAK,0,09-07-2026,02-09-2026,2,1071.1,1054.97,1.53,10%,"69,015,256"
MONTECARLO,NSE:MONTECARLO,180,PURE FIRST BREAK,0,19-05-2026,03-09-2026,4,575.45,554.9,3.7,10%,"35,383,846"
TEJASNET,NSE:TEJASNET,180,PURE FIRST BREAK,0,19-06-2026,04-09-2026,4,590.05,587.73,0.39,10%,"1,713,108,651"
WOCKPHARMA,NSE:WOCKPHARMA,180,PURE FIRST BREAK,0,01-06-2026,04-09-2026,4,2224.0,2085.24,6.65,10%,"2,989,013,744"
KAJARIACER,NSE:KAJARIACER,365,PURE FIRST BREAK,0,17-10-2025,08-04-2026,152,1220.5,1114.68,9.49,10%,"152,527,106"
LT,NSE:LT,365,PURE FIRST BREAK,0,24-02-2026,08-04-2026,153,3946.1,3923.0,0.59,10%,"4,738,761,116"
GENUSPOWER,NSE:GENUSPOWER,365,PURE FIRST BREAK,0,07-11-2025,15-04-2026,145,336.4,317.68,5.89,10%,"934,180,765"
STALLION,NSE:STALLION,365,PURE FIRST BREAK,0,17-10-2025,25-05-2026,105,202.64,200.42,1.11,10%,"73,402,895"
NIITLTD,NSE:NIITLTD,365,PURE FIRST BREAK,0,10-09-2025,02-06-2026,98,95.34,93.33,2.16,10%,"22,219,940"
INDIGO,NSE:INDIGO,365,PURE FIRST BREAK,0,24-11-2025,15-06-2026,81,4977.0,4880.16,1.98,10%,"1,961,520,309"
WENDT,NSE:WENDT,365,PURE FIRST BREAK,0,09-09-2025,15-06-2026,81,8160.0,7894.58,3.36,10%,"34,565,760"
SMCGLOBAL,NSE:SMCGLOBAL,365,PURE FIRST BREAK,0,02-01-2026,13-07-2026,53,81.25,77.28,5.14,10%,"70,303,512"
DPABHUSHAN,NSE:DPABHUSHAN,365,PURE FIRST BREAK,0,20-11-2025,15-07-2026,51,1414.2,1329.39,6.38,10%,"51,418,896"
LXCHEM,NSE:LXCHEM,365,PURE FIRST BREAK,0,15-09-2025,15-07-2026,55,184.52,172.96,6.69,10%,"597,821,933"
HYUNDAI,NSE:HYUNDAI,365,PURE FIRST BREAK,0,22-09-2025,31-07-2026,39,2220.0,2114.6,4.98,10%,"1,078,023,120"
