Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,133,4041.3,3916.54,3.19,10%,"4,812,509,420"
MARUTI,NSE:MARUTI,180,PURE FIRST BREAK,0,26-02-2026,08-04-2026,133,13690.0,13488.69,1.49,10%,"2,404,593,740"
HINDPETRO,NSE:HINDPETRO,180,PURE FIRST BREAK,0,25-02-2026,16-04-2026,125,366.45,365.25,0.33,10%,"861,900,689"
SHRINGARMS,NSE:SHRINGARMS,180,PURE FIRST BREAK,0,20-02-2026,06-05-2026,104,224.93,216.4,3.94,10%,"65,108,461"
KNAGRI,NSE:KNAGRI,180,PURE FIRST BREAK,0,13-04-2026,12-06-2026,67,212.8,208.19,2.22,10%,"12,352,402"
ABREL,NSE:ABREL,180,PURE FIRST BREAK,0,07-05-2026,01-07-2026,48,1390.8,1383.66,0.52,10%,"125,039,878"
SAMBHV,NSE:SAMBHV,180,PURE FIRST BREAK,0,11-05-2026,13-07-2026,37,122.91,121.81,0.9,10%,"244,410,230"
ARIHANTCAP,NSE:ARIHANTCAP,180,PURE FIRST BREAK,0,23-02-2026,21-07-2026,29,77.68,77.23,0.58,10%,"42,040,183"
MANOMAY,NSE:MANOMAY,180,PURE FIRST BREAK,0,28-04-2026,27-07-2026,22,216.55,208.67,3.77,10%,"18,272,273"
ARIS,NSE:ARIS,180,PURE FIRST BREAK,0,11-05-2026,28-07-2026,21,135.97,129.21,5.23,10%,"53,105,395"
KAYNES,NSE:KAYNES,180,PURE FIRST BREAK,0,08-05-2026,29-07-2026,21,3823.3,3551.07,7.67,10%,"7,234,960,675"
NATIONALUM,NSE:NATIONALUM,180,PURE FIRST BREAK,0,02-06-2026,03-08-2026,16,386.55,374.96,3.09,10%,"1,522,628,906"
GRAPHITE,NSE:GRAPHITE,180,PURE FIRST BREAK,0,15-05-2026,04-08-2026,15,717.55,703.81,1.95,10%,"460,985,684"
HINDALCO,NSE:HINDALCO,180,PURE FIRST BREAK,0,29-05-2026,04-08-2026,15,1038.95,1023.63,1.5,10%,"2,207,909,943"
NAM-INDIA,NSE:NAM-INDIA,180,PURE FIRST BREAK,0,02-07-2026,04-08-2026,15,1217.0,1192.31,2.07,10%,"1,718,386,962"
OFSS,NSE:OFSS,180,PURE FIRST BREAK,0,20-07-2026,04-08-2026,15,11774.0,11537.17,2.05,10%,"2,750,794,942"
BAHETI,NSE:BAHETI,180,PURE FIRST BREAK,0,29-07-2026,05-08-2026,13,780.0,775.88,0.53,10%,"19,597,500"
VMART,NSE:VMART,180,PURE FIRST BREAK,0,02-07-2026,05-08-2026,13,809.4,790.73,2.36,10%,"57,424,504"
ZFCVINDIA,NSE:ZFCVINDIA,180,PURE FIRST BREAK,0,24-06-2026,05-08-2026,13,2672.7,2567.91,4.08,10%,"379,745,227"
DYNAMATECH,NSE:DYNAMATECH,180,PURE FIRST BREAK,0,08-05-2026,06-08-2026,12,11770.0,11118.97,5.86,10%,"397,119,800"
GRETEX,NSE:GRETEX,180,PURE FIRST BREAK,0,15-07-2026,06-08-2026,6,300.0,289.85,3.5,10%,"10,350,000"
HERITGFOOD,NSE:HERITGFOOD,180,PURE FIRST BREAK,0,11-05-2026,06-08-2026,13,360.0,342.92,4.98,10%,"36,007,920"
TRUALT,NSE:TRUALT,180,PURE FIRST BREAK,0,10-06-2026,07-08-2026,11,474.5,471.45,0.65,10%,"146,739,600"
ANDHRSUGAR,NSE:ANDHRSUGAR,180,PURE FIRST BREAK,0,06-05-2026,10-08-2026,8,100.46,96.07,4.57,10%,"73,430,232"
GRAVITA,NSE:GRAVITA,180,PURE FIRST BREAK,0,13-07-2026,10-08-2026,8,1814.1,1769.97,2.49,10%,"251,778,936"
VMARCIND,NSE:VMARCIND,180,PURE FIRST BREAK,0,17-06-2026,10-08-2026,8,363.2,348.24,4.3,10%,"71,913,602"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,17-07-2026,11-08-2026,8,413.1,404.92,2.02,10%,"3,922,746,847"
OIL,NSE:OIL,180,PURE FIRST BREAK,0,14-05-2026,11-08-2026,8,474.85,461.56,2.88,10%,"807,154,789"
KWIL,NSE:KWIL,180,PURE FIRST BREAK,0,15-06-2026,12-08-2026,7,37.71,36.26,4.01,10%,"802,789,693"
CLEAN,NSE:CLEAN,180,PURE FIRST BREAK,0,08-05-2026,13-08-2026,6,819.3,812.59,0.83,10%,"120,008,604"
SURAKSHA,NSE:SURAKSHA,180,PURE FIRST BREAK,0,21-05-2026,13-08-2026,5,318.3,297.5,6.99,10%,"76,322,926"
BALUFORGE,NSE:BALUFORGE,180,PURE FIRST BREAK,0,04-05-2026,14-08-2026,4,542.55,495.16,9.57,10%,"2,195,978,671"
GANESHHOU,NSE:GANESHHOU,180,PURE FIRST BREAK,0,13-07-2026,14-08-2026,4,847.0,827.39,2.37,10%,"32,259,689"
PRINCEPIPE,NSE:PRINCEPIPE,180,PURE FIRST BREAK,0,24-06-2026,14-08-2026,5,282.8,282.77,0.01,10%,"34,082,772"
TEGA,NSE:TEGA,180,PURE FIRST BREAK,0,04-06-2026,14-08-2026,4,1733.9,1692.02,2.48,10%,"119,455,308"
MOTILALOFS,NSE:MOTILALOFS,180,PURE FIRST BREAK,0,14-07-2026,17-08-2026,2,942.1,930.63,1.23,10%,"570,611,113"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,128,1305.6,1276.1,2.31,10%,"279,803,131"
GENUSPOWER,NSE:GENUSPOWER,365,PURE FIRST BREAK,0,07-11-2025,15-04-2026,125,314.55,311.49,0.98,10%,"348,245,841"
KRONOX,NSE:KRONOX,365,PURE FIRST BREAK,0,19-09-2025,30-04-2026,111,155.16,151.61,2.34,10%,"20,071,653"
MOTILALOFS,NSE:MOTILALOFS,365,PURE FIRST BREAK,0,28-10-2025,06-05-2026,105,942.1,871.55,8.1,10%,"570,611,113"
BERGEPAINT,NSE:BERGEPAINT,365,PURE FIRST BREAK,0,21-11-2025,07-05-2026,103,541.2,511.36,5.83,10%,"131,743,778"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,05-09-2025,13-05-2026,97,678.65,663.2,2.33,10%,"20,577,347"
CIPLA,NSE:CIPLA,365,PURE FIRST BREAK,0,23-10-2025,14-05-2026,96,1431.1,1397.92,2.37,10%,"843,484,601"
MAHLIFE,NSE:MAHLIFE,365,PURE FIRST BREAK,0,01-12-2025,22-06-2026,58,373.7,367.39,1.72,10%,"207,337,736"
OPTIEMUS,NSE:OPTIEMUS,365,PURE FIRST BREAK,0,25-09-2025,02-07-2026,48,546.7,509.08,7.39,10%,"89,310,554"
SHAREINDIA,NSE:SHAREINDIA,365,PURE FIRST BREAK,0,20-10-2025,07-07-2026,43,175.26,174.4,0.49,10%,"34,146,431"
ECLERX,NSE:ECLERX,365,PURE FIRST BREAK,0,03-02-2026,13-07-2026,36,1805.2,1709.76,5.58,10%,"255,950,275"
SMCGLOBAL,NSE:SMCGLOBAL,365,PURE FIRST BREAK,0,02-01-2026,13-07-2026,36,80.69,77.11,4.64,10%,"34,950,713"
LXCHEM,NSE:LXCHEM,365,PURE FIRST BREAK,0,15-09-2025,15-07-2026,34,174.19,172.72,0.85,10%,"130,066,630"
BALKRISIND,NSE:BALKRISIND,365,PURE FIRST BREAK,0,10-02-2026,30-07-2026,19,2376.7,2317.52,2.55,10%,"130,549,752"
HYUNDAI,NSE:HYUNDAI,365,PURE FIRST BREAK,0,22-09-2025,31-07-2026,19,2174.5,2108.56,3.13,10%,"1,762,116,948"
ASHOKLEY,NSE:ASHOKLEY,365,PURE FIRST BREAK,0,11-02-2026,03-08-2026,16,173.1,168.19,2.92,10%,"1,743,613,166"
LTM,NSE:LTM,365,PURE FIRST BREAK,0,19-01-2026,03-08-2026,16,4564.4,4483.06,1.81,10%,"2,086,008,350"
EMUDHRA,NSE:EMUDHRA,365,PURE FIRST BREAK,0,19-08-2025,05-08-2026,13,562.05,521.36,7.8,10%,"396,490,295"
MANYAVAR,NSE:MANYAVAR,365,PURE FIRST BREAK,0,25-08-2025,05-08-2026,14,542.6,496.32,9.32,10%,"180,279,384"
WESTLIFE,NSE:WESTLIFE,365,PURE FIRST BREAK,0,04-09-2025,05-08-2026,13,587.75,553.7,6.15,10%,"21,497,544"
DEVYANI,NSE:DEVYANI,365,PURE FIRST BREAK,0,11-09-2025,07-08-2026,11,142.09,132.27,7.42,10%,"262,109,864"
FOSECOIND,NSE:FOSECOIND,365,PURE FIRST BREAK,0,08-09-2025,07-08-2026,11,5511.5,5478.59,0.6,10%,"25,011,187"
SAPPHIRE,NSE:SAPPHIRE,365,PURE FIRST BREAK,0,04-09-2025,07-08-2026,11,231.99,215.32,7.74,10%,"206,492,680"
TNPETRO,NSE:TNPETRO,365,PURE FIRST BREAK,0,03-11-2025,12-08-2026,7,113.47,106.68,6.37,10%,"110,113,332"
MUKKA,NSE:MUKKA,365,PURE FIRST BREAK,0,10-09-2025,14-08-2026,4,27.04,26.23,3.08,10%,"15,384,679"
KAYA,NSE:KAYA,365,PURE FIRST BREAK,0,23-09-2025,17-08-2026,2,338.45,311.37,8.7,10%,"19,187,408"
SOMANYCERA,NSE:SOMANYCERA,550,PURE FIRST BREAK,0,10-06-2025,19-05-2026,91,512.35,505.67,1.32,10%,"100,114,210"
GPTHEALTH,NSE:GPTHEALTH,550,PURE FIRST BREAK,0,05-08-2025,02-06-2026,77,153.13,148.36,3.22,10%,"11,729,758"
NELCO,NSE:NELCO,550,PURE FIRST BREAK,0,17-06-2025,18-06-2026,61,948.8,891.77,6.4,10%,"2,021,953,497"
MOTISONS,NSE:MOTISONS,550,PURE FIRST BREAK,0,08-07-2025,14-08-2026,5,16.62,15.89,4.57,10%,"1,579,498,134"
