Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
INFY,NSE:INFY,DAILY,180d,1040.9,1039.06,0.18,302245.1,23-06-2026,1026.0,31,2
LT,NSE:LT,DAILY,365d,3785.6,3714.54,1.91,75488.2,07-04-2025,2909.48,473,13
ITC,NSE:ITC,DAILY,180d,283.45,282.26,0.42,70732.3,04-06-2026,275.05,50,12
HINDALCO,NSE:HINDALCO,DAILY,180d,942.8,928.23,1.57,42372.5,06-11-2025,766.15,260,5
SRF,NSE:SRF,DAILY,180d,2664.7,2624.09,1.55,33215.8,06-04-2026,2355.0,109,1
AMBER,NSE:AMBER,DAILY,180d,7261.5,7238.94,0.31,25491.9,27-01-2026,5400.5,178,15
WAKEFIT,NSE:WAKEFIT,DAILY,180d,129.7,127.28,1.9,22531.0,08-06-2026,111.4,46,1
PFC,NSE:PFC,DAILY,180d,411.9,403.94,1.97,19981.6,18-12-2025,324.11,218,1
ASHOKLEY,NSE:ASHOKLEY,DAILY,365d,151.07,149.17,1.27,18545.8,07-04-2025,92.06,473,9
OLAELEC,NSE:OLAELEC,DAILY,180d,37.08,36.83,0.67,15019.8,16-03-2026,22.25,130,1
KFINTECH,NSE:KFINTECH,DAILY,180d,857.75,841.83,1.89,6428.7,18-05-2026,774.46,67,2
ITCHOTELS,NSE:ITCHOTELS,DAILY,180d,159.92,158.56,0.86,3972.8,30-03-2026,136.41,116,4
SBICARD,NSE:SBICARD,DAILY,180d,618.75,611.3,1.22,3813.2,11-06-2026,565.45,43,3
COROMANDEL,NSE:COROMANDEL,DAILY,180d,1980.8,1942.52,1.97,3611.1,08-06-2026,1704.84,46,1
ICICIPRULI,NSE:ICICIPRULI,DAILY,180d,500.55,492.79,1.57,3560.8,11-06-2026,459.5,43,4
SHAKTIPUMP,NSE:SHAKTIPUMP,DAILY,180d,553.0,546.44,1.2,3451.0,30-03-2026,456.35,116,16
DEVYANI,NSE:DEVYANI,DAILY,180d,112.3,110.34,1.77,3399.4,02-04-2026,91.55,113,3
TATACOMM,NSE:TATACOMM,DAILY,180d,1775.3,1758.77,0.94,3326.1,02-04-2026,1310.58,113,0
BSOFT,NSE:BSOFT,DAILY,180d,282.4,278.52,1.39,3309.3,25-06-2026,295.73,29,3
JAINREC,NSE:JAINREC,DAILY,180d,341.0,335.32,1.69,3164.2,11-06-2026,302.0,43,3
LGEINDIA,NSE:LGEINDIA,DAILY,180d,1527.2,1516.68,0.69,3111.9,02-04-2026,1304.1,113,1
WPIL,NSE:WPIL,DAILY,180d,450.45,442.39,1.82,3094.1,15-05-2026,383.55,70,5
TATACAP,NSE:TATACAP,DAILY,180d,341.33,339.8,0.45,3072.0,02-06-2026,295.51,52,0
EMAMILTD,NSE:EMAMILTD,DAILY,180d,407.9,401.04,1.71,2832.1,08-06-2026,376.4,46,1
LICHSGFIN,NSE:LICHSGFIN,DAILY,180d,538.95,534.44,0.84,2783.8,23-03-2026,458.9,123,1
CASTROLIND,NSE:CASTROLIND,DAILY,180d,184.79,181.4,1.87,2466.9,24-03-2026,170.1,122,0
SUNDARMFIN,NSE:SUNDARMFIN,DAILY,180d,4447.8,4373.29,1.7,2242.3,08-06-2026,3979.02,46,0
POCL,NSE:POCL,DAILY,180d,526.2,525.55,0.12,2103.0,23-03-2026,392.2,123,8
NATCOPHARM,NSE:NATCOPHARM,DAILY,180d,921.45,906.65,1.63,1948.9,11-11-2025,789.28,255,20
PREMEXPLN,NSE:PREMEXPLN,DAILY,180d,662.1,656.19,0.9,1733.5,30-03-2026,378.4,116,0
AVANTEL,NSE:AVANTEL,DAILY,180d,163.49,160.95,1.58,1682.9,23-03-2026,116.9,123,1
DEEPAKNTR,NSE:DEEPAKNTR,DAILY,180d,1642.1,1621.97,1.24,1506.3,30-03-2026,1274.18,116,10
CSBBANK,NSE:CSBBANK,DAILY,180d,340.9,339.58,0.39,1248.2,25-06-2026,321.8,29,1
UCOBANK,NSE:UCOBANK,DAILY,180d,25.88,25.82,0.25,1227.7,30-03-2026,21.86,116,5
FEDFINA,NSE:FEDFINA,DAILY,180d,150.53,147.98,1.72,1201.8,09-03-2026,119.07,137,1
VRLLOG,NSE:VRLLOG,DAILY,180d,243.11,238.68,1.86,1174.4,02-04-2026,225.0,113,24
CHOLAHLDNG,NSE:CHOLAHLDNG,DAILY,180d,1516.7,1515.91,0.05,1040.1,23-03-2026,1305.0,123,8
WALCHANNAG,NSE:WALCHANNAG,DAILY,180d,237.1,236.39,0.3,1020.8,30-03-2026,131.15,116,1
HARSHA,NSE:HARSHA,DAILY,180d,405.65,401.13,1.13,1003.3,30-03-2026,312.18,116,2
SURYAROSNI,NSE:SURYAROSNI,DAILY,180d,237.95,237.16,0.33,983.0,30-03-2026,187.35,116,2
BAJAJHCARE,NSE:BAJAJHCARE,DAILY,180d,323.35,319.95,1.06,975.5,18-05-2026,272.35,67,1
MGL,NSE:MGL,DAILY,180d,1077.0,1060.44,1.56,945.0,23-03-2026,900.0,123,0
SUPRIYA,NSE:SUPRIYA,DAILY,180d,840.5,840.39,0.01,943.5,24-03-2026,545.5,122,2
WESTLIFE,NSE:WESTLIFE,DAILY,180d,459.15,455.62,0.77,881.9,23-03-2026,398.4,123,11
BAYERCROP,NSE:BAYERCROP,DAILY,180d,4217.5,4152.5,1.57,865.3,22-06-2026,4150.0,32,3
FISCHER,NSE:FISCHER,DAILY,180d,37.94,37.2,1.98,828.1,09-06-2026,31.05,45,0
VENKEYS,NSE:VENKEYS,DAILY,180d,1505.2,1491.28,0.93,821.1,30-03-2026,1165.0,116,31
CHEMPLASTS,NSE:CHEMPLASTS,DAILY,180d,202.29,201.35,0.47,810.4,11-06-2026,193.11,43,12
IXIGO,NSE:IXIGO,DAILY,180d,184.6,184.22,0.21,784.0,08-06-2026,151.27,46,0
BLACKBUCK,NSE:BLACKBUCK,DAILY,180d,539.35,530.61,1.65,749.5,22-05-2026,496.0,63,0
INDIACEM,NSE:INDIACEM,DAILY,180d,407.0,406.08,0.23,685.7,30-03-2026,342.35,116,54
GICRE,NSE:GICRE,DAILY,180d,357.5,355.36,0.6,673.7,17-06-2026,346.7,37,0
ZOTA,NSE:ZOTA,DAILY,180d,1258.4,1246.23,0.98,637.9,23-03-2026,1026.2,123,6
GHCL,NSE:GHCL,DAILY,180d,436.2,427.87,1.95,537.3,11-06-2026,405.66,43,2
BERGEPAINT,NSE:BERGEPAINT,DAILY,180d,497.95,490.51,1.52,493.2,16-03-2026,391.1,130,1
BFINVEST,NSE:BFINVEST,DAILY,180d,460.05,459.95,0.02,465.3,30-03-2026,308.16,116,2
SEIL,NSE:SEIL,DAILY,180d,203.23,200.79,1.21,417.3,21-04-2026,172.9,94,9
INDGN,NSE:INDGN,DAILY,180d,492.65,489.84,0.57,415.6,23-03-2026,414.0,123,1
BOMDYEING,NSE:BOMDYEING,DAILY,180d,121.71,119.98,1.45,413.7,30-03-2026,92.0,116,0
ATULAUTO,NSE:ATULAUTO,DAILY,180d,473.4,468.18,1.12,388.9,30-03-2026,380.05,116,7
REDTAPE,NSE:REDTAPE,DAILY,180d,126.77,126.74,0.02,381.7,27-01-2026,107.53,178,10
VINATIORGA,NSE:VINATIORGA,DAILY,180d,1300.1,1295.55,0.35,356.0,13-04-2026,1203.0,102,1
ROSSARI,NSE:ROSSARI,DAILY,180d,489.8,486.72,0.63,348.6,30-03-2026,374.64,116,0
JKIL,NSE:JKIL,DAILY,180d,485.65,483.0,0.55,337.0,30-03-2026,425.0,116,5
CANTABIL,NSE:CANTABIL,DAILY,180d,239.83,239.08,0.32,333.0,29-05-2026,208.5,56,0
RAMCOCEM,NSE:RAMCOCEM,DAILY,180d,914.8,901.71,1.45,318.4,10-06-2026,838.3,44,0
NIITMTS,NSE:NIITMTS,DAILY,180d,230.18,226.8,1.49,309.2,29-05-2026,203.3,56,0
METROBRAND,NSE:METROBRAND,DAILY,180d,1021.9,1018.97,0.29,300.1,30-03-2026,883.0,116,7
MHRIL,NSE:MHRIL,DAILY,180d,218.85,217.14,0.79,290.3,04-06-2026,208.22,50,1
PRIMESECU,NSE:PRIMESECU,DAILY,180d,274.45,272.88,0.58,282.0,20-01-2026,253.1,185,1
TEAMLEASE,NSE:TEAMLEASE,DAILY,180d,1313.7,1292.83,1.61,276.2,16-03-2026,1065.2,130,1
BFUTILITIE,NSE:BFUTILITIE,DAILY,180d,580.4,580.0,0.07,260.4,30-03-2026,368.7,116,4
SUBROS,NSE:SUBROS,DAILY,180d,781.95,771.91,1.3,258.6,30-03-2026,622.1,116,11
REPCOHOME,NSE:REPCOHOME,DAILY,180d,388.4,387.58,0.21,254.0,23-03-2026,333.6,123,11
MBEL,NSE:MBEL,DAILY,180d,296.3,293.94,0.8,226.7,30-03-2026,223.05,116,6
RAJESHEXPO,NSE:RAJESHEXPO,DAILY,180d,88.93,87.85,1.23,217.2,15-06-2026,72.63,39,4
ROTO,NSE:ROTO,DAILY,180d,68.08,67.49,0.88,214.8,30-03-2026,47.5,116,3
JSWDULUX,NSE:JSWDULUX,DAILY,180d,2943.9,2907.08,1.27,214.6,09-03-2026,2626.09,137,1
SUPREMEPWR,NSE:SUPREMEPWR,DAILY,365d,192.3,190.31,1.05,210.6,09-04-2025,101.65,471,61
ALEMBICLTD,NSE:ALEMBICLTD,DAILY,180d,87.94,87.73,0.24,205.9,30-03-2026,70.46,116,1
SAFARI,NSE:SAFARI,DAILY,180d,1538.9,1511.84,1.79,198.3,06-05-2026,1361.43,79,2
PIGL,NSE:PIGL,DAILY,180d,105.29,103.65,1.58,196.4,01-06-2026,88.05,53,0
TCI,NSE:TCI,DAILY,180d,917.75,914.22,0.39,173.1,18-05-2026,867.12,67,0
BLKASHYAP,NSE:BLKASHYAP,DAILY,180d,54.56,53.81,1.39,169.6,30-03-2026,40.32,116,2
BAJAJST,NSE:BAJAJST,DAILY,180d,395.7,390.66,1.29,168.2,12-06-2026,350.05,42,1
CEWATER,NSE:CEWATER,DAILY,180d,298.35,296.17,0.74,147.4,16-03-2026,235.0,130,9
ACSTECH,NSE:ACSTECH,DAILY,180d,40.82,40.59,0.56,147.1,04-06-2026,31.71,50,3
GRMOVER,NSE:GRMOVER,DAILY,180d,90.2,88.86,1.51,137.6,11-06-2026,81.95,43,0
GIPCL,NSE:GIPCL,DAILY,180d,157.23,154.43,1.81,136.7,30-03-2026,119.9,116,3
KOVAI,NSE:KOVAI,DAILY,180d,5845.0,5765.13,1.39,125.6,27-05-2026,5275.5,58,2
