Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
TENNIND,NSE:TENNIND,DAILY,180d,540.65,539.71,0.17,316162.4,18-12-2025,438.05,237,7
ZEEL,NSE:ZEEL,DAILY,180d,97.52,96.92,0.62,44326.5,23-03-2026,68.0,142,5
RECLTD,NSE:RECLTD,DAILY,180d,346.0,344.82,0.34,39204.8,30-03-2026,300.6,135,19
INDUSTOWER,NSE:INDUSTOWER,DAILY,365d,383.4,382.62,0.2,38644.9,03-09-2025,301.21,343,14
RHIM,NSE:RHIM,DAILY,180d,385.9,379.02,1.82,19799.5,30-03-2026,323.05,135,2
SBILIFE,NSE:SBILIFE,DAILY,180d,1830.0,1794.85,1.96,19279.1,12-06-2026,1700.4,61,1
RICOAUTO,NSE:RICOAUTO,DAILY,180d,127.99,126.2,1.42,11219.8,30-03-2026,99.26,135,1
COCHINSHIP,NSE:COCHINSHIP,DAILY,180d,1506.0,1483.31,1.53,9382.4,30-03-2026,1187.0,135,22
PAGEIND,NSE:PAGEIND,DAILY,180d,38295.0,37720.86,1.52,6616.6,16-03-2026,29688.29,149,0
IRFC,NSE:IRFC,DAILY,180d,88.26,87.98,0.32,5130.0,08-07-2026,86.93,35,2
ASIANTILES,NSE:ASIANTILES,DAILY,180d,53.12,52.94,0.34,4534.7,09-07-2026,47.35,34,5
JPPOWER,NSE:JPPOWER,DAILY,180d,17.73,17.6,0.74,4415.0,09-03-2026,13.15,156,10
APTUS,NSE:APTUS,DAILY,180d,254.75,250.74,1.6,4268.6,30-03-2026,191.24,135,0
JKCEMENT,NSE:JKCEMENT,DAILY,180d,5393.5,5326.67,1.25,2691.1,12-06-2026,4654.18,61,0
VMARCIND,NSE:VMARCIND,DAILY,730d,378.0,371.88,1.65,2041.2,18-03-2024,69.65,876,29
VENKEYS,NSE:VENKEYS,DAILY,180d,1515.1,1490.79,1.63,2028.9,30-03-2026,1165.0,135,31
VINCOFE,NSE:VINCOFE,DAILY,180d,146.42,144.65,1.22,1716.4,16-03-2026,120.24,149,6
GICRE,NSE:GICRE,DAILY,180d,355.85,355.47,0.11,1495.8,17-06-2026,346.7,56,1
NORTHARC,NSE:NORTHARC,DAILY,180d,284.2,283.83,0.13,1153.1,30-03-2026,206.0,135,2
PRAJIND,NSE:PRAJIND,DAILY,180d,324.35,322.3,0.64,961.8,27-01-2026,269.91,197,11
VAIBHAVGBL,NSE:VAIBHAVGBL,DAILY,180d,232.85,231.46,0.6,955.5,30-03-2026,171.95,135,0
NITCO,NSE:NITCO,DAILY,180d,96.81,95.17,1.73,626.9,13-03-2026,64.0,152,0
KOVAI,NSE:KOVAI,DAILY,180d,5825.5,5779.91,0.79,571.2,27-05-2026,5275.5,77,2
PENIND,NSE:PENIND,DAILY,180d,159.7,158.93,0.48,507.9,30-03-2026,129.1,135,8
SAATVIKGL,NSE:SAATVIKGL,DAILY,180d,435.35,430.33,1.17,491.3,09-03-2026,328.0,156,6
CENTURYPLY,NSE:CENTURYPLY,DAILY,180d,763.85,754.4,1.25,380.9,23-03-2026,618.5,142,3
PNBGILTS,NSE:PNBGILTS,DAILY,180d,80.41,79.66,0.94,186.2,30-03-2026,58.6,135,2
SANSTAR,NSE:SANSTAR,DAILY,180d,111.92,111.02,0.81,146.3,02-04-2026,74.3,132,5
