Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
WEX,NYSE:WEX,180,PURE FIRST BREAK,0,22-04-2026,06-07-2026,7,160.07,148.62,7.7,10%,"106,014,366"
ZETA,NYSE:ZETA,180,PURE FIRST BREAK,0,02-06-2026,06-07-2026,8,22.53,21.46,4.98,10%,"174,145,640"
MUSA,NYSE:MUSA,180,PURE FIRST BREAK,0,11-06-2026,07-07-2026,7,611.81,579.19,5.63,10%,"162,271,589"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,05-05-2026,08-07-2026,6,61.83,59.33,4.22,10%,"95,486,607"
FTI,NYSE:FTI,180,PURE FIRST BREAK,0,30-04-2026,08-07-2026,6,74.57,70.21,6.2,10%,"193,975,883"
IVZ,NYSE:IVZ,180,PURE FIRST BREAK,0,15-06-2026,09-07-2026,5,28.73,28.15,2.05,10%,"118,045,248"
BILL,NYSE:BILL,180,PURE FIRST BREAK,0,06-02-2026,10-07-2026,4,41.37,41.18,0.46,10%,"79,705,508"
VSTS,NYSE:VSTS,180,PURE FIRST BREAK,0,01-07-2026,10-07-2026,4,14.9,14.55,2.37,10%,"10,470,230"
DEI,NYSE:DEI,365,PURE FIRST BREAK,0,11-09-2025,05-05-2026,70,12.47,11.34,9.92,10%,"33,253,114"
HEI-A,NYSE:HEI-A,365,PURE FIRST BREAK,0,13-01-2026,28-05-2026,47,249.7,240.51,3.82,10%,"36,558,077"
W,NYSE:W,365,PURE FIRST BREAK,0,15-01-2026,15-06-2026,29,88.74,81.46,8.94,10%,"226,393,483"
AGO,NYSE:AGO,365,PURE FIRST BREAK,0,18-12-2025,02-07-2026,12,82.68,82.68,0.0,10%,"25,028,311"
INVH,NYSE:INVH,550,PURE FIRST BREAK,0,02-05-2025,28-04-2026,77,30.23,28.03,7.85,10%,"164,703,013"
AMH,NYSE:AMH,550,PURE FIRST BREAK,0,02-05-2025,05-05-2026,70,33.86,31.96,5.94,10%,"65,992,566"
PRMB,NYSE:PRMB,550,PURE FIRST BREAK,0,31-03-2025,11-05-2026,63,23.79,23.34,1.95,10%,"56,025,452"
BHVN,NYSE:BHVN,550,PURE FIRST BREAK,0,11-02-2025,22-06-2026,22,14.94,14.24,4.91,10%,"21,420,613"
GRND,NYSE:GRND,550,PURE FIRST BREAK,0,02-06-2025,01-07-2026,13,15.64,15.13,3.37,10%,"22,398,498"
RHI,NYSE:RHI,550,PURE FIRST BREAK,0,17-01-2025,01-07-2026,12,35.59,32.97,7.93,10%,"116,268,971"
OXY,NYSE:OXY,900,PURE FIRST BREAK,0,12-04-2024,19-02-2026,145,54.57,49.87,9.42,10%,"606,554,387"
