Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
GFL,NYSE:GFL,180,PURE FIRST BREAK,0,08-04-2026,06-07-2026,79,41.9,39.9,5.02,10%,"123,328,464"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,64,58.32,57.73,1.02,10%,"94,501,728"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,63,91.67,86.41,6.08,10%,"193,753,708"
GATX,NYSE:GATX,180,PURE FIRST BREAK,0,17-04-2026,23-07-2026,62,185.7,181.15,2.51,10%,"57,009,899"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,61,156.35,149.11,4.86,10%,"475,632,354"
T,NYSE:T,180,PURE FIRST BREAK,0,30-03-2026,24-07-2026,61,25.3,24.03,5.29,10%,"1,088,813,297"
TM,NYSE:TM,180,PURE FIRST BREAK,0,17-04-2026,28-07-2026,57,190.36,186.9,1.85,10%,"50,769,012"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,44,44.62,43.5,2.56,10%,"33,371,297"
OR,NYSE:OR,180,PURE FIRST BREAK,0,17-04-2026,19-08-2026,35,36.07,35.02,2.99,10%,"22,536,536"
IFF,NYSE:IFF,180,PURE FIRST BREAK,0,05-08-2026,25-08-2026,29,85.71,85.62,0.11,10%,"121,185,368"
FET,NYSE:FET,180,PURE FIRST BREAK,0,18-08-2026,31-08-2026,23,82.68,82.51,0.21,10%,"10,277,124"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,28-07-2026,01-09-2026,22,25.42,24.55,3.54,10%,"26,668,122"
NRGV,NYSE:NRGV,180,PURE FIRST BREAK,0,04-06-2026,08-09-2026,15,4.43,4.12,7.64,10%,"17,177,324"
REXR,NYSE:REXR,180,PURE FIRST BREAK,0,24-07-2026,11-09-2026,12,38.15,38.11,0.11,10%,"106,827,634"
BZH,NYSE:BZH,180,PURE FIRST BREAK,0,05-08-2026,15-09-2026,8,33.35,33.29,0.17,10%,"17,211,934"
PRLB,NYSE:PRLB,180,PURE FIRST BREAK,0,14-08-2026,16-09-2026,7,89.13,83.9,6.24,10%,"15,722,532"
FTK,NYSE:FTK,180,PURE FIRST BREAK,0,12-08-2026,17-09-2026,6,30.43,29.55,2.97,10%,"10,680,930"
ETN,NYSE:ETN,180,PURE FIRST BREAK,0,12-08-2026,18-09-2026,5,438.76,423.74,3.55,10%,"784,108,013"
AMC,NYSE:AMC,180,PURE FIRST BREAK,0,03-08-2026,21-09-2026,2,2.87,2.75,4.31,10%,"60,968,843"
NATL,NYSE:NATL,365,PURE FIRST BREAK,0,04-03-2026,15-04-2026,161,45.77,45.33,0.97,10%,"15,278,026"
DEO,NYSE:DEO,365,PURE FIRST BREAK,0,24-02-2026,17-04-2026,159,86.11,83.73,2.85,10%,"70,317,426"
KWR,NYSE:KWR,365,PURE FIRST BREAK,0,18-02-2026,17-04-2026,159,158.86,148.97,6.64,10%,"13,312,468"
ECL,NYSE:ECL,365,PURE FIRST BREAK,0,24-02-2026,16-06-2026,99,276.72,272.8,1.44,10%,"292,963,465"
COR,NYSE:COR,365,PURE FIRST BREAK,0,02-03-2026,06-07-2026,79,312.28,304.91,2.42,10%,"344,444,839"
ALLE,NYSE:ALLE,365,PURE FIRST BREAK,0,12-02-2026,23-07-2026,62,154.09,148.03,4.09,10%,"139,112,449"
T,NYSE:T,365,PURE FIRST BREAK,0,24-03-2026,24-07-2026,61,25.3,24.14,4.83,10%,"1,088,813,297"
AVY,NYSE:AVY,365,PURE FIRST BREAK,0,24-02-2026,28-07-2026,57,172.66,169.63,1.79,10%,"93,547,190"
SAP,NYSE:SAP,365,PURE FIRST BREAK,0,23-10-2025,04-08-2026,50,210.62,194.2,8.45,10%,"327,092,852"
ACN,NYSE:ACN,365,PURE FIRST BREAK,0,14-01-2026,19-08-2026,35,183.52,181.4,1.17,10%,"738,007,345"
INSP,NYSE:INSP,365,PURE FIRST BREAK,0,10-12-2025,10-09-2026,13,69.06,68.2,1.26,10%,"50,386,174"
BMNR,NYSE:BMNR,365,PURE FIRST BREAK,0,07-10-2025,21-09-2026,2,27.46,26.86,2.24,10%,"988,793,377"
GRND,NYSE:GRND,550,PURE FIRST BREAK,0,02-06-2025,01-07-2026,84,15.44,15.27,1.1,10%,"20,400,871"
BOX,NYSE:BOX,550,PURE FIRST BREAK,0,04-06-2025,13-07-2026,72,32.76,29.85,9.74,10%,"65,113,773"
HRB,NYSE:HRB,550,PURE FIRST BREAK,0,08-05-2025,16-07-2026,69,42.54,42.02,1.23,10%,"93,222,158"
PRGO,NYSE:PRGO,550,PURE FIRST BREAK,0,25-07-2025,19-08-2026,35,13.84,13.44,2.99,10%,"20,148,272"
AVTR,NYSE:AVTR,730,PURE FIRST BREAK,0,24-09-2024,29-07-2026,56,14.76,13.53,9.12,10%,"156,002,870"
