Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
ORCL,NYSE:ORCL,DAILY,180d,144.79,142.38,1.69,60883.6,28-07-2026,114.5,48,0
SGOV,NYSE:SGOV,DAILY,180d,100.53,99.3,1.23,20964.3,24-12-2025,97.96,264,0
UBER,NYSE:UBER,DAILY,180d,72.63,72.45,0.25,13825.9,27-07-2026,65.41,49,1
PWR,NYSE:PWR,DAILY,180d,622.02,610.4,1.9,7131.5,08-01-2026,408.22,249,2
RTX,NYSE:RTX,DAILY,180d,195.34,194.2,0.59,6995.9,15-05-2026,169.51,122,1
TEL,NYSE:TEL,DAILY,180d,203.37,202.55,0.4,4718.2,22-07-2026,189.53,54,2
GIS,NYSE:GIS,DAILY,180d,36.47,35.97,1.4,4440.3,04-06-2026,31.21,102,2
UPS,NYSE:UPS,DAILY,180d,102.46,101.54,0.9,4384.7,27-03-2026,91.05,171,7
ENB,NYSE:ENB,DAILY,365d,48.16,47.81,0.73,3692.4,07-04-2025,37.07,525,4
HAL,NYSE:HAL,DAILY,180d,35.01,34.98,0.08,3461.9,26-12-2025,27.43,262,43
GD,NYSE:GD,DAILY,180d,356.81,355.75,0.3,3247.0,28-04-2026,305.43,139,2
CCJ,NYSE:CCJ,DAILY,180d,93.26,92.87,0.42,3233.2,17-07-2026,83.15,59,1
D,NYSE:D,DAILY,180d,64.46,63.35,1.75,2838.0,07-01-2026,55.19,250,4
CHWY,NYSE:CHWY,DAILY,180d,21.35,21.03,1.53,2679.3,22-06-2026,17.4,84,1
EFX,NYSE:EFX,DAILY,180d,172.29,169.21,1.82,2584.0,22-06-2026,150.32,84,3
PINS,NYSE:PINS,DAILY,180d,19.69,19.6,0.48,2368.8,13-02-2026,13.84,213,3
SHV,NYSE:SHV,DAILY,180d,110.16,108.78,1.27,2291.0,24-12-2025,107.47,264,0
CCI,NYSE:CCI,DAILY,180d,74.17,73.81,0.49,2288.3,05-08-2026,69.72,40,0
NLY,NYSE:NLY,DAILY,180d,21.84,21.6,1.13,2147.2,20-03-2026,19.3,178,5
FHN,NYSE:FHN,DAILY,180d,24.32,24.14,0.74,2054.4,19-03-2026,20.95,179,1
CMS,NYSE:CMS,DAILY,730d,66.82,66.49,0.49,2016.1,24-01-2024,50.94,964,2
RBC,NYSE:RBC,DAILY,365d,478.81,474.75,0.86,1971.3,07-04-2025,297.28,525,0
NVR,NYSE:NVR,DAILY,180d,6299.56,6239.68,0.96,1959.2,15-05-2026,5501.01,122,4
AMCR,NYSE:AMCR,DAILY,180d,42.25,42.2,0.13,1943.3,20-05-2026,35.15,117,0
AG,NYSE:AG,DAILY,180d,18.8,18.77,0.15,1752.4,30-07-2026,14.1,46,0
ACHR,NYSE:ACHR,DAILY,180d,5.51,5.5,0.23,1645.1,17-07-2026,4.3,59,3
PAAS,NYSE:PAAS,DAILY,180d,48.64,48.3,0.71,1620.6,17-07-2026,40.62,59,1
SGI,NYSE:SGI,DAILY,180d,68.12,67.96,0.24,1618.8,20-05-2026,60.08,117,26
IRM,NYSE:IRM,DAILY,180d,112.06,110.32,1.58,1600.7,24-12-2025,79.43,264,0
PPL,NYSE:PPL,DAILY,550d,33.79,33.76,0.08,1476.9,08-07-2024,25.36,798,0
ALC,NYSE:ALC,DAILY,180d,67.74,67.63,0.16,1180.3,11-05-2026,61.83,126,2
VAL,NYSE:VAL,DAILY,180d,81.27,81.21,0.08,976.4,24-12-2025,49.0,264,35
KIM,NYSE:KIM,DAILY,180d,23.22,22.79,1.87,947.5,02-01-2026,19.31,255,0
TKR,NYSE:TKR,DAILY,180d,116.5,115.04,1.27,942.0,31-12-2025,83.31,257,2
HII,NYSE:HII,DAILY,550d,280.01,277.69,0.84,923.8,06-02-2025,153.38,585,4
ACM,NYSE:ACM,DAILY,180d,64.6,64.1,0.78,884.4,13-08-2026,60.35,32,3
ULS,NYSE:ULS,DAILY,550d,69.5,68.74,1.11,857.8,08-07-2024,40.97,798,1
EGP,NYSE:EGP,DAILY,180d,197.57,194.49,1.58,822.7,02-01-2026,173.9,255,7
CCK,NYSE:CCK,DAILY,180d,112.37,110.75,1.46,817.7,08-06-2026,91.05,98,0
OGE,NYSE:OGE,DAILY,180d,46.23,46.14,0.19,797.5,05-01-2026,40.98,252,4
MGM,NYSE:MGM,DAILY,180d,39.83,39.72,0.27,739.2,29-01-2026,32.14,228,3
AMH,NYSE:AMH,DAILY,180d,31.63,31.5,0.43,692.6,20-03-2026,26.95,178,1
ESS,NYSE:ESS,DAILY,180d,275.73,272.74,1.09,689.3,27-03-2026,233.85,171,1
UI,NYSE:UI,DAILY,180d,552.91,546.16,1.24,658.0,02-07-2026,516.68,74,2
HR,NYSE:HR,DAILY,180d,18.93,18.73,1.06,624.9,29-01-2026,15.71,228,7
OSK,NYSE:OSK,DAILY,180d,143.4,141.06,1.66,622.2,19-05-2026,115.83,118,0
CRC,NYSE:CRC,DAILY,180d,55.79,55.66,0.24,575.5,26-12-2025,42.73,262,59
NNN,NYSE:NNN,DAILY,180d,43.76,43.5,0.59,538.1,02-01-2026,37.57,255,9
GVA,NYSE:GVA,DAILY,365d,114.41,113.1,1.16,535.9,07-04-2025,68.69,525,0
TXNM,NYSE:TXNM,DAILY,180d,57.68,57.0,1.2,506.0,02-07-2026,55.23,74,0
LMND,NYSE:LMND,DAILY,180d,50.03,49.75,0.56,444.8,29-07-2026,46.16,47,3
MIR,NYSE:MIR,DAILY,180d,15.38,15.09,1.89,414.2,29-07-2026,14.11,47,3
MC,NYSE:MC,DAILY,180d,62.71,62.24,0.76,368.9,13-03-2026,50.06,185,0
NFG,NYSE:NFG,DAILY,180d,80.72,79.78,1.18,368.3,18-06-2026,74.64,88,0
DAN,NYSE:DAN,DAILY,180d,30.3,29.92,1.26,368.2,24-12-2025,22.95,264,41
ABCB,NYSE:ABCB,DAILY,180d,84.82,84.51,0.36,358.2,19-03-2026,72.85,179,2
WTM,NYSE:WTM,DAILY,365d,2057.0,2047.29,0.47,355.9,01-10-2025,1647.25,348,6
ORC,NYSE:ORC,DAILY,365d,6.23,6.21,0.4,352.7,09-04-2025,4.33,523,0
ABG,NYSE:ABG,DAILY,180d,208.91,205.09,1.86,344.5,19-05-2026,172.01,118,1
MWA,NYSE:MWA,DAILY,730d,23.08,23.04,0.16,337.6,06-02-2024,13.06,951,4
OUT,NYSE:OUT,DAILY,180d,28.75,28.73,0.07,331.1,05-01-2026,22.85,252,3
TRNO,NYSE:TRNO,DAILY,180d,65.14,64.52,0.97,328.0,06-01-2026,57.01,251,10
FMC,NYSE:FMC,DAILY,180d,10.98,10.8,1.67,324.2,29-07-2026,9.95,47,5
CSR,NYSE:CSR,DAILY,365d,58.62,58.19,0.74,302.7,05-08-2025,50.1,405,70
NOMD,NYSE:NOMD,DAILY,180d,10.93,10.88,0.49,301.0,13-05-2026,8.86,124,2
RDY,NYSE:RDY,DAILY,180d,11.91,11.89,0.16,286.9,22-07-2026,11.28,54,3
BHE,NYSE:BHE,DAILY,180d,72.25,71.3,1.34,281.4,31-12-2025,42.47,257,4
CNA,NYSE:CNA,DAILY,180d,48.09,48.03,0.13,274.6,01-06-2026,41.14,105,4
SMA,NYSE:SMA,DAILY,180d,32.21,31.8,1.28,242.3,30-03-2026,28.68,168,6
GOLF,NYSE:GOLF,DAILY,365d,84.59,83.08,1.82,231.6,09-04-2025,54.34,523,0
APAM,NYSE:APAM,DAILY,365d,37.49,37.47,0.05,227.5,07-04-2025,28.81,525,89
BOH,NYSE:BOH,DAILY,180d,76.0,75.34,0.88,219.9,02-01-2026,65.25,255,7
FLXR,NYSE:FLXR,DAILY,365d,38.34,37.72,1.63,217.1,09-04-2025,35.38,523,0
TAC,NYSE:TAC,DAILY,730d,11.79,11.56,1.98,213.7,16-04-2024,5.71,881,60
RNST,NYSE:RNST,DAILY,180d,40.99,40.33,1.62,205.6,19-03-2026,33.71,179,1
CPK,NYSE:CPK,DAILY,180d,129.25,127.26,1.56,188.8,01-06-2026,117.75,105,1
FCPT,NYSE:FCPT,DAILY,365d,23.88,23.84,0.16,175.5,08-12-2025,21.57,280,7
CBU,NYSE:CBU,DAILY,180d,63.34,62.89,0.72,173.1,19-03-2026,54.51,179,3
NEA,NYSE:NEA,DAILY,365d,10.73,10.65,0.77,171.3,09-04-2025,9.01,523,0
BUXX,NYSE:BUXX,DAILY,180d,20.19,19.91,1.41,169.9,24-12-2025,19.65,264,1
WOR,NYSE:WOR,DAILY,180d,55.25,54.83,0.77,168.8,25-03-2026,44.87,173,3
BRC,NYSE:BRC,DAILY,180d,86.44,85.14,1.53,168.0,15-05-2026,70.38,122,3
GTY,NYSE:GTY,DAILY,180d,32.04,31.85,0.6,162.2,31-12-2025,26.29,257,0
UVV,NYSE:UVV,DAILY,180d,45.12,45.01,0.25,158.8,12-08-2026,44.47,33,0
CXM,NYSE:CXM,DAILY,180d,5.79,5.69,1.77,156.0,23-04-2026,4.72,144,6
BCC,NYSE:BCC,DAILY,180d,75.25,74.3,1.27,150.8,20-05-2026,64.6,117,0
GRC,NYSE:GRC,DAILY,180d,71.5,71.15,0.49,147.0,02-01-2026,46.97,255,1
PSUS,NYSE:PSUS,DAILY,180d,38.43,38.37,0.16,146.5,29-07-2026,35.71,47,3
EFC,NYSE:EFC,DAILY,180d,12.81,12.6,1.69,139.8,20-03-2026,10.63,178,0
PMMF,NYSE:PMMF,DAILY,180d,100.31,99.13,1.19,136.4,24-12-2025,97.72,264,0
PHK,NYSE:PHK,DAILY,365d,4.34,4.33,0.31,125.3,07-04-2025,3.48,525,3
DNP,NYSE:DNP,DAILY,180d,10.26,10.24,0.21,122.8,05-01-2026,9.23,252,3
WMK,NYSE:WMK,DAILY,180d,72.64,71.95,0.96,120.9,11-03-2026,59.43,187,23
PDS,NYSE:PDS,DAILY,180d,86.5,86.06,0.51,115.5,26-12-2025,68.85,262,42
ARI,NYSE:ARI,DAILY,365d,6.57,6.45,1.78,104.1,09-04-2025,4.49,523,0
