Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
GARFIBRES,NSE:GARFIBRES,180,PURE FIRST BREAK,0,12-02-2026,09-06-2026,2,689.7,680.58,1.34,10%,"36,260,288"
KOVAI,NSE:KOVAI,180,PURE FIRST BREAK,0,27-04-2026,09-06-2026,2,5794.5,5665.67,2.27,10%,"32,623,035"
ZENTEC,NSE:ZENTEC,365,PURE FIRST BREAK,0,24-06-2025,09-04-2026,63,1715.1,1566.71,9.47,10%,"1,060,516,634"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,59,1252.4,1229.32,1.88,10%,"523,344,155"
AVL,NSE:AVL,365,PURE FIRST BREAK,0,04-11-2025,15-04-2026,57,521.35,520.87,0.09,10%,"95,685,446"
SOMANYCERA,NSE:SOMANYCERA,365,PURE FIRST BREAK,0,08-07-2025,17-04-2026,55,496.65,478.53,3.79,10%,"13,521,793"
BHAGCHEM,NSE:BHAGCHEM,365,PURE FIRST BREAK,0,31-07-2025,21-04-2026,51,257.34,240.95,6.8,10%,"26,441,170"
SKIPPER,NSE:SKIPPER,365,PURE FIRST BREAK,0,08-09-2025,21-04-2026,51,520.8,477.67,9.03,10%,"358,306,225"
NEULANDLAB,NSE:NEULANDLAB,365,PURE FIRST BREAK,0,10-11-2025,04-05-2026,38,16973.0,15952.53,6.4,10%,"864,451,863"
NIVABUPA,NSE:NIVABUPA,365,PURE FIRST BREAK,0,17-07-2025,08-05-2026,34,82.97,82.41,0.68,10%,"89,183,459"
KDDL,NSE:KDDL,365,PURE FIRST BREAK,0,17-06-2025,20-05-2026,22,2811.9,2654.56,5.93,10%,"36,824,641"
MONARCH,NSE:MONARCH,365,PURE FIRST BREAK,0,24-07-2025,22-05-2026,20,330.05,319.94,3.16,10%,"20,689,183"
NIBE,NSE:NIBE,365,PURE FIRST BREAK,0,12-06-2025,22-05-2026,20,1435.1,1385.26,3.6,10%,"227,585,330"
OCCLLTD,NSE:OCCLLTD,365,PURE FIRST BREAK,0,01-08-2025,22-05-2026,20,122.86,120.94,1.59,10%,"13,750,368"
BLUSPRING,NSE:BLUSPRING,365,PURE FIRST BREAK,0,21-07-2025,29-05-2026,13,83.77,79.87,4.89,10%,"26,352,030"
SAREGAMA,NSE:SAREGAMA,365,PURE FIRST BREAK,0,12-06-2025,29-05-2026,13,452.3,426.57,6.03,10%,"543,514,874"
ZEEL,NSE:ZEEL,365,PURE FIRST BREAK,0,04-07-2025,04-06-2026,7,111.45,103.39,7.8,10%,"16,439,692,927"
HMVL,NSE:HMVL,365,PURE FIRST BREAK,0,04-08-2025,05-06-2026,6,78.84,77.39,1.87,10%,"14,270,591"
QUESS,NSE:QUESS,365,PURE FIRST BREAK,0,17-07-2025,05-06-2026,6,242.12,231.86,4.43,10%,"229,155,438"
SETL,NSE:SETL,365,PURE FIRST BREAK,0,17-09-2025,05-06-2026,6,153.85,148.27,3.77,10%,"52,048,072"
JSFB,NSE:JSFB,550,PURE FIRST BREAK,0,10-06-2025,22-04-2026,50,462.8,450.67,2.69,10%,"96,275,819"
SAREGAMA,NSE:SAREGAMA,550,PURE FIRST BREAK,0,04-06-2025,01-06-2026,10,452.3,430.61,5.04,10%,"543,514,874"
ORCHPHARMA,NSE:ORCHPHARMA,550,PURE FIRST BREAK,0,03-01-2025,03-06-2026,8,845.95,833.48,1.5,10%,"140,755,085"
TEJASNET,NSE:TEJASNET,550,PURE FIRST BREAK,0,10-12-2024,03-06-2026,8,573.5,550.36,4.2,10%,"9,089,352,179"
VADILALIND,NSE:VADILALIND,550,PURE FIRST BREAK,0,14-05-2025,03-06-2026,8,5940.9,5430.77,9.39,10%,"216,468,570"
TIPSMUSIC,NSE:TIPSMUSIC,730,PURE FIRST BREAK,0,06-11-2024,23-04-2026,49,635.5,634.26,0.2,10%,"94,831,852"
ADVENZYMES,NSE:ADVENZYMES,730,PURE FIRST BREAK,0,16-09-2024,04-05-2026,38,361.4,356.73,1.31,10%,"35,186,265"
TRITURBINE,NSE:TRITURBINE,730,PURE FIRST BREAK,0,26-11-2024,19-05-2026,23,640.7,634.54,0.97,10%,"273,876,831"
RSWM,NSE:RSWM,730,PURE FIRST BREAK,0,31-07-2024,05-06-2026,6,205.03,189.71,8.08,10%,"63,339,712"
VETO,NSE:VETO,730,PURE FIRST BREAK,0,26-08-2024,05-06-2026,6,144.19,135.36,6.52,10%,"24,109,578"
