Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
TWO,NYSE:TWO,180,PURE FIRST BREAK,0,28-01-2026,23-03-2026,123,12.1,11.09,9.09,10%,"24,993,761"
CUBI,NYSE:CUBI,180,PURE FIRST BREAK,0,03-02-2026,06-04-2026,109,76.52,74.86,2.22,10%,"32,911,251"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,107,49.33,49.17,0.32,10%,"10,226,109"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,107,53.8,53.09,1.34,10%,"17,522,660"
MC,NYSE:MC,180,PURE FIRST BREAK,0,05-02-2026,08-04-2026,107,67.0,63.83,4.97,10%,"40,032,500"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,107,51.76,49.4,4.79,10%,"260,533,952"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,106,73.15,70.04,4.44,10%,"64,803,586"
HTGC,NYSE:HTGC,180,PURE FIRST BREAK,0,28-01-2026,15-04-2026,100,15.73,15.27,3.03,10%,"16,104,374"
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,100,47.75,44.88,6.39,10%,"32,723,075"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,98,83.08,81.4,2.06,10%,"70,235,834"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,98,151.43,143.27,5.7,10%,"18,444,173"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,91,14.41,13.11,9.95,10%,"28,384,818"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,44,30.14,30.05,0.3,10%,"16,845,246"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,43,73.26,72.89,0.51,10%,"13,992,660"
W,NYSE:W,180,PURE FIRST BREAK,0,28-01-2026,15-06-2026,39,84.18,80.44,4.65,10%,"357,394,609"
KMI,NYSE:KMI,180,PURE FIRST BREAK,0,19-05-2026,23-06-2026,31,32.86,32.61,0.76,10%,"307,530,174"
SLGN,NYSE:SLGN,180,PURE FIRST BREAK,0,06-02-2026,23-06-2026,31,46.43,43.12,7.67,10%,"171,099,194"
BKD,NYSE:BKD,180,PURE FIRST BREAK,0,17-02-2026,24-06-2026,30,15.15,14.49,4.53,10%,"75,607,588"
BKH,NYSE:BKH,180,PURE FIRST BREAK,0,15-04-2026,24-06-2026,30,75.29,74.5,1.07,10%,"52,431,957"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,30,216.91,213.85,1.43,10%,"251,593,913"
HNI,NYSE:HNI,180,PURE FIRST BREAK,0,06-02-2026,25-06-2026,29,41.62,38.15,9.1,10%,"26,828,251"
SRE,NYSE:SRE,180,PURE FIRST BREAK,0,09-04-2026,25-06-2026,29,92.98,92.92,0.06,10%,"239,665,257"
SNOW,NYSE:SNOW,180,PURE FIRST BREAK,0,01-06-2026,30-06-2026,24,268.06,258.48,3.71,10%,"923,145,020"
FDS,NYSE:FDS,180,PURE FIRST BREAK,0,01-06-2026,01-07-2026,23,254.36,249.3,2.03,10%,"209,618,077"
GWRE,NYSE:GWRE,180,PURE FIRST BREAK,0,01-06-2026,02-07-2026,22,138.23,133.93,3.21,10%,"123,204,395"
WTM,NYSE:WTM,180,PURE FIRST BREAK,0,17-04-2026,02-07-2026,22,2208.05,2146.2,2.88,10%,"26,054,991"
AAMI,NYSE:AAMI,180,PURE FIRST BREAK,0,17-06-2026,06-07-2026,18,80.88,77.72,4.06,10%,"19,297,967"
COR,NYSE:COR,180,PURE FIRST BREAK,0,02-03-2026,06-07-2026,18,309.89,299.52,3.46,10%,"264,150,248"
MUSA,NYSE:MUSA,180,PURE FIRST BREAK,0,11-06-2026,07-07-2026,17,613.15,588.46,4.2,10%,"128,945,450"
CVI,NYSE:CVI,180,PURE FIRST BREAK,0,03-06-2026,08-07-2026,16,33.45,31.02,7.84,10%,"24,234,526"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,05-05-2026,08-07-2026,16,62.5,59.84,4.44,10%,"98,912,500"
QGEN,NYSE:QGEN,180,PURE FIRST BREAK,0,29-01-2026,09-07-2026,15,41.37,40.92,1.1,10%,"75,918,085"
BILL,NYSE:BILL,180,PURE FIRST BREAK,0,06-02-2026,10-07-2026,14,43.51,41.43,5.01,10%,"74,354,236"
NEE,NYSE:NEE,180,PURE FIRST BREAK,0,01-05-2026,14-07-2026,10,89.78,89.06,0.81,10%,"1,046,017,788"
ABT,NYSE:ABT,180,PURE FIRST BREAK,0,27-02-2026,16-07-2026,8,103.06,96.03,7.32,10%,"1,068,392,077"
BIO,NYSE:BIO,180,PURE FIRST BREAK,0,28-05-2026,16-07-2026,8,314.46,302.04,4.11,10%,"111,790,527"
HRL,NYSE:HRL,180,PURE FIRST BREAK,0,26-06-2026,16-07-2026,8,25.31,25.27,0.14,10%,"62,452,424"
BG,NYSE:BG,180,PURE FIRST BREAK,0,03-06-2026,17-07-2026,7,121.53,118.9,2.21,10%,"73,161,059"
AMC,NYSE:AMC,180,PURE FIRST BREAK,0,22-06-2026,20-07-2026,4,2.27,2.21,2.85,10%,"102,799,900"
GEO,NYSE:GEO,180,PURE FIRST BREAK,0,06-07-2026,21-07-2026,3,30.92,30.84,0.27,10%,"45,644,104"
HUN,NYSE:HUN,180,PURE FIRST BREAK,0,15-06-2026,21-07-2026,3,12.8,12.44,2.85,10%,"39,128,321"
MFG,NYSE:MFG,180,PURE FIRST BREAK,0,14-07-2026,21-07-2026,3,10.63,10.38,2.41,10%,"30,916,292"
NOV,NYSE:NOV,180,PURE FIRST BREAK,0,04-06-2026,21-07-2026,3,20.76,19.72,5.25,10%,"86,342,917"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,3,58.4,57.92,0.82,10%,"23,628,641"
KOS,NYSE:KOS,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,2,2.63,2.59,1.53,10%,"34,908,518"
PBR,NYSE:PBR,180,PURE FIRST BREAK,0,04-05-2026,22-07-2026,2,18.77,18.65,0.66,10%,"260,642,103"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,2,86.8,84.08,3.23,10%,"105,323,124"
VVX,NYSE:VVX,180,PURE FIRST BREAK,0,15-06-2026,22-07-2026,2,83.57,81.5,2.54,10%,"323,975,818"
EVR,NYSE:EVR,365,PURE FIRST BREAK,0,16-01-2026,08-04-2026,107,339.63,333.82,1.74,10%,"129,908,477"
MC,NYSE:MC,365,PURE FIRST BREAK,0,16-01-2026,09-04-2026,106,67.0,64.53,3.83,10%,"40,032,500"
DEI,NYSE:DEI,365,PURE FIRST BREAK,0,11-09-2025,05-05-2026,80,12.28,11.38,7.87,10%,"21,960,324"
RVTY,NYSE:RVTY,365,PURE FIRST BREAK,0,22-01-2026,06-05-2026,79,110.47,101.35,9.0,10%,"123,483,367"
HEI-A,NYSE:HEI-A,365,PURE FIRST BREAK,0,13-01-2026,28-05-2026,57,253.4,240.97,5.16,10%,"45,130,539"
BH-A,NYSE:BH-A,365,PURE FIRST BREAK,0,22-01-2026,11-06-2026,43,1886.21,1792.83,5.21,10%,"98,450,729"
W,NYSE:W,365,PURE FIRST BREAK,0,15-01-2026,15-06-2026,39,84.18,81.79,2.93,10%,"357,394,609"
BH,NYSE:BH,365,PURE FIRST BREAK,0,22-01-2026,24-06-2026,30,381.39,355.77,7.2,10%,"120,862,496"
AGO,NYSE:AGO,365,PURE FIRST BREAK,0,18-12-2025,02-07-2026,22,85.36,82.79,3.1,10%,"21,749,728"
CBZ,NYSE:CBZ,365,PURE FIRST BREAK,0,28-07-2025,16-07-2026,8,42.63,41.67,2.29,10%,"30,689,338"
INVH,NYSE:INVH,550,PURE FIRST BREAK,0,02-05-2025,28-04-2026,87,29.78,28.07,6.09,10%,"80,688,912"
COLD,NYSE:COLD,550,PURE FIRST BREAK,0,27-02-2025,07-05-2026,78,14.32,13.75,4.17,10%,"54,487,599"
BHVN,NYSE:BHVN,550,PURE FIRST BREAK,0,11-02-2025,22-06-2026,32,14.32,14.26,0.44,10%,"24,525,863"
RHI,NYSE:RHI,550,PURE FIRST BREAK,0,28-01-2025,01-07-2026,23,35.29,33.02,6.88,10%,"151,810,526"
HE,NYSE:HE,900,PURE FIRST BREAK,0,19-07-2024,12-08-2025,346,13.5,12.3,9.75,10%,"11,168,550"
