Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ALG,NYSE:ALG,180,PURE FIRST BREAK,0,10-04-2026,25-06-2026,84,168.62,165.93,1.62,10%,"28,058,367"
DFIN,NYSE:DFIN,180,PURE FIRST BREAK,0,21-04-2026,01-07-2026,78,48.02,45.32,5.97,10%,"16,917,446"
GFL,NYSE:GFL,180,PURE FIRST BREAK,0,08-04-2026,06-07-2026,73,43.23,39.79,8.63,10%,"226,961,821"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,58,58.59,57.67,1.6,10%,"89,437,635"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,57,91.59,86.19,6.27,10%,"89,199,497"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,55,153.3,148.93,2.94,10%,"475,061,379"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,55,25.39,24.09,5.41,10%,"959,023,440"
VNT,NYSE:VNT,180,PURE FIRST BREAK,0,17-04-2026,24-07-2026,55,31.82,31.63,0.61,10%,"38,432,196"
G,NYSE:G,180,PURE FIRST BREAK,0,23-03-2026,28-07-2026,51,34.95,33.74,3.58,10%,"55,074,211"
TM,NYSE:TM,180,PURE FIRST BREAK,0,17-04-2026,28-07-2026,51,193.91,186.8,3.8,10%,"72,095,739"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,23-03-2026,04-08-2026,44,130.96,128.47,1.94,10%,"130,960,007"
TIC,NYSE:TIC,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,42,9.0,8.87,1.42,10%,"11,855,700"
FIGS,NYSE:FIGS,180,PURE FIRST BREAK,0,24-04-2026,07-08-2026,41,13.06,12.87,1.52,10%,"25,758,239"
AG,NYSE:AG,180,PURE FIRST BREAK,0,12-05-2026,10-08-2026,38,19.49,19.11,1.99,10%,"147,628,952"
NE,NYSE:NE,180,PURE FIRST BREAK,0,20-05-2026,10-08-2026,38,44.18,43.46,1.65,10%,"33,819,790"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,29-07-2026,18-08-2026,30,264.02,258.01,2.33,10%,"926,050,111"
OR,NYSE:OR,180,PURE FIRST BREAK,0,17-04-2026,19-08-2026,29,36.99,34.97,5.79,10%,"37,104,671"
BTGO,NYSE:BTGO,180,PURE FIRST BREAK,0,11-05-2026,20-08-2026,28,6.76,6.58,2.76,10%,"13,945,204"
SID,NYSE:SID,180,PURE FIRST BREAK,0,02-06-2026,01-09-2026,16,1.18,1.14,3.37,10%,"10,457,632"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,28-07-2026,01-09-2026,16,24.43,24.41,0.07,10%,"17,355,072"
HMC,NYSE:HMC,180,PURE FIRST BREAK,0,21-08-2026,02-09-2026,15,32.53,32.43,0.32,10%,"32,181,928"
