Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.65,99.43,1.23,15696.2,05-11-2025,98.04,264,0
MCD,NYSE:MCD,DAILY,180d,270.67,267.82,1.06,12369.0,25-06-2026,264.53,32,6
PFE,NYSE:PFE,DAILY,180d,24.67,24.64,0.11,6896.7,05-11-2025,22.58,264,17
SHW,NYSE:SHW,DAILY,180d,327.27,321.78,1.71,6413.3,02-06-2026,289.86,55,3
NKE,NYSE:NKE,DAILY,180d,42.14,41.59,1.31,6229.5,26-06-2026,40.0,31,1
APH,NYSE:APH,DAILY,180d,149.28,148.73,0.37,6218.5,19-05-2026,117.83,69,0
LOW,NYSE:LOW,DAILY,180d,211.55,211.0,0.26,4017.2,03-06-2026,202.15,54,6
PGR,NYSE:PGR,DAILY,730d,215.76,214.06,0.79,3350.5,15-12-2023,136.42,955,127
SHV,NYSE:SHV,DAILY,180d,110.3,108.95,1.24,3052.6,05-11-2025,107.54,264,0
KR,NYSE:KR,DAILY,180d,57.98,57.1,1.55,2520.2,22-06-2026,55.6,35,2
NRG,NYSE:NRG,DAILY,180d,136.5,134.92,1.17,2315.0,10-06-2026,120.11,47,4
DHI,NYSE:DHI,DAILY,180d,147.65,145.63,1.38,2253.4,20-03-2026,131.35,129,6
AA,NYSE:AA,DAILY,365d,44.08,44.02,0.13,1945.3,09-04-2025,21.26,474,2
TMHC,NYSE:TMHC,DAILY,180d,72.13,70.88,1.77,1842.1,19-05-2026,54.15,59,0
ALC,NYSE:ALC,DAILY,180d,67.28,66.03,1.89,1794.3,11-05-2026,61.83,77,2
NVR,NYSE:NVR,DAILY,180d,6311.54,6246.73,1.04,1649.0,15-05-2026,5501.01,73,1
NTR,NYSE:NTR,DAILY,180d,67.4,66.93,0.7,1410.0,04-11-2025,52.18,265,24
BG,NYSE:BG,DAILY,180d,117.5,115.37,1.85,1348.8,23-12-2025,87.21,216,16
STLA,NYSE:STLA,DAILY,180d,5.7,5.62,1.38,1233.8,26-06-2026,5.61,31,4
ORA,NYSE:ORA,DAILY,550d,102.12,101.57,0.54,985.7,28-01-2025,61.11,545,1
NI,NYSE:NI,DAILY,180d,45.81,45.6,0.46,956.8,22-12-2025,40.22,217,2
NYT,NYSE:NYT,DAILY,180d,72.37,72.18,0.27,930.4,04-11-2025,56.72,265,6
AGI,NYSE:AGI,DAILY,180d,29.72,29.42,1.04,921.7,24-06-2026,29.49,33,9
ULS,NYSE:ULS,DAILY,180d,90.06,88.36,1.92,840.3,13-02-2026,68.16,164,7
WHR,NYSE:WHR,DAILY,180d,37.63,37.14,1.31,699.5,23-06-2026,36.06,34,4
TU,NYSE:TU,DAILY,180d,10.4,10.35,0.49,581.6,25-06-2026,11.04,32,9
CALX,NYSE:CALX,DAILY,180d,36.85,36.4,1.24,488.8,25-06-2026,35.05,32,2
GIL,NYSE:GIL,DAILY,180d,50.68,50.04,1.28,459.1,16-06-2026,46.55,41,1
EVTR,NYSE:EVTR,DAILY,365d,50.2,49.79,0.82,435.3,11-04-2025,46.55,472,1
HUN,NYSE:HUN,DAILY,180d,11.74,11.6,1.22,434.9,06-11-2025,7.15,263,14
ORC,NYSE:ORC,DAILY,365d,6.49,6.38,1.78,419.3,09-04-2025,4.46,474,0
BOND,NYSE:BOND,DAILY,365d,90.8,89.83,1.07,410.2,11-04-2025,83.42,472,2
BTU,NYSE:BTU,DAILY,180d,23.09,22.66,1.91,409.9,25-06-2026,22.9,32,2
FUN,NYSE:FUN,DAILY,180d,17.59,17.3,1.68,374.7,21-11-2025,12.51,248,3
FSS,NYSE:FSS,DAILY,180d,118.32,116.53,1.54,358.8,01-06-2026,101.19,56,3
LCII,NYSE:LCII,DAILY,365d,103.52,102.07,1.42,347.8,09-04-2025,68.54,474,17
BIRK,NYSE:BIRK,DAILY,180d,41.55,41.53,0.06,333.0,15-05-2026,31.12,73,1
TXNM,NYSE:TXNM,DAILY,180d,58.16,57.87,0.51,305.3,04-11-2025,56.02,265,29
FLO,NYSE:FLO,DAILY,180d,7.64,7.6,0.55,275.1,21-05-2026,6.69,67,2
MPT,NYSE:MPT,DAILY,365d,4.79,4.74,1.1,266.0,12-08-2025,3.68,349,20
FMC,NYSE:FMC,DAILY,180d,11.12,11.04,0.71,257.8,11-06-2026,10.65,46,6
ABR,NYSE:ABR,DAILY,180d,5.08,5.05,0.52,178.9,17-06-2026,4.99,40,8
VET,NYSE:VET,DAILY,180d,10.58,10.5,0.74,176.3,04-11-2025,7.1,265,25
PMMF,NYSE:PMMF,DAILY,180d,100.3,99.17,1.14,143.3,04-11-2025,97.68,265,0
MDU,NYSE:MDU,DAILY,180d,20.89,20.56,1.59,130.7,19-12-2025,18.71,220,1
GNL,NYSE:GNL,DAILY,180d,8.85,8.71,1.57,121.0,04-11-2025,7.06,265,0
TFPM,NYSE:TFPM,DAILY,180d,29.04,28.76,0.96,104.2,11-06-2026,26.61,46,11
