Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.59,99.36,1.24,19896.6,01-12-2025,98.0,261,0
GLW,NYSE:GLW,DAILY,180d,152.46,150.87,1.06,16119.8,03-12-2025,81.39,259,7
VRT,NYSE:VRT,DAILY,180d,261.0,258.86,0.83,14448.5,17-12-2025,147.75,245,3
MCD,NYSE:MCD,DAILY,180d,267.45,267.4,0.02,11128.6,22-07-2026,261.85,28,2
EQR,NYSE:EQR,DAILY,180d,63.66,63.65,0.01,11104.5,20-03-2026,56.3,150,0
MO,NYSE:MO,DAILY,180d,66.03,65.68,0.54,7322.4,07-01-2026,53.01,224,7
CVS,NYSE:CVS,DAILY,180d,93.65,92.0,1.8,5947.1,30-03-2026,68.48,142,0
SO,NYSE:SO,DAILY,180d,92.19,90.79,1.54,3874.9,10-12-2025,81.79,252,3
CPNG,NYSE:CPNG,DAILY,180d,16.66,16.43,1.43,3322.5,08-06-2026,14.92,72,12
RRX,NYSE:RRX,DAILY,365d,169.49,167.07,1.45,2826.4,07-04-2025,89.58,499,4
SHV,NYSE:SHV,DAILY,180d,110.27,108.86,1.3,2479.5,01-12-2025,107.5,261,0
OTIS,NYSE:OTIS,DAILY,180d,71.95,71.05,1.27,2207.1,01-06-2026,68.74,79,2
RMD,NYSE:RMD,DAILY,550d,230.65,229.6,0.46,2160.2,24-06-2024,176.1,786,110
QXO,NYSE:QXO,DAILY,180d,14.11,14.1,0.08,2017.2,21-07-2026,13.37,29,3
VICI,NYSE:VICI,DAILY,180d,26.37,26.23,0.52,1705.7,09-07-2026,25.82,41,3
CAVA,NYSE:CAVA,DAILY,180d,71.57,70.99,0.82,1694.1,01-12-2025,48.76,261,22
GNRC,NYSE:GNRC,DAILY,180d,210.81,208.11,1.3,1693.1,18-12-2025,134.8,244,7
CMC,NYSE:CMC,DAILY,180d,68.16,67.54,0.92,1584.3,26-03-2026,57.19,146,11
XYL,NYSE:XYL,DAILY,180d,116.21,114.6,1.41,1431.2,20-05-2026,104.88,91,1
UDR,NYSE:UDR,DAILY,180d,37.51,36.93,1.56,1166.0,30-03-2026,32.82,142,0
FE,NYSE:FE,DAILY,180d,47.25,46.5,1.62,1120.8,16-12-2025,42.6,246,30
HLI,NYSE:HLI,DAILY,180d,130.09,128.23,1.45,1013.6,13-07-2026,130.72,37,9
NYT,NYSE:NYT,DAILY,365d,65.96,65.29,1.02,965.4,09-04-2025,44.17,497,9
