Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
NVST,NYSE:NVST,180,PURE FIRST BREAK,0,07-05-2026,15-06-2026,79,27.39,26.36,3.89,10%,"48,154,358"
ALG,NYSE:ALG,180,PURE FIRST BREAK,0,10-04-2026,25-06-2026,69,171.31,165.32,3.62,10%,"25,799,286"
BFAM,NYSE:BFAM,180,PURE FIRST BREAK,0,22-04-2026,26-06-2026,68,71.95,71.9,0.07,10%,"54,523,708"
AORT,NYSE:AORT,180,PURE FIRST BREAK,0,21-04-2026,16-07-2026,48,26.34,25.83,1.98,10%,"14,473,830"
TXNM,NYSE:TXNM,180,PURE FIRST BREAK,0,27-05-2026,21-07-2026,43,58.07,57.57,0.87,10%,"185,318,790"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,42,90.22,85.5,5.52,10%,"202,688,255"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,40,157.85,148.61,6.22,10%,"503,999,284"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,40,25.95,23.95,8.37,10%,"877,260,536"
JBS,NYSE:JBS,180,PURE FIRST BREAK,0,10-04-2026,27-07-2026,37,13.54,13.46,0.57,10%,"55,931,032"
G,NYSE:G,180,PURE FIRST BREAK,0,06-03-2026,28-07-2026,36,37.49,34.17,9.7,10%,"69,296,519"
EW,NYSE:EW,180,PURE FIRST BREAK,0,07-07-2026,03-08-2026,30,90.82,89.74,1.2,10%,"235,750,555"
SHAK,NYSE:SHAK,180,PURE FIRST BREAK,0,21-04-2026,04-08-2026,29,67.9,66.72,1.77,10%,"70,419,092"
TIC,NYSE:TIC,180,PURE FIRST BREAK,0,07-05-2026,06-08-2026,27,9.36,8.81,6.25,10%,"11,899,368"
APD,NYSE:APD,180,PURE FIRST BREAK,0,06-07-2026,07-08-2026,26,309.45,304.37,1.67,10%,"273,182,471"
HASI,NYSE:HASI,180,PURE FIRST BREAK,0,08-05-2026,07-08-2026,26,39.83,39.8,0.08,10%,"41,160,324"
AR,NYSE:AR,180,PURE FIRST BREAK,0,30-03-2026,10-08-2026,23,39.59,37.19,6.45,10%,"123,801,889"
RIG,NYSE:RIG,180,PURE FIRST BREAK,0,19-05-2026,10-08-2026,23,6.22,5.72,8.82,10%,"331,825,171"
VAL,NYSE:VAL,180,PURE FIRST BREAK,0,18-05-2026,10-08-2026,23,92.52,85.93,7.66,10%,"138,141,607"
SKM,NYSE:SKM,180,PURE FIRST BREAK,0,02-06-2026,13-08-2026,20,37.07,36.45,1.71,10%,"99,940,719"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,29-07-2026,18-08-2026,15,261.72,257.39,1.68,10%,"1,105,819,349"
WEAV,NYSE:WEAV,180,PURE FIRST BREAK,0,15-07-2026,18-08-2026,15,7.31,7.08,3.26,10%,"37,873,841"
SPGI,NYSE:SPGI,180,PURE FIRST BREAK,0,17-07-2026,19-08-2026,14,431.71,429.93,0.41,10%,"874,212,733"
AHR,NYSE:AHR,180,PURE FIRST BREAK,0,28-07-2026,20-08-2026,13,56.21,55.72,0.88,10%,"106,860,829"
ARE,NYSE:ARE,180,PURE FIRST BREAK,0,29-07-2026,20-08-2026,13,52.72,51.89,1.6,10%,"86,524,066"
SQM,NYSE:SQM,180,PURE FIRST BREAK,0,07-05-2026,20-08-2026,13,81.14,78.77,3.02,10%,"60,790,088"
BLSH,NYSE:BLSH,180,PURE FIRST BREAK,0,05-05-2026,21-08-2026,12,32.64,29.87,9.27,10%,"27,685,247"
CMG,NYSE:CMG,180,PURE FIRST BREAK,0,30-07-2026,21-08-2026,12,38.52,36.21,6.38,10%,"448,962,161"
CRCL,NYSE:CRCL,180,PURE FIRST BREAK,0,12-05-2026,21-08-2026,12,88.64,86.17,2.87,10%,"741,792,699"
FBRT,NYSE:FBRT,180,PURE FIRST BREAK,0,30-04-2026,21-08-2026,12,8.51,8.3,2.59,10%,"16,873,628"
SAN,NYSE:SAN,180,PURE FIRST BREAK,0,13-08-2026,21-08-2026,12,14.75,14.63,0.83,10%,"127,997,550"
RNR,NYSE:RNR,180,PURE FIRST BREAK,0,29-07-2026,24-08-2026,9,331.21,327.57,1.11,10%,"72,534,988"
IFF,NYSE:IFF,180,PURE FIRST BREAK,0,05-08-2026,25-08-2026,8,86.94,86.5,0.51,10%,"112,048,275"
UNM,NYSE:UNM,180,PURE FIRST BREAK,0,13-08-2026,26-08-2026,7,92.8,92.25,0.6,10%,"96,539,843"
VYX,NYSE:VYX,180,PURE FIRST BREAK,0,05-08-2026,26-08-2026,7,8.98,8.74,2.8,10%,"28,643,505"
GPOR,NYSE:GPOR,180,PURE FIRST BREAK,0,27-03-2026,27-08-2026,6,180.45,176.17,2.43,10%,"32,823,854"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,20-08-2026,31-08-2026,2,67.62,66.25,2.07,10%,"154,755,138"
FET,NYSE:FET,180,PURE FIRST BREAK,0,18-08-2026,31-08-2026,2,82.22,81.81,0.5,10%,"19,173,704"
FLR,NYSE:FLR,180,PURE FIRST BREAK,0,10-08-2026,31-08-2026,2,56.6,54.64,3.59,10%,"150,765,416"
FTI,NYSE:FTI,180,PURE FIRST BREAK,0,19-08-2026,31-08-2026,2,79.67,78.39,1.63,10%,"210,998,023"
TFC,NYSE:TFC,365,PURE FIRST BREAK,0,06-02-2026,08-04-2026,147,50.81,49.34,2.99,10%,"326,754,038"
MC,NYSE:MC,365,PURE FIRST BREAK,0,16-01-2026,09-04-2026,146,67.52,64.57,4.56,10%,"39,607,230"
NATL,NYSE:NATL,365,PURE FIRST BREAK,0,04-03-2026,15-04-2026,140,45.79,45.25,1.2,10%,"23,160,582"
DX,NYSE:DX,365,PURE FIRST BREAK,0,28-01-2026,17-04-2026,138,12.75,12.71,0.28,10%,"62,617,800"
KWR,NYSE:KWR,365,PURE FIRST BREAK,0,18-02-2026,17-04-2026,138,162.83,148.12,9.93,10%,"23,073,011"
NVO,NYSE:NVO,365,PURE FIRST BREAK,0,23-01-2026,01-05-2026,124,46.77,43.72,6.97,10%,"635,950,404"
VNO,NYSE:VNO,365,PURE FIRST BREAK,0,15-09-2025,26-05-2026,99,36.57,34.12,7.17,10%,"44,417,922"
BH-A,NYSE:BH-A,365,PURE FIRST BREAK,0,22-01-2026,11-06-2026,83,1972.39,1837.95,7.31,10%,"31,021,750"
ECL,NYSE:ECL,365,PURE FIRST BREAK,0,24-02-2026,16-06-2026,78,279.9,273.26,2.43,10%,"387,185,662"
COMP,NYSE:COMP,365,PURE FIRST BREAK,0,26-01-2026,18-06-2026,76,10.59,10.23,3.48,10%,"139,032,935"
BH,NYSE:BH,365,PURE FIRST BREAK,0,22-01-2026,24-06-2026,70,393.99,368.71,6.86,10%,"174,852,758"
DG,NYSE:DG,365,PURE FIRST BREAK,0,26-02-2026,13-07-2026,51,130.89,121.47,7.76,10%,"361,819,225"
ALLE,NYSE:ALLE,365,PURE FIRST BREAK,0,12-02-2026,23-07-2026,41,155.07,147.93,4.83,10%,"186,843,852"
CAG,NYSE:CAG,365,PURE FIRST BREAK,0,12-02-2026,27-07-2026,37,16.18,14.92,8.44,10%,"137,348,787"
ABT,NYSE:ABT,365,PURE FIRST BREAK,0,22-09-2025,28-07-2026,36,110.47,106.04,4.18,10%,"934,443,646"
