Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
KAJARIACER,NSE:KAJARIACER,52,PURE FIRST BREAK,0,18-08-2025,06-04-2026,19,1225.8,1137.87,7.73,10%,"595,454,438"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,18,2959.0,2880.96,2.71,10%,"25,783,749,530"
ALKYLAMINE,NSE:ALKYLAMINE,52,PURE FIRST BREAK,0,25-08-2025,04-05-2026,15,1894.6,1768.73,7.12,10%,"177,846,100"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,15,240.0,227.24,5.62,10%,"155,044,560"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,18-08-2025,11-05-2026,14,101.22,94.54,7.07,10%,"10,870,218"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,11,1591.0,1501.21,5.98,10%,"153,595,140"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,9,719.0,713.73,0.74,10%,"2,153,842,871"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,18-08-2025,22-06-2026,8,5220.0,5188.35,0.61,10%,"4,573,863,180"
3MINDIA,NSE:3MINDIA,52,PURE FIRST BREAK,0,09-02-2026,29-06-2026,7,34945.0,34526.89,1.21,10%,"168,679,515"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,18-08-2025,29-06-2026,7,607.25,559.03,8.63,10%,"1,215,038,024"
CHOICEIN,NSE:CHOICEIN,52,PURE FIRST BREAK,0,05-01-2026,29-06-2026,7,803.6,763.46,5.26,10%,"377,699,221"
MAHLIFE,NSE:MAHLIFE,52,PURE FIRST BREAK,0,01-12-2025,29-06-2026,7,384.15,372.4,3.16,10%,"119,600,107"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,7,551.15,524.62,5.06,10%,"102,066,371"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,6,627.05,586.23,6.96,10%,"1,328,816,744"
ECLERX,NSE:ECLERX,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,5,1805.2,1767.61,2.13,10%,"566,865,278"
TECHM,NSE:TECHM,52,PURE FIRST BREAK,0,02-02-2026,13-07-2026,5,1592.0,1516.43,4.98,10%,"8,457,734,024"
STALLION,NSE:STALLION,52,PURE FIRST BREAK,0,13-10-2025,20-07-2026,4,234.0,232.09,0.82,10%,"260,478,738"
BAJAJFINSV,NSE:BAJAJFINSV,52,PURE FIRST BREAK,0,20-10-2025,27-07-2026,3,2011.2,1952.67,3.0,10%,"2,895,844,350"
ENDURANCE,NSE:ENDURANCE,52,PURE FIRST BREAK,0,08-09-2025,27-07-2026,3,3018.3,2754.48,9.58,10%,"1,275,014,453"
HYUNDAI,NSE:HYUNDAI,52,PURE FIRST BREAK,0,22-09-2025,27-07-2026,3,2186.0,2144.02,1.96,10%,"3,463,052,456"
INDORAMA,NSE:INDORAMA,52,PURE FIRST BREAK,0,03-11-2025,27-07-2026,3,56.81,53.93,5.34,10%,"68,941,493"
M&M,NSE:M&M,52,PURE FIRST BREAK,0,05-01-2026,27-07-2026,3,3421.5,3307.01,3.46,10%,"15,396,619,983"
PERSISTENT,NSE:PERSISTENT,52,PURE FIRST BREAK,0,22-12-2025,27-07-2026,3,5442.5,5394.91,0.88,10%,"6,013,744,800"
ARE&M,NSE:ARE&M,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,2,935.8,927.8,0.86,10%,"736,992,088"
BIL,NSE:BIL,52,PURE FIRST BREAK,0,09-02-2026,03-08-2026,2,831.25,826.52,0.57,10%,"25,313,225"
BTML,NSE:BTML,52,PURE FIRST BREAK,0,15-09-2025,03-08-2026,2,8.93,8.12,9.99,10%,"21,097,724"
CASTROLIND,NSE:CASTROLIND,52,PURE FIRST BREAK,0,18-08-2025,03-08-2026,2,186.85,184.34,1.36,10%,"459,135,309"
HEROMOTOCO,NSE:HEROMOTOCO,52,PURE FIRST BREAK,0,01-12-2025,03-08-2026,2,5745.5,5439.36,5.63,10%,"4,958,705,484"
MANYAVAR,NSE:MANYAVAR,52,PURE FIRST BREAK,0,25-08-2025,03-08-2026,2,536.9,512.29,4.8,10%,"355,294,128"
PNB,NSE:PNB,52,PURE FIRST BREAK,0,19-01-2026,03-08-2026,2,116.5,113.84,2.33,10%,"3,331,127,139"
SAPPHIRE,NSE:SAPPHIRE,52,PURE FIRST BREAK,0,01-09-2025,03-08-2026,2,231.99,221.21,4.87,10%,"573,685,533"
SHOPERSTOP,NSE:SHOPERSTOP,52,PURE FIRST BREAK,0,22-09-2025,03-08-2026,2,429.55,397.9,7.95,10%,"21,357,225"
UNIONBANK,NSE:UNIONBANK,52,PURE FIRST BREAK,0,23-02-2026,03-08-2026,2,185.5,178.05,4.19,10%,"5,205,933,215"
WESTLIFE,NSE:WESTLIFE,52,PURE FIRST BREAK,0,01-09-2025,03-08-2026,2,587.75,564.57,4.11,10%,"125,070,849"
WINDLAS,NSE:WINDLAS,52,PURE FIRST BREAK,0,18-08-2025,03-08-2026,2,917.95,898.02,2.22,10%,"94,531,410"
THERMAX,NSE:THERMAX,104,PURE FIRST BREAK,0,28-10-2024,06-04-2026,19,4079.9,4010.1,1.74,10%,"2,655,378,372"
JNKINDIA,NSE:JNKINDIA,104,PURE FIRST BREAK,0,19-08-2024,20-04-2026,17,463.95,423.29,9.6,10%,"381,052,352"
DHANBANK,NSE:DHANBANK,104,PURE FIRST BREAK,0,16-12-2024,27-04-2026,16,32.24,31.79,1.42,10%,"49,129,990"
MIDHANI,NSE:MIDHANI,104,PURE FIRST BREAK,0,23-06-2025,27-04-2026,16,437.5,405.58,7.87,10%,"2,404,740,625"
ORCHPHARMA,NSE:ORCHPHARMA,104,PURE FIRST BREAK,0,30-12-2024,08-06-2026,10,969.2,919.95,5.35,10%,"291,912,382"
AURUM,NSE:AURUM,104,PURE FIRST BREAK,0,30-12-2024,15-06-2026,9,226.64,207.19,9.39,10%,"43,899,035"
VENUSPIPES,NSE:VENUSPIPES,104,PURE FIRST BREAK,0,26-08-2024,15-06-2026,9,1572.2,1539.47,2.13,10%,"280,008,811"
ARROWGREEN,NSE:ARROWGREEN,104,PURE FIRST BREAK,0,04-11-2024,06-07-2026,6,730.25,672.97,8.51,10%,"26,551,160"
TBZ,NSE:TBZ,104,PURE FIRST BREAK,0,16-09-2024,06-07-2026,6,251.05,229.82,9.24,10%,"353,980,755"
SAREGAMA,NSE:SAREGAMA,104,PURE FIRST BREAK,0,30-09-2024,13-07-2026,5,513.95,489.71,4.95,10%,"729,651,235"
HUHTAMAKI,NSE:HUHTAMAKI,104,PURE FIRST BREAK,0,19-08-2024,20-07-2026,4,276.0,268.1,2.95,10%,"60,722,760"
RITCO,NSE:RITCO,104,PURE FIRST BREAK,0,09-12-2024,20-07-2026,4,313.0,290.27,7.83,10%,"253,452,063"
GUFICBIO,NSE:GUFICBIO,104,PURE FIRST BREAK,0,04-11-2024,03-08-2026,2,421.4,404.53,4.17,10%,"176,166,267"
RKFORGE,NSE:RKFORGE,104,PURE FIRST BREAK,0,14-10-2024,03-08-2026,2,754.35,695.45,8.47,10%,"2,070,061,555"
VISAKAIND,NSE:VISAKAIND,104,PURE FIRST BREAK,0,19-08-2024,03-08-2026,2,95.5,89.9,6.23,10%,"147,725,130"
SIS,NSE:SIS,156,PURE FIRST BREAK,0,22-01-2024,04-05-2026,15,413.6,400.98,3.15,10%,"127,949,230"
GOCLCORP,NSE:GOCLCORP,156,PURE FIRST BREAK,0,23-10-2023,01-06-2026,11,401.65,397.44,1.06,10%,"64,501,374"
CGCL,NSE:CGCL,156,PURE FIRST BREAK,0,21-08-2023,15-06-2026,9,225.54,215.09,4.86,10%,"1,753,296,034"
LOKESHMACH,NSE:LOKESHMACH,156,PURE FIRST BREAK,0,15-04-2024,29-06-2026,7,331.35,301.8,9.79,10%,"18,304,437"
EXIDEIND,NSE:EXIDEIND,156,PURE FIRST BREAK,0,24-06-2024,13-07-2026,5,465.25,435.0,6.95,10%,"2,843,826,668"
HUHTAMAKI,NSE:HUHTAMAKI,156,PURE FIRST BREAK,0,12-08-2024,20-07-2026,4,276.0,270.01,2.22,10%,"60,722,760"
NILKAMAL,NSE:NILKAMAL,156,PURE FIRST BREAK,0,28-08-2023,27-07-2026,3,1846.7,1743.77,5.9,10%,"185,844,496"
CGCL,NSE:CGCL,208,PURE FIRST BREAK,0,12-06-2023,15-06-2026,9,225.54,217.93,3.49,10%,"1,753,296,034"
