Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
IGPL,NSE:IGPL,52,PURE FIRST BREAK,0,21-07-2025,06-04-2026,12,454.6,431.84,5.27,10%,"72,809,646"
LT,NSE:LT,52,PURE FIRST BREAK,0,23-02-2026,06-04-2026,12,4026.6,3991.92,0.87,10%,"38,937,589,365"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,11,2975.8,2868.25,3.75,10%,"5,997,611,918"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,10,562.45,518.6,8.46,10%,"1,526,896,547"
HUDCO,NSE:HUDCO,52,PURE FIRST BREAK,0,17-11-2025,20-04-2026,10,215.56,212.28,1.54,10%,"3,710,170,177"
LLOYDSENT,NSE:LLOYDSENT,52,PURE FIRST BREAK,0,07-07-2025,20-04-2026,10,75.35,68.82,9.49,10%,"1,073,829,405"
SOMANYCERA,NSE:SOMANYCERA,52,PURE FIRST BREAK,0,07-07-2025,20-04-2026,10,537.2,503.35,6.72,10%,"572,530,045"
WEBELSOLAR,NSE:WEBELSOLAR,52,PURE FIRST BREAK,0,11-08-2025,20-04-2026,10,106.81,101.85,4.87,10%,"1,162,812,673"
AERONEU,NSE:AERONEU,52,PURE FIRST BREAK,0,08-09-2025,27-04-2026,9,92.42,89.9,2.8,10%,"43,910,220"
MIDHANI,NSE:MIDHANI,52,PURE FIRST BREAK,0,14-07-2025,27-04-2026,9,427.85,394.84,8.36,10%,"1,313,266,768"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,8,2737.8,2615.35,4.68,10%,"26,757,256,345"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,8,974.6,949.51,2.64,10%,"12,801,983,703"
SAMMAANCAP,NSE:SAMMAANCAP,52,PURE FIRST BREAK,0,03-11-2025,18-05-2026,6,175.64,163.63,7.34,10%,"21,876,916,703"
BOROSCI,NSE:BOROSCI,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,5,166.45,153.38,8.52,10%,"1,246,538,534"
DIAMONDYD,NSE:DIAMONDYD,52,PURE FIRST BREAK,0,29-12-2025,25-05-2026,5,1204.7,1113.95,8.15,10%,"326,812,207"
