Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
NTPC,NSE:NTPC,DAILY,180d,365.8,363.01,0.77,63888.6,09-12-2025,313.19,192,10
ULTRACEMCO,NSE:ULTRACEMCO,DAILY,180d,11367.0,11283.44,0.74,45878.7,23-03-2026,10325.0,88,10
ITC,NSE:ITC,DAILY,180d,292.5,290.59,0.66,40581.5,30-03-2026,279.39,81,14
HINDUNILVR,NSE:HINDUNILVR,DAILY,180d,2194.6,2172.83,1.0,33116.4,02-04-2026,2022.5,78,13
VIKRAMSOLR,NSE:VIKRAMSOLR,DAILY,180d,200.42,196.86,1.81,30220.0,27-02-2026,162.1,112,0
POWERGRID,NSE:POWERGRID,DAILY,180d,292.25,291.98,0.09,30087.9,02-02-2026,247.22,137,15
MPHASIS,NSE:MPHASIS,DAILY,180d,2267.5,2225.88,1.87,26917.9,30-03-2026,2013.0,81,10
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,365d,4974.9,4915.02,1.22,22951.8,07-04-2025,3231.21,438,10
HEROMOTOCO,NSE:HEROMOTOCO,DAILY,180d,4974.9,4882.28,1.9,22951.8,14-05-2026,4880.0,36,5
ICICIPRULI,NSE:ICICIPRULI,DAILY,180d,500.3,491.23,1.85,18679.8,18-05-2026,486.91,32,11
TATAPOWER,NSE:TATAPOWER,DAILY,180d,402.35,397.31,1.27,18448.4,27-01-2026,342.5,143,3
PAYTM,NSE:PAYTM,DAILY,180d,1090.1,1082.16,0.73,17283.6,30-03-2026,930.6,81,9
DRREDDY,NSE:DRREDDY,DAILY,180d,1272.1,1254.06,1.44,16701.1,21-01-2026,1148.4,149,14
BRITANNIA,NSE:BRITANNIA,DAILY,180d,5195.0,5194.98,0.0,14191.9,13-05-2026,5279.5,37,11
IRFC,NSE:IRFC,DAILY,180d,99.51,98.5,1.02,13087.7,30-03-2026,87.0,81,13
BEML,NSE:BEML,DAILY,180d,1749.3,1728.17,1.22,10355.6,30-03-2026,1353.21,81,2
BLUESTARCO,NSE:BLUESTARCO,DAILY,180d,1668.3,1655.19,0.79,8380.4,02-04-2026,1450.0,78,19
CONCOR,NSE:CONCOR,DAILY,180d,471.75,471.69,0.01,7947.9,23-03-2026,421.45,88,17
NCC,NSE:NCC,DAILY,180d,155.84,153.0,1.86,5123.1,30-03-2026,130.0,81,21
IREDA,NSE:IREDA,DAILY,180d,127.15,126.11,0.82,5056.2,30-03-2026,108.08,81,11
SBICARD,NSE:SBICARD,DAILY,180d,616.9,605.32,1.91,4969.5,18-05-2026,612.1,32,11
ALKEM,NSE:ALKEM,DAILY,180d,5373.5,5353.66,0.37,4453.6,02-04-2026,5075.0,78,13
DEEPAKNTR,NSE:DEEPAKNTR,DAILY,180d,1644.4,1634.87,0.58,4085.9,30-03-2026,1280.0,81,1
PCJEWELLER,NSE:PCJEWELLER,DAILY,180d,8.91,8.88,0.36,3994.3,30-03-2026,7.47,81,9
DALBHARAT,NSE:DALBHARAT,DAILY,180d,1717.2,1693.9,1.38,3911.0,18-05-2026,1675.1,32,8
IONEXCHANG,NSE:IONEXCHANG,DAILY,180d,370.4,369.13,0.35,3844.3,23-03-2026,312.7,88,13
JMFINANCIL,NSE:JMFINANCIL,DAILY,180d,126.32,124.42,1.53,3644.0,30-03-2026,110.31,81,9
