Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
ALKYLAMINE,NSE:ALKYLAMINE,52,PURE FIRST BREAK,0,25-08-2025,04-05-2026,13,1893.9,1766.52,7.21,10%,"3,771,012,519"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,13,2735.0,2635.74,3.77,10%,"12,073,643,825"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,13,955.15,950.96,0.44,10%,"9,489,284,637"
SARLAPOLY,NSE:SARLAPOLY,52,PURE FIRST BREAK,0,18-08-2025,11-05-2026,12,101.75,94.47,7.7,10%,"58,837,446"
PAGEIND,NSE:PAGEIND,52,PURE FIRST BREAK,0,25-08-2025,18-05-2026,11,39900.0,38928.23,2.5,10%,"2,456,962,200"
IZMO,NSE:IZMO,52,PURE FIRST BREAK,0,29-09-2025,01-06-2026,9,984.25,934.17,5.36,10%,"680,729,938"
NPST,NSE:NPST,52,PURE FIRST BREAK,0,18-08-2025,01-06-2026,9,1505.4,1490.02,1.03,10%,"199,915,618"
RELIABLE,NSE:RELIABLE,52,PURE FIRST BREAK,0,02-02-2026,01-06-2026,9,147.12,143.03,2.86,10%,"31,148,981"
ACE,NSE:ACE,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,7,1094.3,996.83,9.78,10%,"2,680,717,773"
INDHOTEL,NSE:INDHOTEL,52,PURE FIRST BREAK,0,18-08-2025,15-06-2026,7,731.0,713.46,2.46,10%,"7,015,689,897"
KRONOX,NSE:KRONOX,52,PURE FIRST BREAK,0,15-09-2025,15-06-2026,7,163.55,153.05,6.86,10%,"184,134,570"
TCPLPACK,NSE:TCPLPACK,52,PURE FIRST BREAK,0,20-10-2025,15-06-2026,7,3148.9,2997.34,5.06,10%,"40,479,108"
INDIGO,NSE:INDIGO,52,PURE FIRST BREAK,0,18-08-2025,22-06-2026,6,5333.0,5188.34,2.79,10%,"19,095,926,430"
KICL,NSE:KICL,52,PURE FIRST BREAK,0,27-10-2025,22-06-2026,6,5646.5,5333.02,5.88,10%,"39,090,720"
3MINDIA,NSE:3MINDIA,52,PURE FIRST BREAK,0,09-02-2026,29-06-2026,5,36035.0,34394.28,4.77,10%,"713,673,175"
BLUEJET,NSE:BLUEJET,52,PURE FIRST BREAK,0,11-08-2025,29-06-2026,5,593.9,560.57,5.95,10%,"7,025,733,950"
DDEVPLSTIK,NSE:DDEVPLSTIK,52,PURE FIRST BREAK,0,06-10-2025,29-06-2026,5,288.2,283.44,1.68,10%,"523,363,153"
MAHLIFE,NSE:MAHLIFE,52,PURE FIRST BREAK,0,01-12-2025,29-06-2026,5,386.55,372.19,3.86,10%,"334,541,233"
OPTIEMUS,NSE:OPTIEMUS,52,PURE FIRST BREAK,0,22-09-2025,29-06-2026,5,562.1,524.5,7.17,10%,"1,132,421,788"
TASTYBITE,NSE:TASTYBITE,52,PURE FIRST BREAK,0,11-08-2025,29-06-2026,5,9394.0,8701.81,7.95,10%,"121,492,602"
ANANTRAJ,NSE:ANANTRAJ,52,PURE FIRST BREAK,0,06-10-2025,06-07-2026,4,615.9,586.1,5.08,10%,"4,766,134,332"
