Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
BGRENERGY,NSE:BGRENERGY,52,PURE FIRST BREAK,0,17-04-2026,26-05-2026,10,337.85,310.88,8.67,10%,"35,086,399"
ABDL,NSE:ABDL,52,PURE FIRST BREAK,0,08-05-2026,03-06-2026,2,580.7,569.74,1.92,10%,"175,309,849"
NACLIND,NSE:NACLIND,156,PURE FIRST BREAK,0,08-01-2026,06-04-2026,60,161.18,157.11,2.59,10%,"164,340,088"
EMUDHRA,NSE:EMUDHRA,156,PURE FIRST BREAK,0,03-02-2026,07-04-2026,59,465.95,465.47,0.1,10%,"19,541,012"
BOSCHLTD,NSE:BOSCHLTD,156,PURE FIRST BREAK,0,02-01-2026,08-04-2026,58,37240.0,36508.76,2.0,10%,"1,001,904,960"
GAIL,NSE:GAIL,156,PURE FIRST BREAK,0,27-02-2026,08-04-2026,58,167.4,157.64,6.19,10%,"1,347,082,147"
IKS,NSE:IKS,156,PURE FIRST BREAK,0,11-02-2026,08-04-2026,58,1659.1,1546.03,7.31,10%,"520,540,958"
LT,NSE:LT,156,PURE FIRST BREAK,0,24-02-2026,08-04-2026,58,3953.2,3867.59,2.21,10%,"5,053,150,165"
ELLEN,NSE:ELLEN,156,PURE FIRST BREAK,0,02-01-2026,10-04-2026,56,269.6,250.75,7.52,10%,"117,686,064"
MGL,NSE:MGL,156,PURE FIRST BREAK,0,27-02-2026,10-04-2026,56,1089.1,1075.23,1.29,10%,"331,635,299"
AARTIDRUGS,NSE:AARTIDRUGS,156,PURE FIRST BREAK,0,03-02-2026,15-04-2026,51,376.85,374.77,0.56,10%,"40,012,049"
ASIANPAINT,NSE:ASIANPAINT,156,PURE FIRST BREAK,0,13-01-2026,15-04-2026,51,2686.7,2489.01,7.94,10%,"4,339,049,975"
FIEMIND,NSE:FIEMIND,156,PURE FIRST BREAK,0,11-02-2026,15-04-2026,51,2311.2,2250.56,2.69,10%,"220,966,894"
HBLENGINE,NSE:HBLENGINE,156,PURE FIRST BREAK,0,05-01-2026,15-04-2026,51,794.95,785.93,1.15,10%,"836,240,511"
KANSAINER,NSE:KANSAINER,156,PURE FIRST BREAK,0,02-01-2026,17-04-2026,49,210.89,208.06,1.36,10%,"31,460,359"
EVEREADY,NSE:EVEREADY,156,PURE FIRST BREAK,0,05-02-2026,21-04-2026,45,332.35,328.77,1.09,10%,"191,703,472"
JUBLPHARMA,NSE:JUBLPHARMA,156,PURE FIRST BREAK,0,07-01-2026,22-04-2026,44,973.6,935.96,4.02,10%,"65,059,845"
HCG,NSE:HCG,156,PURE FIRST BREAK,0,13-01-2026,04-05-2026,32,635.95,599.85,6.02,10%,"69,048,273"
MEDICO,NSE:MEDICO,156,PURE FIRST BREAK,0,23-01-2026,15-05-2026,21,45.52,44.81,1.58,10%,"13,601,968"
