Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
TCS,NSE:TCS,DAILY,180d,2251.0,2222.79,1.27,121693.8,01-07-2026,1966.02,76,3
BEL,NSE:BEL,DAILY,550d,382.9,380.59,0.61,64101.7,19-02-2025,237.04,573,1
HSCL,NSE:HSCL,DAILY,180d,637.25,631.03,0.99,47860.8,16-03-2026,420.43,183,0
GVT&D,NSE:GVT&D,DAILY,180d,4246.9,4173.13,1.77,46991.5,21-01-2026,2516.97,237,3
MAZDOCK,NSE:MAZDOCK,DAILY,730d,2236.0,2211.04,1.13,17050.2,14-03-2024,881.83,915,2
CIPLA,NSE:CIPLA,DAILY,180d,1351.0,1346.42,0.34,16553.9,02-04-2026,1154.87,166,0
ANGELONE,NSE:ANGELONE,DAILY,180d,297.5,296.72,0.26,16472.0,13-03-2026,206.48,186,13
CANBK,NSE:CANBK,DAILY,365d,122.37,122.0,0.31,15536.8,07-04-2025,78.22,526,2
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,379.0,371.65,1.98,14430.8,31-07-2026,357.93,46,1
JSWSTEEL,NSE:JSWSTEEL,DAILY,180d,1229.2,1217.27,0.98,12661.8,22-12-2025,1071.55,267,11
LTF,NSE:LTF,DAILY,180d,296.8,292.25,1.56,11451.5,02-04-2026,232.51,166,9
ADANIENSOL,NSE:ADANIENSOL,DAILY,180d,1347.5,1334.88,0.95,11089.3,23-01-2026,803.1,235,1
PATANJALI,NSE:PATANJALI,DAILY,180d,338.55,336.42,0.63,8693.6,15-07-2026,326.06,62,0
ASTERDM,NSE:ASTERDM,DAILY,180d,741.25,736.22,0.68,7640.1,04-02-2026,516.84,223,0
PIDILITIND,NSE:PIDILITIND,DAILY,180d,1521.1,1507.46,0.9,6934.0,06-04-2026,1250.0,162,0
KFINTECH,NSE:KFINTECH,DAILY,180d,884.8,875.19,1.1,6736.6,18-05-2026,774.46,120,2
BHARATFORG,NSE:BHARATFORG,DAILY,180d,1877.2,1859.81,0.94,5501.9,21-01-2026,1361.01,237,5
GENUSPOWER,NSE:GENUSPOWER,DAILY,180d,306.5,302.21,1.42,5040.1,04-02-2026,206.36,223,10
NH,NSE:NH,DAILY,180d,1894.9,1861.64,1.79,4730.0,02-04-2026,1585.49,166,10
EPL,NSE:EPL,DAILY,180d,235.9,233.95,0.83,4627.4,16-03-2026,176.4,183,2
JAMNAAUTO,NSE:JAMNAAUTO,DAILY,180d,129.06,126.56,1.97,4109.4,18-05-2026,109.22,120,19
MARSONS,NSE:MARSONS,DAILY,180d,121.3,118.96,1.96,3190.3,12-08-2026,100.25,34,0
DEEPAKFERT,NSE:DEEPAKFERT,DAILY,180d,1284.8,1280.1,0.37,2989.0,23-03-2026,860.53,176,1
USHAMART,NSE:USHAMART,DAILY,180d,480.25,472.88,1.56,2904.3,23-03-2026,377.17,176,0
GOLDIAM,NSE:GOLDIAM,DAILY,180d,324.15,321.02,0.98,2586.0,30-03-2026,198.75,169,0
HIKAL,NSE:HIKAL,DAILY,180d,212.22,212.02,0.1,1807.7,30-03-2026,146.01,169,6
IRB,NSE:IRB,DAILY,180d,19.18,19.11,0.39,1801.5,17-08-2026,19.02,29,5
UTKARSHBNK,NSE:UTKARSHBNK,DAILY,180d,14.2,14.0,1.42,1516.3,30-03-2026,10.12,169,10
YATRA,NSE:YATRA,DAILY,180d,107.96,106.19,1.67,1046.7,30-03-2026,89.9,169,24
VTL,NSE:VTL,DAILY,180d,547.0,542.32,0.86,891.0,21-01-2026,387.71,237,0
MANCREDIT,NSE:MANCREDIT,DAILY,180d,215.36,212.81,1.2,314.0,21-01-2026,151.54,237,6
GRAUWEIL,NSE:GRAUWEIL,DAILY,180d,73.08,71.82,1.76,303.8,20-05-2026,61.66,118,25
GALAPREC,NSE:GALAPREC,DAILY,180d,992.1,981.17,1.11,256.3,02-03-2026,671.2,197,2
CENTENKA,NSE:CENTENKA,DAILY,180d,550.4,549.51,0.16,231.5,30-03-2026,364.44,169,0
ORKLAINDIA,NSE:ORKLAINDIA,DAILY,180d,582.3,577.19,0.89,200.7,17-02-2026,533.25,210,26
CSLFINANCE,NSE:CSLFINANCE,DAILY,180d,215.37,214.86,0.24,168.4,17-07-2026,201.0,60,1
