Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
ICICIBANK,NSE:ICICIBANK,DAILY,180d,1339.6,1319.17,1.55,86179.8,02-04-2026,1177.67,173,18
BEL,NSE:BEL,DAILY,365d,397.9,392.85,1.29,33776.8,07-04-2025,254.18,533,7
BEL,NSE:BEL,DAILY,180d,397.9,396.98,0.23,33776.8,29-07-2026,381.68,55,4
EICHERMOT,NSE:EICHERMOT,DAILY,180d,7427.0,7284.16,1.96,24984.4,07-04-2026,6375.24,168,6
HINDPETRO,NSE:HINDPETRO,DAILY,180d,360.7,354.49,1.75,21031.5,23-03-2026,300.71,183,7
PIIND,NSE:PIIND,DAILY,180d,2410.0,2383.49,1.11,20189.4,12-08-2026,2457.0,41,10
POLYCAB,NSE:POLYCAB,DAILY,180d,8350.0,8305.53,0.54,19312.0,27-01-2026,6631.53,238,18
CUMMINSIND,NSE:CUMMINSIND,DAILY,180d,4962.5,4948.06,0.29,15599.2,27-01-2026,3833.72,238,2
ASHOKLEY,NSE:ASHOKLEY,DAILY,180d,160.75,160.65,0.06,14403.0,11-06-2026,138.03,103,4
MPHASIS,NSE:MPHASIS,DAILY,180d,2265.0,2242.1,1.02,11467.6,30-03-2026,1960.44,176,10
CANBK,NSE:CANBK,DAILY,365d,122.9,122.0,0.74,8682.1,07-04-2025,78.22,533,2
MANAPPURAM,NSE:MANAPPURAM,DAILY,180d,319.3,317.19,0.67,7286.6,23-03-2026,244.06,183,1
SUPREMEIND,NSE:SUPREMEIND,DAILY,180d,3460.5,3432.54,0.81,6746.5,08-07-2026,3140.0,76,4
JSWENERGY,NSE:JSWENERGY,DAILY,180d,518.0,517.49,0.1,5742.6,27-01-2026,426.3,238,3
GREAVESCOT,NSE:GREAVESCOT,DAILY,180d,199.67,197.98,0.85,4527.3,30-03-2026,119.01,176,30
EPL,NSE:EPL,DAILY,180d,236.65,233.9,1.17,3075.2,16-03-2026,176.4,190,2
AFCONS,NSE:AFCONS,DAILY,180d,260.35,259.34,0.39,2962.8,11-08-2026,259.1,42,5
DECNGOLD,NSE:DECNGOLD,DAILY,180d,225.17,224.53,0.29,2672.8,19-08-2026,232.1,34,13
JISLJALEQS,NSE:JISLJALEQS,DAILY,180d,28.93,28.83,0.35,2254.0,17-08-2026,26.11,36,0
IRCTC,NSE:IRCTC,DAILY,180d,469.65,468.57,0.23,2027.4,24-08-2026,480.49,29,13
NEWGEN,NSE:NEWGEN,DAILY,180d,495.7,486.98,1.79,1748.4,30-03-2026,396.61,176,10
HEXT,NSE:HEXT,DAILY,180d,504.2,496.42,1.57,1385.9,12-03-2026,392.78,194,0
ELITECON,NSE:ELITECON,DAILY,180d,8.74,8.68,0.64,1345.8,24-08-2026,15.0,29,19
ZAGGLE,NSE:ZAGGLE,DAILY,180d,179.95,178.35,0.9,1174.0,18-08-2026,154.36,35,1
CMSINFO,NSE:CMSINFO,DAILY,180d,234.62,232.79,0.79,1113.6,19-08-2026,237.86,34,10
TTKHLTCARE,NSE:TTKHLTCARE,DAILY,180d,1050.2,1040.75,0.91,313.2,30-03-2026,727.56,176,0
IFBIND,NSE:IFBIND,DAILY,180d,1213.1,1203.46,0.8,195.7,30-03-2026,883.2,176,4
STUDDS,NSE:STUDDS,DAILY,180d,421.45,416.36,1.22,187.1,11-08-2026,409.55,42,11
KKCL,NSE:KKCL,DAILY,180d,484.8,483.21,0.33,140.9,23-03-2026,406.58,183,13
