Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
NATL,NYSE:NATL,180,PURE FIRST BREAK,0,04-03-2026,15-04-2026,118,46.86,45.09,3.92,10%,"23,681,685"
NOMD,NYSE:NOMD,180,PURE FIRST BREAK,0,20-02-2026,18-05-2026,85,11.37,10.44,8.86,10%,"18,815,963"
MRP,NYSE:MRP,180,PURE FIRST BREAK,0,17-04-2026,05-06-2026,67,29.73,28.58,4.01,10%,"26,345,834"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,62,31.73,30.24,4.94,10%,"10,273,127"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,61,77.79,73.5,5.83,10%,"10,275,281"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,56,284.63,271.65,4.78,10%,"146,686,350"
RSG,NYSE:RSG,180,PURE FIRST BREAK,0,03-03-2026,24-06-2026,48,215.08,214.03,0.49,10%,"255,581,287"
DAR,NYSE:DAR,180,PURE FIRST BREAK,0,05-05-2026,08-07-2026,34,62.36,60.14,3.7,10%,"83,334,537"
NOV,NYSE:NOV,180,PURE FIRST BREAK,0,04-06-2026,21-07-2026,21,21.02,19.91,5.59,10%,"87,218,666"
TTE,NYSE:TTE,180,PURE FIRST BREAK,0,18-05-2026,22-07-2026,20,87.95,84.52,4.06,10%,"60,764,037"
CLF,NYSE:CLF,180,PURE FIRST BREAK,0,02-06-2026,24-07-2026,18,12.41,11.74,5.69,10%,"136,451,436"
ICE,NYSE:ICE,180,PURE FIRST BREAK,0,08-04-2026,24-07-2026,18,151.25,147.02,2.87,10%,"430,541,292"
LMT,NYSE:LMT,180,PURE FIRST BREAK,0,02-03-2026,24-07-2026,18,597.77,571.67,4.56,10%,"445,465,392"
PVH,NYSE:PVH,180,PURE FIRST BREAK,0,03-06-2026,24-07-2026,18,84.86,82.01,3.48,10%,"48,741,208"
T,NYSE:T,180,PURE FIRST BREAK,0,24-03-2026,24-07-2026,18,24.5,23.8,2.95,10%,"701,128,064"
ARLO,NYSE:ARLO,180,PURE FIRST BREAK,0,08-05-2026,27-07-2026,15,14.73,13.94,5.66,10%,"22,329,103"
AVY,NYSE:AVY,180,PURE FIRST BREAK,0,24-02-2026,28-07-2026,14,179.73,168.11,6.91,10%,"73,581,820"
G,NYSE:G,180,PURE FIRST BREAK,0,05-03-2026,28-07-2026,14,33.96,33.82,0.42,10%,"66,642,015"
NLY,NYSE:NLY,180,PURE FIRST BREAK,0,17-07-2026,28-07-2026,14,23.14,23.0,0.63,10%,"99,333,168"
FSS,NYSE:FSS,180,PURE FIRST BREAK,0,06-07-2026,30-07-2026,12,128.72,124.37,3.5,10%,"55,885,333"
APH,NYSE:APH,180,PURE FIRST BREAK,0,30-06-2026,03-08-2026,8,167.23,164.32,1.77,10%,"660,288,407"
EW,NYSE:EW,180,PURE FIRST BREAK,0,07-07-2026,03-08-2026,8,93.66,88.93,5.32,10%,"243,027,573"
AYI,NYSE:AYI,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,7,357.08,348.83,2.37,10%,"53,236,698"
HPE,NYSE:HPE,180,PURE FIRST BREAK,0,02-06-2026,04-08-2026,7,54.38,51.38,5.83,10%,"587,651,989"
KEYS,NYSE:KEYS,180,PURE FIRST BREAK,0,22-06-2026,04-08-2026,7,343.7,336.39,2.17,10%,"195,577,680"
NVT,NYSE:NVT,180,PURE FIRST BREAK,0,22-06-2026,04-08-2026,7,167.16,161.84,3.29,10%,"236,576,037"
PFE,NYSE:PFE,180,PURE FIRST BREAK,0,02-04-2026,04-08-2026,7,26.62,25.44,4.65,10%,"798,889,065"
SPHR,NYSE:SPHR,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,7,162.37,154.01,5.43,10%,"71,572,694"
SXI,NYSE:SXI,180,PURE FIRST BREAK,0,30-06-2026,04-08-2026,7,327.53,323.99,1.09,10%,"27,685,456"
DIS,NYSE:DIS,180,PURE FIRST BREAK,0,07-05-2026,05-08-2026,6,103.53,100.93,2.57,10%,"484,362,304"
OC,NYSE:OC,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,6,158.92,148.68,6.88,10%,"114,405,712"
WTS,NYSE:WTS,180,PURE FIRST BREAK,0,30-06-2026,05-08-2026,6,384.76,367.2,4.78,10%,"66,037,130"
DGX,NYSE:DGX,180,PURE FIRST BREAK,0,28-07-2026,06-08-2026,5,237.5,237.42,0.03,10%,"148,341,075"
HCC,NYSE:HCC,180,PURE FIRST BREAK,0,02-06-2026,06-08-2026,5,97.79,89.3,9.5,10%,"69,922,393"
LDOS,NYSE:LDOS,180,PURE FIRST BREAK,0,03-03-2026,06-08-2026,5,140.89,132.25,6.53,10%,"220,256,717"
APD,NYSE:APD,180,PURE FIRST BREAK,0,06-07-2026,07-08-2026,4,309.31,302.01,2.42,10%,"142,930,294"
CVNA,NYSE:CVNA,180,PURE FIRST BREAK,0,30-04-2026,07-08-2026,4,72.0,70.38,2.3,10%,"404,018,424"
FDS,NYSE:FDS,180,PURE FIRST BREAK,0,29-07-2026,07-08-2026,4,282.95,282.17,0.28,10%,"98,584,877"
GD,NYSE:GD,180,PURE FIRST BREAK,0,29-07-2026,07-08-2026,4,391.89,390.78,0.29,10%,"159,045,035"
GKOS,NYSE:GKOS,180,PURE FIRST BREAK,0,30-07-2026,07-08-2026,4,182.0,178.19,2.14,10%,"112,288,358"
