Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
VMM,NSE:VMM,DAILY,180d,113.5,112.71,0.7,175475.7,23-03-2026,98.77,154,29
RELIANCE,NSE:RELIANCE,DAILY,180d,1309.8,1291.14,1.45,95316.3,24-07-2026,1249.8,31,0
GVT&D,NSE:GVT&D,DAILY,180d,4177.9,4146.32,0.76,37518.0,21-01-2026,2516.97,215,3
JUBLPHARMA,NSE:JUBLPHARMA,DAILY,180d,902.7,900.06,0.29,17438.4,09-03-2026,782.0,168,8
BRITANNIA,NSE:BRITANNIA,DAILY,180d,5311.0,5262.64,0.92,13817.0,04-06-2026,4952.52,81,1
INDUSTOWER,NSE:INDUSTOWER,DAILY,180d,374.25,372.1,0.58,8019.2,07-07-2026,361.45,48,5
BIOCON,NSE:BIOCON,DAILY,180d,409.4,404.5,1.21,7210.2,07-04-2026,337.3,139,0
NCC,NSE:NCC,DAILY,180d,147.35,147.33,0.01,7172.0,30-03-2026,128.02,147,39
KPITTECH,NSE:KPITTECH,DAILY,180d,583.1,582.49,0.1,6518.7,15-07-2026,538.45,40,0
OLAELEC,NSE:OLAELEC,DAILY,180d,37.35,36.94,1.1,6399.8,16-03-2026,22.25,161,1
CAMS,NSE:CAMS,DAILY,180d,752.0,746.29,0.77,5304.4,23-03-2026,606.32,154,1
BSOFT,NSE:BSOFT,DAILY,180d,299.0,295.21,1.29,2907.2,09-07-2026,266.27,46,1
ATGL,NSE:ATGL,DAILY,180d,639.6,628.94,1.69,2890.3,09-03-2026,462.64,168,9
ABBOTINDIA,NSE:ABBOTINDIA,DAILY,180d,26420.0,26041.84,1.45,2722.6,24-04-2026,24574.94,122,13
MAPMYINDIA,NSE:MAPMYINDIA,DAILY,180d,961.7,950.23,1.21,2176.3,30-03-2026,792.67,147,29
PREMEXPLN,NSE:PREMEXPLN,DAILY,180d,667.35,655.89,1.75,959.3,30-03-2026,378.4,147,4
PRSMJOHNSN,NSE:PRSMJOHNSN,DAILY,180d,107.11,107.08,0.02,944.8,24-07-2026,106.01,31,5
IZMO,NSE:IZMO,DAILY,180d,841.25,839.58,0.2,817.3,02-02-2026,569.35,203,58
NORTHARC,NSE:NORTHARC,DAILY,180d,284.35,283.84,0.18,801.0,30-03-2026,206.0,147,2
BAJAJELEC,NSE:BAJAJELEC,DAILY,180d,344.65,342.25,0.7,780.8,11-06-2026,298.31,74,0
TRIDENT,NSE:TRIDENT,DAILY,180d,24.43,24.07,1.49,769.7,17-03-2026,21.53,160,1
CARERATING,NSE:CARERATING,DAILY,180d,1626.0,1624.21,0.11,767.7,23-03-2026,1381.08,154,2
UBL,NSE:UBL,DAILY,180d,1346.7,1345.98,0.05,740.3,02-06-2026,1266.98,83,1
SFL,NSE:SFL,DAILY,180d,656.15,645.56,1.64,601.2,30-03-2026,456.18,147,1
SUYOG,NSE:SUYOG,DAILY,180d,746.35,736.28,1.37,407.7,06-02-2026,528.0,199,5
MANBA,NSE:MANBA,DAILY,180d,129.08,126.71,1.87,103.5,30-03-2026,97.82,147,3
