Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
CRM,NYSE:CRM,DAILY,180d,171.22,169.8,0.83,22083.9,10-04-2026,163.1,94,22
SGOV,NYSE:SGOV,DAILY,180d,100.52,99.3,1.23,15433.0,22-10-2025,97.88,264,0
T,NYSE:T,DAILY,180d,21.55,21.14,1.93,12303.2,09-06-2026,22.03,34,9
HCA,NYSE:HCA,DAILY,180d,390.74,385.17,1.45,9127.1,08-06-2026,356.18,35,0
AZN,NYSE:AZN,DAILY,365d,169.47,167.25,1.33,7567.3,09-04-2025,120.38,460,2
TDG,NYSE:TDG,DAILY,180d,1235.0,1220.67,1.17,5694.9,01-04-2026,1123.61,103,9
BSX,NYSE:BSX,DAILY,180d,44.65,44.17,1.09,5296.8,11-06-2026,46.91,32,6
APO,NYSE:APO,DAILY,180d,118.83,116.73,1.8,4749.7,03-03-2026,99.14,132,1
AZO,NYSE:AZO,DAILY,180d,3078.98,3042.79,1.19,4712.7,01-06-2026,2928.11,42,1
DG,NYSE:DG,DAILY,180d,123.44,121.19,1.85,3848.1,07-11-2025,93.78,248,80
RMD,NYSE:RMD,DAILY,180d,198.5,195.36,1.61,3476.3,02-06-2026,180.27,41,3
BMNR,NYSE:BMNR,DAILY,180d,14.61,14.54,0.51,3293.9,11-06-2026,15.35,32,9
DLR,NYSE:DLR,DAILY,180d,177.92,176.26,0.94,2819.0,18-12-2025,144.28,207,4
RIO,NYSE:RIO,DAILY,180d,89.85,88.14,1.94,2703.4,04-11-2025,65.9,251,1
DKS,NYSE:DKS,DAILY,180d,216.1,212.48,1.7,2379.2,16-03-2026,184.42,119,0
MSI,NYSE:MSI,DAILY,180d,418.06,411.81,1.52,2256.9,16-12-2025,357.34,209,17
SHV,NYSE:SHV,DAILY,180d,110.16,108.81,1.24,1892.8,22-10-2025,107.4,264,0
WPM,NYSE:WPM,DAILY,365d,107.83,106.01,1.71,1483.1,28-01-2025,58.54,531,0
PHM,NYSE:PHM,DAILY,180d,123.75,122.67,0.88,1415.6,19-05-2026,108.26,55,0
