Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.42,99.5,0.93,34164.8,12-11-2025,98.11,264,0
VRT,NYSE:VRT,DAILY,180d,263.05,258.16,1.89,24695.8,17-12-2025,147.75,229,3
T,NYSE:T,DAILY,550d,23.59,23.13,1.97,11017.4,29-05-2024,15.38,796,35
UBER,NYSE:UBER,DAILY,180d,71.61,70.65,1.36,9105.0,11-06-2026,67.19,53,4
SO,NYSE:SO,DAILY,180d,92.94,91.53,1.54,8324.2,10-12-2025,82.46,236,3
CTVA,NYSE:CTVA,DAILY,180d,76.04,75.86,0.23,5269.8,18-11-2025,63.1,258,0
DUK,NYSE:DUK,DAILY,180d,124.28,123.12,0.94,4682.5,10-12-2025,111.97,236,4
SHV,NYSE:SHV,DAILY,180d,110.08,109.02,0.97,4444.4,12-11-2025,107.61,264,0
KR,NYSE:KR,DAILY,180d,58.22,57.5,1.25,3411.4,01-07-2026,54.15,33,3
PGR,NYSE:PGR,DAILY,180d,210.46,208.27,1.05,3061.5,29-05-2026,189.12,66,3
PEG,NYSE:PEG,DAILY,730d,76.62,75.63,1.31,2753.4,24-01-2024,52.47,922,0
CCI,NYSE:CCI,DAILY,180d,76.74,76.01,0.96,2336.8,06-07-2026,73.75,28,4
ETR,NYSE:ETR,DAILY,180d,108.06,106.42,1.54,2282.1,22-12-2025,89.79,224,2
KMI,NYSE:KMI,DAILY,180d,31.4,30.83,1.85,1962.3,16-12-2025,25.75,230,0
TYL,NYSE:TYL,DAILY,180d,305.54,299.98,1.85,1886.5,22-06-2026,270.71,42,2
RSG,NYSE:RSG,DAILY,180d,209.62,208.47,0.55,1770.5,11-05-2026,195.84,84,4
BWXT,NYSE:BWXT,DAILY,365d,173.79,171.96,1.07,1690.7,07-04-2025,83.55,483,4
CNP,NYSE:CNP,DAILY,180d,41.92,41.49,1.03,1654.8,11-12-2025,36.81,235,1
AA,NYSE:AA,DAILY,365d,44.84,44.02,1.86,1607.1,09-04-2025,21.26,481,2
OTIS,NYSE:OTIS,DAILY,180d,72.19,71.36,1.17,1605.5,01-06-2026,69.16,63,2
MKL,NYSE:MKL,DAILY,180d,1879.09,1855.5,1.27,1554.4,30-04-2026,1719.41,95,4
MOS,NYSE:MOS,DAILY,180d,21.81,21.54,1.24,1398.9,10-06-2026,19.8,54,7
DTE,NYSE:DTE,DAILY,180d,141.72,140.53,0.84,1286.4,22-12-2025,124.26,224,0
