Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
NACLIND,NSE:NACLIND,180,PURE FIRST BREAK,0,08-01-2026,06-04-2026,71,172.16,158.68,8.49,10%,"105,777,861"
OBEROIRLTY,NSE:OBEROIRLTY,180,PURE FIRST BREAK,0,05-01-2026,07-04-2026,70,1704.8,1597.53,6.71,10%,"1,326,245,788"
BAJFINANCE,NSE:BAJFINANCE,180,PURE FIRST BREAK,0,23-02-2026,08-04-2026,69,959.65,916.78,4.68,10%,"8,959,281,112"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,69,4186.4,3881.06,7.87,10%,"11,083,698,875"
MGL,NSE:MGL,180,PURE FIRST BREAK,0,27-02-2026,10-04-2026,67,1185.6,1078.64,9.92,10%,"618,405,390"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,62,2748.1,2507.68,9.59,10%,"2,646,230,775"
BFUTILITIE,NSE:BFUTILITIE,180,PURE FIRST BREAK,0,24-12-2025,15-04-2026,62,627.05,573.85,9.27,10%,"165,560,635"
FIEMIND,NSE:FIEMIND,180,PURE FIRST BREAK,0,11-02-2026,15-04-2026,62,2354.4,2258.83,4.23,10%,"110,866,337"
GRAVITA,NSE:GRAVITA,180,PURE FIRST BREAK,0,29-12-2025,15-04-2026,62,1663.9,1617.97,2.84,10%,"216,969,235"
PFS,NSE:PFS,180,PURE FIRST BREAK,0,29-01-2026,15-04-2026,62,31.3,30.92,1.24,10%,"22,997,017"
OPTIEMUS,NSE:OPTIEMUS,180,PURE FIRST BREAK,0,22-12-2025,16-04-2026,61,429.4,412.32,4.14,10%,"43,800,088"
ROSSARI,NSE:ROSSARI,180,PURE FIRST BREAK,0,30-01-2026,16-04-2026,61,513.5,511.8,0.33,10%,"23,596,352"
COLPAL,NSE:COLPAL,180,PURE FIRST BREAK,0,27-02-2026,17-04-2026,60,2096.9,2063.93,1.6,10%,"1,491,541,676"
AJAXENGG,NSE:AJAXENGG,180,PURE FIRST BREAK,0,19-12-2025,21-04-2026,56,559.55,524.47,6.69,10%,"15,805,609"
EVEREADY,NSE:EVEREADY,180,PURE FIRST BREAK,0,05-02-2026,21-04-2026,56,345.85,330.63,4.6,10%,"46,615,047"
JUBLPHARMA,NSE:JUBLPHARMA,180,PURE FIRST BREAK,0,07-01-2026,22-04-2026,55,980.0,937.48,4.54,10%,"64,593,760"
GUJTHEM,NSE:GUJTHEM,180,PURE FIRST BREAK,0,26-12-2025,28-04-2026,49,378.6,377.0,0.42,10%,"23,678,402"
RBA,NSE:RBA,180,PURE FIRST BREAK,0,16-01-2026,29-04-2026,48,68.83,65.79,4.62,10%,"285,894,361"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,22-12-2025,04-05-2026,43,625.7,611.9,2.26,10%,"30,110,562"
SUNDRMFAST,NSE:SUNDRMFAST,180,PURE FIRST BREAK,0,30-01-2026,04-05-2026,43,856.2,850.29,0.7,10%,"30,878,853"
JLHL,NSE:JLHL,180,PURE FIRST BREAK,0,29-12-2025,14-05-2026,33,1342.9,1316.59,2.0,10%,"13,451,830"
DIAMONDYD,NSE:DIAMONDYD,180,PURE FIRST BREAK,0,01-01-2026,26-05-2026,21,1128.6,1088.36,3.7,10%,"16,361,314"
SURYAROSNI,NSE:SURYAROSNI,180,PURE FIRST BREAK,0,06-05-2026,03-06-2026,13,263.3,254.07,3.63,10%,"160,833,375"
SKFINDUS,NSE:SKFINDUS,180,PURE FIRST BREAK,0,30-01-2026,04-06-2026,12,2494.6,2364.35,5.51,10%,"22,167,016"
KOVAI,NSE:KOVAI,180,PURE FIRST BREAK,0,27-04-2026,09-06-2026,7,5794.5,5673.57,2.13,10%,"11,160,207"
GENESYS,NSE:GENESYS,180,PURE FIRST BREAK,0,24-12-2025,10-06-2026,6,320.45,303.92,5.44,10%,"189,597,775"
JTLIND,NSE:JTLIND,180,PURE FIRST BREAK,0,11-05-2026,12-06-2026,4,76.99,74.93,2.75,10%,"263,484,563"
NAVINFLUOR,NSE:NAVINFLUOR,180,PURE FIRST BREAK,0,26-05-2026,12-06-2026,4,7315.5,7266.38,0.68,10%,"1,185,557,246"
PRIVISCL,NSE:PRIVISCL,180,PURE FIRST BREAK,0,11-05-2026,12-06-2026,4,3453.7,3383.32,2.08,10%,"151,023,391"
DMART,NSE:DMART,365,PURE FIRST BREAK,0,04-09-2025,01-04-2026,76,4201.3,4177.53,0.57,10%,"2,032,046,878"
IGPL,NSE:IGPL,365,PURE FIRST BREAK,0,21-07-2025,10-04-2026,67,447.1,420.33,6.37,10%,"10,883,308"
MAHSEAMLES,NSE:MAHSEAMLES,365,PURE FIRST BREAK,0,27-06-2025,10-04-2026,67,624.0,622.95,0.17,10%,"36,530,208"
OLECTRA,NSE:OLECTRA,365,PURE FIRST BREAK,0,23-09-2025,13-04-2026,64,1270.4,1230.29,3.26,10%,"515,429,239"
BEPL,NSE:BEPL,365,PURE FIRST BREAK,0,30-06-2025,16-04-2026,61,98.91,96.71,2.28,10%,"51,516,781"
SOMANYCERA,NSE:SOMANYCERA,365,PURE FIRST BREAK,0,08-07-2025,17-04-2026,60,526.25,479.52,9.74,10%,"56,510,830"
LLOYDSENT,NSE:LLOYDSENT,365,PURE FIRST BREAK,0,04-07-2025,20-04-2026,57,70.94,66.57,6.56,10%,"568,624,768"
BHAGCHEM,NSE:BHAGCHEM,365,PURE FIRST BREAK,0,31-07-2025,21-04-2026,56,259.65,241.53,7.5,10%,"34,297,687"
NEULANDLAB,NSE:NEULANDLAB,365,PURE FIRST BREAK,0,10-11-2025,04-05-2026,43,16722.0,15972.25,4.69,10%,"664,515,558"
ARTEMISMED,NSE:ARTEMISMED,365,PURE FIRST BREAK,0,18-11-2025,06-05-2026,41,261.6,261.02,0.22,10%,"48,564,995"
RML,NSE:RML,365,PURE FIRST BREAK,0,17-06-2025,06-05-2026,41,979.55,900.6,8.77,10%,"171,997,223"
NIVABUPA,NSE:NIVABUPA,365,PURE FIRST BREAK,0,17-07-2025,08-05-2026,39,84.3,82.48,2.21,10%,"485,623,571"
INDIGOPNTS,NSE:INDIGOPNTS,365,PURE FIRST BREAK,0,18-11-2025,13-05-2026,34,1028.8,980.34,4.94,10%,"70,797,904"
MOLDTKPAC,NSE:MOLDTKPAC,365,PURE FIRST BREAK,0,30-07-2025,14-05-2026,33,693.85,675.18,2.77,10%,"21,060,428"
KDDL,NSE:KDDL,365,PURE FIRST BREAK,0,17-06-2025,20-05-2026,27,2825.5,2656.48,6.36,10%,"41,068,642"
MONARCH,NSE:MONARCH,365,PURE FIRST BREAK,0,24-07-2025,22-05-2026,25,347.65,321.14,8.25,10%,"108,461,931"
STALLION,NSE:STALLION,365,PURE FIRST BREAK,0,17-10-2025,25-05-2026,22,192.42,175.72,9.51,10%,"422,079,039"
INDNIPPON,NSE:INDNIPPON,365,PURE FIRST BREAK,0,08-10-2025,29-05-2026,18,926.6,891.16,3.98,10%,"80,743,922"
SAREGAMA,NSE:SAREGAMA,365,PURE FIRST BREAK,0,17-06-2025,29-05-2026,18,464.55,426.77,8.85,10%,"282,988,987"
GTLINFRA,NSE:GTLINFRA,365,PURE FIRST BREAK,0,25-06-2025,03-06-2026,13,1.53,1.45,5.49,10%,"74,117,763"
ZEEL,NSE:ZEEL,365,PURE FIRST BREAK,0,04-07-2025,04-06-2026,12,111.19,103.96,6.95,10%,"5,785,374,050"
FILATEX,NSE:FILATEX,365,PURE FIRST BREAK,0,04-11-2025,05-06-2026,11,53.17,50.31,5.68,10%,"92,533,396"
HMVL,NSE:HMVL,365,PURE FIRST BREAK,0,04-08-2025,05-06-2026,11,84.26,77.57,8.62,10%,"11,111,451"
QUESS,NSE:QUESS,365,PURE FIRST BREAK,0,17-07-2025,05-06-2026,11,249.81,232.12,7.62,10%,"211,659,265"
