Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.44,99.22,1.23,22727.4,14-10-2025,97.8,261,0
PFE,NYSE:PFE,DAILY,365d,24.32,23.89,1.8,12915.1,09-04-2025,19.19,449,1
TJX,NYSE:TJX,DAILY,180d,154.26,152.89,0.89,7587.7,03-11-2025,137.58,241,7
APO,NYSE:APO,DAILY,180d,118.61,116.63,1.7,7423.0,03-03-2026,99.14,121,1
HCA,NYSE:HCA,DAILY,365d,410.5,404.01,1.61,6684.6,28-02-2025,291.78,489,30
ICE,NYSE:ICE,DAILY,180d,132.99,132.15,0.64,6119.8,02-06-2026,136.16,30,10
MLM,NYSE:MLM,DAILY,365d,599.42,587.91,1.96,4293.0,09-04-2025,438.96,449,25
KKR,NYSE:KKR,DAILY,180d,93.84,93.01,0.89,3671.1,12-03-2026,82.51,112,6
SHV,NYSE:SHV,DAILY,180d,110.09,108.75,1.24,3447.8,14-10-2025,107.3,261,0
GTLS,NYSE:GTLS,DAILY,180d,208.72,206.67,0.99,2996.4,04-11-2025,198.91,240,2
HUBS,NYSE:HUBS,DAILY,180d,192.12,191.95,0.09,2295.8,13-05-2026,173.25,50,16
BN,NYSE:BN,DAILY,365d,43.43,42.68,1.75,1612.0,09-04-2025,28.86,449,24
BN,NYSE:BN,DAILY,180d,43.43,43.37,0.13,1612.0,20-03-2026,37.87,104,6
TMHC,NYSE:TMHC,DAILY,180d,71.86,70.71,1.62,1583.1,19-05-2026,54.15,44,0
P,NYSE:P,DAILY,180d,72.71,71.99,1.0,1549.5,30-03-2026,56.78,94,3
BR,NYSE:BR,DAILY,180d,143.95,142.16,1.26,1473.9,13-05-2026,138.85,50,15
TSN,NYSE:TSN,DAILY,180d,58.89,58.77,0.2,1279.9,30-10-2025,49.3,245,20
LCII,NYSE:LCII,DAILY,365d,103.36,102.02,1.31,1221.5,09-04-2025,68.54,449,17
MTDR,NYSE:MTDR,DAILY,180d,50.18,49.61,1.15,1112.8,05-11-2025,36.26,239,1
TAP,NYSE:TAP,DAILY,180d,39.78,39.4,0.95,1111.2,03-06-2026,38.35,29,2
LBRT,NYSE:LBRT,DAILY,180d,23.79,23.37,1.81,1053.9,17-10-2025,11.4,258,1
GGG,NYSE:GGG,DAILY,180d,75.24,74.48,1.02,976.5,03-06-2026,73.48,29,1
HMY,NYSE:HMY,DAILY,180d,16.09,15.83,1.64,881.3,19-03-2026,12.78,105,7
TM,NYSE:TM,DAILY,180d,174.59,173.25,0.77,877.1,02-06-2026,178.5,30,10
SIG,NYSE:SIG,DAILY,180d,84.12,83.27,1.02,861.6,19-05-2026,71.62,44,0
BAM,NYSE:BAM,DAILY,180d,45.87,45.79,0.17,854.6,24-03-2026,41.77,100,6
