Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
SGOV,NYSE:SGOV,DAILY,180d,100.45,99.21,1.25,20519.9,13-11-2025,97.82,265,0
AMT,NYSE:AMT,DAILY,180d,168.07,166.85,0.73,7633.9,06-07-2026,160.06,30,2
ZTS,NYSE:ZTS,DAILY,180d,74.39,74.15,0.32,7497.7,30-06-2026,70.98,36,0
NYT,NYSE:NYT,DAILY,365d,65.48,65.34,0.21,5663.2,09-04-2025,44.17,483,8
SO,NYSE:SO,DAILY,180d,93.1,91.51,1.74,4985.2,10-12-2025,82.46,238,3
DUK,NYSE:DUK,DAILY,180d,123.34,123.11,0.19,4425.7,10-12-2025,111.97,238,4
BP,NYSE:BP,DAILY,180d,41.21,40.6,1.5,3964.9,18-12-2025,32.42,230,16
RL,NYSE:RL,DAILY,180d,380.78,378.11,0.71,3725.5,20-05-2026,316.46,77,3
SRE,NYSE:SRE,DAILY,365d,84.66,83.68,1.17,3376.7,07-04-2025,59.64,485,0
SHV,NYSE:SHV,DAILY,180d,110.1,108.72,1.27,3365.5,14-11-2025,107.32,264,0
KMI,NYSE:KMI,DAILY,180d,31.12,30.55,1.87,2548.1,16-12-2025,25.51,232,0
RKT,NYSE:RKT,DAILY,180d,13.86,13.81,0.38,2473.3,08-06-2026,12.17,58,6
FE,NYSE:FE,DAILY,180d,47.79,46.95,1.8,2105.2,16-12-2025,43.02,232,30
PRIM,NYSE:PRIM,DAILY,180d,83.4,82.84,0.68,2046.8,23-06-2026,64.95,43,2
LVS,NYSE:LVS,DAILY,180d,45.85,45.68,0.38,1826.7,01-07-2026,45.33,35,2
ETR,NYSE:ETR,DAILY,180d,106.86,106.42,0.41,1760.4,22-12-2025,89.79,226,2
PNR,NYSE:PNR,DAILY,180d,69.02,68.27,1.1,1719.7,01-06-2026,69.63,65,11
ED,NYSE:ED,DAILY,180d,108.32,106.28,1.92,1653.5,08-12-2025,93.44,240,4
H,NYSE:H,DAILY,180d,178.91,175.72,1.81,1349.4,31-03-2026,137.42,127,1
BLDR,NYSE:BLDR,DAILY,180d,75.86,74.4,1.96,1257.8,20-05-2026,65.1,77,12
MKL,NYSE:MKL,DAILY,180d,1878.03,1853.69,1.31,1078.4,30-04-2026,1719.41,97,4
DTM,NYSE:DTM,DAILY,180d,133.1,130.98,1.62,1057.2,14-11-2025,109.4,264,0
RSI,NYSE:RSI,DAILY,180d,25.92,25.67,0.96,1046.2,13-02-2026,15.51,173,0
MUR,NYSE:MUR,DAILY,180d,36.04,35.63,1.16,850.4,02-02-2026,28.16,184,16
POST,NYSE:POST,DAILY,180d,89.22,88.19,1.17,800.0,22-06-2026,86.37,44,6
NFG,NYSE:NFG,DAILY,180d,78.9,78.48,0.54,706.8,18-06-2026,74.64,48,0
BYD,NYSE:BYD,DAILY,180d,84.32,83.64,0.81,678.8,09-03-2026,76.5,149,10
JBND,NYSE:JBND,DAILY,365d,52.82,52.54,0.53,594.3,11-04-2025,49.17,481,3
KEX,NYSE:KEX,DAILY,180d,131.1,128.61,1.93,542.9,14-11-2025,105.1,264,1
AM,NYSE:AM,DAILY,180d,21.16,20.79,1.77,509.8,07-01-2026,16.57,210,1
BTU,NYSE:BTU,DAILY,365d,22.8,22.44,1.62,499.8,07-04-2025,9.45,485,3
FCN,NYSE:FCN,DAILY,180d,153.17,151.13,1.35,462.8,22-06-2026,137.65,44,1
WTM,NYSE:WTM,DAILY,180d,2111.91,2094.01,0.85,407.9,19-11-2025,1869.15,259,21
BOND,NYSE:BOND,DAILY,365d,90.87,89.85,1.14,401.8,11-04-2025,83.42,481,2
TXNM,NYSE:TXNM,DAILY,180d,57.36,56.44,1.64,398.9,02-07-2026,55.23,34,0
ESAB,NYSE:ESAB,DAILY,180d,92.47,91.1,1.51,377.4,11-06-2026,82.08,55,20
NOG,NYSE:NOG,DAILY,180d,19.77,19.61,0.83,355.6,06-07-2026,17.18,30,0
EVTR,NYSE:EVTR,DAILY,365d,50.27,49.8,0.95,292.8,11-04-2025,46.55,481,1
AKR,NYSE:AKR,DAILY,180d,21.49,21.11,1.79,288.1,27-03-2026,18.38,131,0
KT,NYSE:KT,DAILY,180d,18.18,17.92,1.43,284.2,01-07-2026,17.13,35,3
LAC,NYSE:LAC,DAILY,180d,3.09,3.05,1.3,256.4,07-07-2026,3.55,29,17
PMMF,NYSE:PMMF,DAILY,180d,100.27,99.13,1.15,238.8,14-11-2025,97.65,264,0
KODK,NYSE:KODK,DAILY,180d,9.86,9.7,1.6,227.3,09-03-2026,6.41,149,43
MWA,NYSE:MWA,DAILY,180d,26.41,26.05,1.36,226.9,18-11-2025,22.63,260,31
HE,NYSE:HE,DAILY,365d,12.59,12.55,0.33,200.3,09-04-2025,9.06,483,0
FLXR,NYSE:FLXR,DAILY,180d,38.91,38.42,1.27,176.4,14-11-2025,37.84,264,7
EMA,NYSE:EMA,DAILY,180d,51.58,50.64,1.86,162.6,08-12-2025,45.95,240,1
OGC,NYSE:OGC,DAILY,365d,26.86,26.73,0.47,159.6,23-06-2025,0.22,408,29
NHI,NYSE:NHI,DAILY,180d,75.04,74.42,0.83,157.7,04-06-2026,67.13,62,0
AQN,NYSE:AQN,DAILY,180d,5.77,5.72,0.89,142.0,02-07-2026,5.44,34,0
MPT,NYSE:MPT,DAILY,180d,4.66,4.58,1.82,131.1,26-06-2026,4.29,40,0
UMH,NYSE:UMH,DAILY,180d,15.2,15.02,1.2,116.6,20-03-2026,13.72,138,1
UVV,NYSE:UVV,DAILY,180d,52.07,51.55,1.0,109.2,29-05-2026,48.4,68,11
