Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
AXISBANK,NSE:AXISBANK,DAILY,365d,1217.4,1199.48,1.49,67660.0,18-02-2025,984.95,542,40
MFSL,NSE:MFSL,DAILY,365d,1538.1,1530.01,0.53,61033.6,17-03-2025,950.0,515,8
VEDL,NSE:VEDL,DAILY,180d,267.5,265.27,0.84,28388.4,17-07-2026,249.7,28,0
INDUSTOWER,NSE:INDUSTOWER,DAILY,365d,384.35,382.61,0.46,22894.9,03-09-2025,301.21,345,14
COCHINSHIP,NSE:COCHINSHIP,DAILY,180d,1496.5,1482.2,0.96,15378.9,30-03-2026,1187.0,137,22
FORTIS,NSE:FORTIS,DAILY,180d,929.0,925.41,0.39,14266.0,02-04-2026,765.99,134,2
LUPIN,NSE:LUPIN,DAILY,180d,2235.0,2232.76,0.1,13218.1,24-11-2025,1969.22,263,0
SHREECEM,NSE:SHREECEM,DAILY,180d,24795.0,24579.19,0.88,12697.5,23-03-2026,22491.54,144,5
SBICARD,NSE:SBICARD,DAILY,180d,633.0,621.42,1.86,9916.6,11-06-2026,565.45,64,3
GMRAIRPORT,NSE:GMRAIRPORT,DAILY,180d,101.51,101.38,0.12,8356.8,30-03-2026,84.11,137,0
BBOX,NSE:BBOX,DAILY,180d,795.85,789.0,0.87,6240.4,30-03-2026,444.3,137,16
NSLNISP,NSE:NSLNISP,DAILY,180d,44.5,44.4,0.24,4485.6,30-03-2026,33.01,137,29
V2RETAIL,NSE:V2RETAIL,DAILY,180d,216.4,214.28,0.99,4147.6,23-03-2026,172.03,144,0
RAMCOCEM,NSE:RAMCOCEM,DAILY,180d,907.2,904.45,0.3,4053.1,10-06-2026,836.02,65,0
SENCO,NSE:SENCO,DAILY,180d,341.85,339.03,0.83,3715.0,30-03-2026,276.0,137,0
RHIM,NSE:RHIM,DAILY,180d,379.85,379.02,0.22,2207.8,30-03-2026,323.05,137,2
FUSION,NSE:FUSION,DAILY,180d,198.55,194.76,1.95,2095.4,30-03-2026,136.5,137,18
JUBLPHARMA,NSE:JUBLPHARMA,DAILY,730d,865.8,854.6,1.31,1919.5,28-11-2023,403.22,990,11
STAR,NSE:STAR,DAILY,180d,967.8,956.42,1.19,1629.5,29-01-2026,765.07,197,0
