Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
NACLIND,NSE:NACLIND,180,PURE FIRST BREAK,0,08-01-2026,06-04-2026,73,167.65,159.05,5.4,10%,"152,608,269"
OBEROIRLTY,NSE:OBEROIRLTY,180,PURE FIRST BREAK,0,05-01-2026,07-04-2026,72,1694.2,1599.0,5.95,10%,"531,343,460"
BAJFINANCE,NSE:BAJFINANCE,180,PURE FIRST BREAK,0,23-02-2026,08-04-2026,71,958.85,917.46,4.51,10%,"5,513,824,595"
LT,NSE:LT,180,PURE FIRST BREAK,0,24-02-2026,08-04-2026,71,4190.0,3884.89,7.85,10%,"6,223,939,130"
ASIANPAINT,NSE:ASIANPAINT,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,64,2755.0,2509.83,9.77,10%,"1,655,446,440"
FIEMIND,NSE:FIEMIND,180,PURE FIRST BREAK,0,11-02-2026,15-04-2026,64,2289.5,2259.86,1.31,10%,"55,055,606"
GRAVITA,NSE:GRAVITA,180,PURE FIRST BREAK,0,29-12-2025,15-04-2026,64,1726.4,1621.08,6.5,10%,"496,742,258"
LICI,NSE:LICI,180,PURE FIRST BREAK,0,09-02-2026,15-04-2026,64,430.0,412.96,4.13,10%,"4,717,419,920"
PFS,NSE:PFS,180,PURE FIRST BREAK,0,29-01-2026,15-04-2026,64,30.95,30.93,0.07,10%,"15,374,258"
OPTIEMUS,NSE:OPTIEMUS,180,PURE FIRST BREAK,0,22-12-2025,16-04-2026,63,442.55,413.26,7.09,10%,"44,239,510"
ROSSARI,NSE:ROSSARI,180,PURE FIRST BREAK,0,30-01-2026,16-04-2026,63,533.7,512.24,4.19,10%,"108,400,877"
AJAXENGG,NSE:AJAXENGG,180,PURE FIRST BREAK,0,19-12-2025,21-04-2026,58,559.95,524.96,6.66,10%,"45,147,650"
JUBLPHARMA,NSE:JUBLPHARMA,180,PURE FIRST BREAK,0,07-01-2026,22-04-2026,57,973.45,938.09,3.77,10%,"78,349,098"
HCG,NSE:HCG,180,PURE FIRST BREAK,0,22-12-2025,04-05-2026,45,614.75,612.12,0.43,10%,"120,275,223"
INTLCONV,NSE:INTLCONV,180,PURE FIRST BREAK,0,24-12-2025,04-05-2026,45,82.03,80.83,1.49,10%,"11,471,813"
SUNDRMFAST,NSE:SUNDRMFAST,180,PURE FIRST BREAK,0,30-01-2026,04-05-2026,45,867.2,850.93,1.91,10%,"165,284,854"
JLHL,NSE:JLHL,180,PURE FIRST BREAK,0,29-12-2025,14-05-2026,35,1342.0,1316.86,1.91,10%,"16,530,756"
KILITCH,NSE:KILITCH,180,PURE FIRST BREAK,0,05-02-2026,18-05-2026,31,182.69,175.21,4.27,10%,"22,471,784"
DIAMONDYD,NSE:DIAMONDYD,180,PURE FIRST BREAK,0,01-01-2026,26-05-2026,23,1124.8,1088.66,3.32,10%,"29,053,585"
ARROWGREEN,NSE:ARROWGREEN,180,PURE FIRST BREAK,0,11-05-2026,29-05-2026,20,604.35,585.62,3.2,10%,"28,406,262"
SURYAROSNI,NSE:SURYAROSNI,180,PURE FIRST BREAK,0,06-05-2026,03-06-2026,15,261.39,254.34,2.77,10%,"166,889,421"
SKFINDUS,NSE:SKFINDUS,180,PURE FIRST BREAK,0,30-01-2026,04-06-2026,14,2495.7,2367.01,5.44,10%,"29,329,466"
CONCORDBIO,NSE:CONCORDBIO,180,PURE FIRST BREAK,0,07-01-2026,09-06-2026,9,1347.5,1250.2,7.78,10%,"271,086,008"
GARFIBRES,NSE:GARFIBRES,180,PURE FIRST BREAK,0,12-02-2026,09-06-2026,9,697.6,681.01,2.44,10%,"18,361,529"
