Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
FTS,NYSE:FTS,180,PURE FIRST BREAK,0,16-03-2026,07-04-2026,80,58.21,56.56,2.91,10%,"34,664,054"
UCB,NYSE:UCB,180,PURE FIRST BREAK,0,06-02-2026,07-04-2026,80,35.61,33.11,7.54,10%,"109,568,411"
BOND,NYSE:BOND,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,79,92.55,91.76,0.86,10%,"43,757,641"
EQBK,NYSE:EQBK,180,PURE FIRST BREAK,0,22-01-2026,08-04-2026,79,49.61,46.32,7.11,10%,"31,457,701"
EVR,NYSE:EVR,180,PURE FIRST BREAK,0,16-01-2026,08-04-2026,79,342.02,332.13,2.98,10%,"179,047,464"
FEOE,NYSE:FEOE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,79,53.3,52.91,0.74,10%,"11,582,090"
FHN,NYSE:FHN,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,79,25.58,24.12,6.07,10%,"141,802,730"
GBCI,NYSE:GBCI,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,79,52.04,48.17,8.04,10%,"268,573,241"
HTH,NYSE:HTH,180,PURE FIRST BREAK,0,10-02-2026,08-04-2026,79,39.94,37.52,6.44,10%,"30,618,003"
RF,NYSE:RF,180,PURE FIRST BREAK,0,12-02-2026,08-04-2026,79,30.06,27.66,8.67,10%,"336,449,550"
TFC,NYSE:TFC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,79,50.49,48.96,3.14,10%,"445,624,755"
UMH,NYSE:UMH,180,PURE FIRST BREAK,0,23-02-2026,08-04-2026,79,15.45,15.22,1.54,10%,"55,190,489"
FCPT,NYSE:FCPT,180,PURE FIRST BREAK,0,13-03-2026,09-04-2026,78,25.58,25.04,2.17,10%,"96,111,734"
MC,NYSE:MC,180,PURE FIRST BREAK,0,16-01-2026,09-04-2026,78,64.48,64.11,0.58,10%,"107,584,886"
MTUS,NYSE:MTUS,180,PURE FIRST BREAK,0,11-02-2026,09-04-2026,78,19.93,18.16,9.74,10%,"16,384,453"
NLY,NYSE:NLY,180,PURE FIRST BREAK,0,28-01-2026,09-04-2026,78,22.95,22.11,3.79,10%,"294,967,180"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,78,74.36,69.12,7.58,10%,"111,264,869"
LADR,NYSE:LADR,180,PURE FIRST BREAK,0,22-01-2026,13-04-2026,74,10.38,10.22,1.56,10%,"38,882,442"
CRBG,NYSE:CRBG,180,PURE FIRST BREAK,0,12-02-2026,15-04-2026,72,28.61,26.92,6.28,10%,"185,309,835"
U,NYSE:U,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,72,28.23,26.06,8.33,10%,"229,106,207"
DEO,NYSE:DEO,180,PURE FIRST BREAK,0,24-02-2026,17-04-2026,70,83.51,81.17,2.89,10%,"67,359,168"
DX,NYSE:DX,180,PURE FIRST BREAK,0,28-01-2026,17-04-2026,70,13.14,12.97,1.34,10%,"146,212,726"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,63,13.55,13.04,3.89,10%,"67,774,391"
WS,NYSE:WS,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,63,38.57,38.04,1.38,10%,"54,159,994"
V,NYSE:V,180,PURE FIRST BREAK,0,06-01-2026,29-04-2026,58,336.23,324.37,3.66,10%,"5,620,286,372"
HRB,NYSE:HRB,180,PURE FIRST BREAK,0,09-01-2026,07-05-2026,50,37.22,34.47,7.97,10%,"87,414,895"
NOMD,NYSE:NOMD,180,PURE FIRST BREAK,0,20-02-2026,18-05-2026,39,11.12,10.22,8.85,10%,"39,631,680"
MMM,NYSE:MMM,180,PURE FIRST BREAK,0,12-02-2026,26-05-2026,31,164.01,154.41,6.22,10%,"1,038,839,305"
A,NYSE:A,180,PURE FIRST BREAK,0,13-01-2026,28-05-2026,29,136.01,124.98,8.82,10%,"426,160,116"
HEI-A,NYSE:HEI-A,180,PURE FIRST BREAK,0,13-01-2026,28-05-2026,29,254.74,239.11,6.54,10%,"210,109,557"
TKO,NYSE:TKO,180,PURE FIRST BREAK,0,26-02-2026,28-05-2026,29,215.88,200.15,7.86,10%,"368,982,104"
WFG,NYSE:WFG,180,PURE FIRST BREAK,0,04-02-2026,28-05-2026,29,69.48,67.01,3.68,10%,"12,478,609"
ABM,NYSE:ABM,180,PURE FIRST BREAK,0,06-02-2026,05-06-2026,21,45.47,41.87,8.59,10%,"108,486,876"
CBAN,NYSE:CBAN,180,PURE FIRST BREAK,0,17-04-2026,05-06-2026,21,20.64,20.51,0.62,10%,"25,176,671"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,16,31.33,29.86,4.92,10%,"101,527,998"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,19-05-2026,10-06-2026,16,23.85,23.2,2.79,10%,"60,903,361"
CM,NYSE:CM,180,PURE FIRST BREAK,0,27-05-2026,11-06-2026,15,113.76,113.22,0.48,10%,"825,726,976"
CYH,NYSE:CYH,180,PURE FIRST BREAK,0,26-02-2026,11-06-2026,15,3.28,3.05,7.41,10%,"16,953,992"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,15,77.12,72.16,6.87,10%,"79,765,219"
TAC,NYSE:TAC,180,PURE FIRST BREAK,0,03-06-2026,11-06-2026,15,13.8,13.51,2.15,10%,"13,368,060"
USFD,NYSE:USFD,180,PURE FIRST BREAK,0,12-02-2026,11-06-2026,15,98.31,91.8,7.09,10%,"422,143,130"
EG,NYSE:EG,180,PURE FIRST BREAK,0,19-05-2026,12-06-2026,14,355.52,340.0,4.57,10%,"221,240,089"
EGP,NYSE:EGP,180,PURE FIRST BREAK,0,26-05-2026,12-06-2026,14,207.29,204.07,1.58,10%,"119,005,185"
