Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
AVADHSUGAR,NSE:AVADHSUGAR,52,PURE FIRST BREAK,0,09-06-2025,16-03-2026,12,454.55,452.42,0.47,10%,"22,202,494"
DEEPINDS,NSE:DEEPINDS,52,PURE FIRST BREAK,0,01-09-2025,06-04-2026,9,503.6,469.8,7.2,10%,"621,556,725"
SUVEN,NSE:SUVEN,52,PURE FIRST BREAK,0,14-07-2025,06-04-2026,9,263.15,239.44,9.9,10%,"2,328,639,295"
TIINDIA,NSE:TIINDIA,52,PURE FIRST BREAK,0,15-09-2025,13-04-2026,8,2975.3,2846.67,4.52,10%,"6,699,664,613"
VENUSPIPES,NSE:VENUSPIPES,52,PURE FIRST BREAK,0,21-07-2025,13-04-2026,8,1351.1,1311.78,3.0,10%,"280,450,524"
ZENTEC,NSE:ZENTEC,52,PURE FIRST BREAK,0,09-06-2025,13-04-2026,8,1715.1,1627.19,5.4,10%,"6,368,670,449"
AYMSYNTEX,NSE:AYMSYNTEX,52,PURE FIRST BREAK,0,09-06-2025,20-04-2026,7,215.11,214.58,0.25,10%,"19,579,097"
BALRAMCHIN,NSE:BALRAMCHIN,52,PURE FIRST BREAK,0,14-07-2025,20-04-2026,7,548.55,516.43,6.22,10%,"2,701,671,225"
BHAGCHEM,NSE:BHAGCHEM,52,PURE FIRST BREAK,0,28-07-2025,20-04-2026,7,257.34,247.08,4.15,10%,"186,463,157"
JSFB,NSE:JSFB,52,PURE FIRST BREAK,0,09-06-2025,20-04-2026,7,462.8,462.19,0.13,10%,"608,424,169"
PONNIERODE,NSE:PONNIERODE,52,PURE FIRST BREAK,0,09-06-2025,20-04-2026,7,314.9,305.48,3.08,10%,"32,981,996"
WABAG,NSE:WABAG,52,PURE FIRST BREAK,0,21-07-2025,20-04-2026,7,1524.0,1429.43,6.62,10%,"1,781,348,736"
FLUOROCHEM,NSE:FLUOROCHEM,52,PURE FIRST BREAK,0,22-09-2025,27-04-2026,6,3680.5,3618.12,1.72,10%,"1,076,443,196"
MIDHANI,NSE:MIDHANI,52,PURE FIRST BREAK,0,23-06-2025,27-04-2026,6,422.05,396.68,6.4,10%,"3,497,575,940"
ASIANPAINT,NSE:ASIANPAINT,52,PURE FIRST BREAK,0,01-12-2025,04-05-2026,5,2690.9,2617.84,2.79,10%,"15,118,420,157"
FORTIS,NSE:FORTIS,52,PURE FIRST BREAK,0,13-10-2025,04-05-2026,5,989.0,946.48,4.49,10%,"9,426,742,510"
GALAPREC,NSE:GALAPREC,52,PURE FIRST BREAK,0,09-06-2025,04-05-2026,5,920.8,859.23,7.17,10%,"82,728,354"
IIFLCAPS,NSE:IIFLCAPS,52,PURE FIRST BREAK,0,05-01-2026,04-05-2026,5,342.3,341.63,0.2,10%,"1,029,933,084"
KANSAINER,NSE:KANSAINER,52,PURE FIRST BREAK,0,22-12-2025,04-05-2026,5,216.04,214.04,0.93,10%,"434,031,044"
LALPATHLAB,NSE:LALPATHLAB,52,PURE FIRST BREAK,0,15-09-2025,04-05-2026,5,1593.5,1552.3,2.65,10%,"2,218,848,360"
LLOYDSENGG,NSE:LLOYDSENGG,52,PURE FIRST BREAK,0,07-07-2025,04-05-2026,5,66.73,64.1,4.1,10%,"2,057,944,962"
NEULANDLAB,NSE:NEULANDLAB,52,PURE FIRST BREAK,0,10-11-2025,04-05-2026,5,16973.0,16321.02,3.99,10%,"3,090,613,570"
VERANDA,NSE:VERANDA,52,PURE FIRST BREAK,0,27-10-2025,04-05-2026,5,218.38,215.03,1.56,10%,"266,066,118"
HESTERBIO,NSE:HESTERBIO,52,PURE FIRST BREAK,0,04-08-2025,18-05-2026,3,1959.9,1899.29,3.19,10%,"57,719,056"
KDDL,NSE:KDDL,52,PURE FIRST BREAK,0,16-06-2025,18-05-2026,3,2811.9,2732.96,2.89,10%,"323,098,546"
SAMMAANCAP,NSE:SAMMAANCAP,52,PURE FIRST BREAK,0,03-11-2025,18-05-2026,3,167.97,161.94,3.72,10%,"11,981,911,934"
BOROSCI,NSE:BOROSCI,52,PURE FIRST BREAK,0,14-07-2025,25-05-2026,2,151.88,145.82,4.15,10%,"132,503,306"
DIAMONDYD,NSE:DIAMONDYD,52,PURE FIRST BREAK,0,29-12-2025,25-05-2026,2,1121.3,1108.73,1.13,10%,"105,045,631"
EXIDEIND,NSE:EXIDEIND,52,PURE FIRST BREAK,0,08-09-2025,25-05-2026,2,385.65,372.99,3.39,10%,"2,361,838,186"
LMW,NSE:LMW,52,PURE FIRST BREAK,0,09-06-2025,25-05-2026,2,15582.0,15491.65,0.58,10%,"93,507,582"
MONARCH,NSE:MONARCH,52,PURE FIRST BREAK,0,21-07-2025,25-05-2026,2,330.05,328.36,0.52,10%,"108,147,149"
STOVEKRAFT,NSE:STOVEKRAFT,52,PURE FIRST BREAK,0,03-11-2025,25-05-2026,2,651.6,598.0,8.96,10%,"739,175,012"
TATATECH,NSE:TATATECH,52,PURE FIRST BREAK,0,09-06-2025,25-05-2026,2,731.45,683.88,6.96,10%,"6,566,283,813"
DBOL,NSE:DBOL,104,PURE FIRST BREAK,0,23-09-2024,30-03-2026,10,112.42,110.9,1.37,10%,"26,551,692"
HARDWYN,NSE:HARDWYN,104,PURE FIRST BREAK,0,23-09-2024,06-04-2026,9,24.15,22.32,8.19,10%,"448,982,472"
APOLLOPIPE,NSE:APOLLOPIPE,104,PURE FIRST BREAK,0,10-06-2024,13-04-2026,8,478.65,447.44,6.98,10%,"321,255,995"
SUPREMEPWR,NSE:SUPREMEPWR,104,PURE FIRST BREAK,0,01-07-2024,27-04-2026,6,234.95,229.77,2.25,10%,"37,122,100"
WALCHANNAG,NSE:WALCHANNAG,104,PURE FIRST BREAK,0,29-07-2024,27-04-2026,6,243.0,233.76,3.95,10%,"2,498,213,745"
ASHIANA,NSE:ASHIANA,104,PURE FIRST BREAK,0,17-06-2024,04-05-2026,5,357.2,353.95,0.92,10%,"130,812,717"
MSPL,NSE:MSPL,104,PURE FIRST BREAK,0,23-09-2024,04-05-2026,5,39.98,38.52,3.8,10%,"1,041,432,491"
SPARC,NSE:SPARC,104,PURE FIRST BREAK,0,01-07-2024,18-05-2026,3,204.11,187.57,8.82,10%,"2,471,651,478"
IFCI,NSE:IFCI,104,PURE FIRST BREAK,0,22-07-2024,25-05-2026,2,70.48,68.66,2.65,10%,"15,140,531,730"
MARKSANS,NSE:MARKSANS,104,PURE FIRST BREAK,0,02-12-2024,25-05-2026,2,249.83,233.94,6.79,10%,"4,859,859,582"
