Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
AUB,NYSE:AUB,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,70,38.68,37.57,2.95,10%,"64,591,733"
BOND,NYSE:BOND,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,70,91.73,91.7,0.04,10%,"55,533,344"
FEGE,NYSE:FEGE,180,PURE FIRST BREAK,0,27-02-2026,08-04-2026,70,49.08,49.06,0.05,10%,"15,818,485"
FHN,NYSE:FHN,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,70,24.73,24.04,2.88,10%,"170,018,747"
FNB,NYSE:FNB,180,PURE FIRST BREAK,0,09-02-2026,08-04-2026,70,18.1,17.38,4.15,10%,"104,178,172"
GBCI,NYSE:GBCI,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,70,48.15,47.81,0.72,10%,"70,188,257"
PNC,NYSE:PNC,180,PURE FIRST BREAK,0,06-02-2026,08-04-2026,70,233.13,220.09,5.93,10%,"603,783,400"
RF,NYSE:RF,180,PURE FIRST BREAK,0,12-02-2026,08-04-2026,70,28.65,27.52,4.09,10%,"326,544,101"
USB,NYSE:USB,180,PURE FIRST BREAK,0,11-02-2026,08-04-2026,70,57.91,55.18,4.95,10%,"717,441,197"
MC,NYSE:MC,180,PURE FIRST BREAK,0,16-01-2026,09-04-2026,69,66.33,63.91,3.78,10%,"63,000,236"
NLY,NYSE:NLY,180,PURE FIRST BREAK,0,28-01-2026,09-04-2026,69,22.16,22.07,0.39,10%,"197,441,167"
PB,NYSE:PB,180,PURE FIRST BREAK,0,12-02-2026,09-04-2026,69,70.78,68.79,2.89,10%,"88,496,232"
PJT,NYSE:PJT,180,PURE FIRST BREAK,0,22-01-2026,13-04-2026,65,155.01,154.88,0.08,10%,"131,944,507"
MSDL,NYSE:MSDL,180,PURE FIRST BREAK,0,15-01-2026,14-04-2026,64,15.16,15.11,0.36,10%,"10,225,420"
CRBG,NYSE:CRBG,180,PURE FIRST BREAK,0,12-02-2026,15-04-2026,63,29.34,26.77,9.62,10%,"164,632,609"
U,NYSE:U,180,PURE FIRST BREAK,0,13-01-2026,15-04-2026,63,26.47,26.02,1.75,10%,"188,500,806"
KWR,NYSE:KWR,180,PURE FIRST BREAK,0,18-02-2026,17-04-2026,61,148.11,140.12,5.7,10%,"23,342,136"
TTI,NYSE:TTI,180,PURE FIRST BREAK,0,04-02-2026,22-04-2026,56,10.17,9.77,4.04,10%,"14,457,672"
DNOW,NYSE:DNOW,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,54,13.52,12.98,4.13,10%,"46,026,138"
WS,NYSE:WS,180,PURE FIRST BREAK,0,11-02-2026,24-04-2026,54,39.2,37.75,3.85,10%,"11,203,360"
V,NYSE:V,180,PURE FIRST BREAK,0,06-01-2026,29-04-2026,49,330.38,323.48,2.13,10%,"2,277,243,298"
NVO,NYSE:NVO,180,PURE FIRST BREAK,0,23-01-2026,01-05-2026,47,43.52,42.98,1.27,10%,"428,645,893"
ARES,NYSE:ARES,180,PURE FIRST BREAK,0,09-01-2026,05-05-2026,43,128.35,122.82,4.5,10%,"327,870,091"
HRB,NYSE:HRB,180,PURE FIRST BREAK,0,09-01-2026,07-05-2026,41,35.32,34.4,2.67,10%,"73,168,911"
MICC,NYSE:MICC,180,PURE FIRST BREAK,0,11-02-2026,15-05-2026,33,17.08,15.7,8.78,10%,"19,821,340"
ABBV,NYSE:ABBV,180,PURE FIRST BREAK,0,04-03-2026,19-05-2026,29,221.23,214.32,3.23,10%,"1,244,241,742"
BURL,NYSE:BURL,180,PURE FIRST BREAK,0,20-04-2026,21-05-2026,27,330.76,320.43,3.22,10%,"229,679,751"
DRI,NYSE:DRI,180,PURE FIRST BREAK,0,18-02-2026,22-05-2026,26,211.33,203.38,3.91,10%,"252,074,426"
KLAR,NYSE:KLAR,180,PURE FIRST BREAK,0,12-01-2026,22-05-2026,26,17.86,16.64,7.34,10%,"112,964,504"
FLR,NYSE:FLR,180,PURE FIRST BREAK,0,06-05-2026,26-05-2026,22,51.92,48.24,7.63,10%,"157,597,962"
MMM,NYSE:MMM,180,PURE FIRST BREAK,0,12-02-2026,26-05-2026,22,159.23,153.55,3.7,10%,"602,128,229"
ESTC,NYSE:ESTC,180,PURE FIRST BREAK,0,09-01-2026,28-05-2026,20,58.56,58.19,0.63,10%,"105,056,642"
HEI-A,NYSE:HEI-A,180,PURE FIRST BREAK,0,13-01-2026,28-05-2026,20,248.14,237.83,4.34,10%,"68,734,780"
HRL,NYSE:HRL,180,PURE FIRST BREAK,0,26-02-2026,28-05-2026,20,24.33,22.5,8.13,10%,"71,530,200"
WFG,NYSE:WFG,180,PURE FIRST BREAK,0,04-02-2026,28-05-2026,20,70.39,67.09,4.91,10%,"17,034,380"
PD,NYSE:PD,180,PURE FIRST BREAK,0,29-12-2025,29-05-2026,19,8.62,8.28,4.14,10%,"23,129,184"
SNA,NYSE:SNA,180,PURE FIRST BREAK,0,23-04-2026,03-06-2026,14,381.26,379.45,0.48,10%,"109,650,379"
ABM,NYSE:ABM,180,PURE FIRST BREAK,0,06-02-2026,05-06-2026,12,43.48,41.5,4.77,10%,"35,501,420"
CAH,NYSE:CAH,180,PURE FIRST BREAK,0,02-03-2026,09-06-2026,8,226.28,208.63,8.46,10%,"508,926,345"
CALY,NYSE:CALY,180,PURE FIRST BREAK,0,11-05-2026,09-06-2026,8,17.2,16.15,6.51,10%,"53,003,522"
SPNT,NYSE:SPNT,180,PURE FIRST BREAK,0,19-05-2026,10-06-2026,7,23.04,22.95,0.4,10%,"15,628,033"
BH-A,NYSE:BH-A,180,PURE FIRST BREAK,0,22-01-2026,11-06-2026,6,1743.22,1728.25,0.87,10%,"39,469,987"
CAVA,NYSE:CAVA,180,PURE FIRST BREAK,0,21-04-2026,11-06-2026,6,88.05,85.46,3.03,10%,"233,535,023"
CM,NYSE:CM,180,PURE FIRST BREAK,0,27-05-2026,11-06-2026,6,112.87,112.08,0.7,10%,"288,405,431"
ESE,NYSE:ESE,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,6,333.72,309.37,7.87,10%,"66,310,164"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,6,71.75,70.87,1.24,10%,"16,416,400"
RBC,NYSE:RBC,180,PURE FIRST BREAK,0,07-05-2026,11-06-2026,6,625.73,600.1,4.27,10%,"181,148,829"
TAC,NYSE:TAC,180,PURE FIRST BREAK,0,03-06-2026,11-06-2026,6,13.56,13.39,1.25,10%,"23,631,013"
USFD,NYSE:USFD,180,PURE FIRST BREAK,0,12-02-2026,11-06-2026,6,93.75,91.34,2.64,10%,"253,021,875"
EVTC,NYSE:EVTC,180,PURE FIRST BREAK,0,21-04-2026,12-06-2026,5,26.81,25.85,3.7,10%,"29,949,450"
GEF-B,NYSE:GEF-B,180,PURE FIRST BREAK,0,10-04-2026,12-06-2026,5,85.78,84.17,1.91,10%,"18,382,654"
INSW,NYSE:INSW,180,PURE FIRST BREAK,0,08-05-2026,12-06-2026,5,81.45,80.39,1.32,10%,"31,936,544"
OPY,NYSE:OPY,180,PURE FIRST BREAK,0,22-04-2026,12-06-2026,5,107.67,103.34,4.19,10%,"24,247,284"
AME,NYSE:AME,180,PURE FIRST BREAK,0,06-05-2026,15-06-2026,2,231.27,230.63,0.28,10%,"261,311,978"
FIX,NYSE:FIX,180,PURE FIRST BREAK,0,14-05-2026,15-06-2026,2,1931.77,1916.9,0.78,10%,"991,384,374"
TEX,NYSE:TEX,180,PURE FIRST BREAK,0,12-02-2026,15-06-2026,2,64.18,63.98,0.31,10%,"78,055,716"
TT,NYSE:TT,180,PURE FIRST BREAK,0,30-04-2026,15-06-2026,2,472.51,471.54,0.21,10%,"418,029,606"
W,NYSE:W,180,PURE FIRST BREAK,0,15-01-2026,15-06-2026,2,81.59,80.02,1.97,10%,"438,032,213"
INVH,NYSE:INVH,365,PURE FIRST BREAK,0,23-06-2025,28-04-2026,50,28.49,27.82,2.39,10%,"178,216,345"
DEI,NYSE:DEI,365,PURE FIRST BREAK,0,11-09-2025,05-05-2026,43,11.54,11.47,0.64,10%,"22,651,866"
INVH,NYSE:INVH,550,PURE FIRST BREAK,0,02-05-2025,28-04-2026,50,28.49,28.2,1.04,10%,"178,216,345"
CNS,NYSE:CNS,550,PURE FIRST BREAK,0,13-12-2024,07-05-2026,41,74.35,70.3,5.76,10%,"26,104,284"
COLD,NYSE:COLD,550,PURE FIRST BREAK,0,27-02-2025,07-05-2026,41,14.15,13.81,2.48,10%,"44,027,724"
PRMB,NYSE:PRMB,550,PURE FIRST BREAK,0,31-03-2025,11-05-2026,37,23.7,23.29,1.74,10%,"51,564,092"
HE,NYSE:HE,730,PURE FIRST BREAK,0,19-07-2024,12-08-2025,309,13.11,12.26,6.95,10%,"25,799,168"
OXY,NYSE:OXY,900,PURE FIRST BREAK,0,12-04-2024,19-02-2026,118,53.04,49.81,6.49,10%,"437,351,936"
